"name";"object";"can_read";"can_write";"can_create";"can_remove";"can_export";"condition";"conditionParams";"roleName"
"perm.crm.EventReminder.rwc";"com.axelor.apps.crm.db.EventReminder";"x";"x";"x";;;;;"role.crm.rwc"
"perm.crm.Opportunity.rwc";"com.axelor.apps.crm.db.Opportunity";"x";"x";"x";;;"self.company in (?)";"__user__.companySet";"role.crm.rwc"
"perm.crm.OpportunityType.rwc";"com.axelor.apps.crm.db.OpportunityType";"x";"x";"x";;;;;"role.crm.rwc"
"perm.crm.Target.rwc";"com.axelor.apps.crm.db.Target";"x";"x";"x";;;;;"role.crm.rwc"
"perm.crm.LostReason.rwc";"com.axelor.apps.crm.db.LostReason";"x";"x";"x";;;;;"role.crm.rwc"
"perm.crm.TargetConfiguration.rwc";"com.axelor.apps.crm.db.TargetConfiguration";"x";"x";"x";;;;;"role.crm.rwc"
"perm.crm.EventAttendee.rwcde";"com.axelor.apps.crm.db.EventAttendee";"x";"x";"x";"x";"x";;;"role.crm.rwcde"
"perm.crm.Event.rwcde";"com.axelor.apps.crm.db.Event";"x";"x";"x";"x";"x";;;"role.crm.rwcde"
"perm.crm.Lead.rwcde";"com.axelor.apps.crm.db.Lead";"x";"x";"x";"x";"x";;;"role.crm.rwcde"
"perm.crm.EventCategory.rwcde";"com.axelor.apps.crm.db.EventCategory";"x";"x";"x";"x";"x";;;"role.crm.rwcde"
"perm.crm.Participant.rwcde";"com.axelor.apps.crm.db.Participant";"x";"x";"x";"x";"x";;;"role.crm.rwcde"
"perm.crm.CrmConfig.rwcde";"com.axelor.apps.crm.db.CrmConfig";"x";"x";"x";"x";"x";;;"role.crm.rwcde"
"perm.crm.RecurrenceConfiguration.rwcde";"com.axelor.apps.crm.db.RecurrenceConfiguration";"x";"x";"x";"x";"x";;;"role.crm.rwcde"
"perm.crm.MeetingType.rwcde";"com.axelor.apps.crm.db.MeetingType";"x";"x";"x";"x";"x";;;"role.crm.rwcde"
"perm.crm.CrmBatch.rwcde";"com.axelor.apps.crm.db.CrmBatch";"x";"x";"x";"x";"x";"self.company in (?)";"__user__.companySet";"role.crm.rwcde"
"perm.crm.EventReminder.rwcde";"com.axelor.apps.crm.db.EventReminder";"x";"x";"x";"x";"x";;;"role.crm.rwcde"
"perm.crm.Opportunity.rwcde";"com.axelor.apps.crm.db.Opportunity";"x";"x";"x";"x";"x";"self.company in (?)";"__user__.companySet";"role.crm.rwcde"
"perm.crm.OpportunityType.rwcde";"com.axelor.apps.crm.db.OpportunityType";"x";"x";"x";"x";"x";;;"role.crm.rwcde"
"perm.crm.Target.rwcde";"com.axelor.apps.crm.db.Target";"x";"x";"x";"x";"x";;;"role.crm.rwcde"
"perm.crm.LostReason.rwcde";"com.axelor.apps.crm.db.LostReason";"x";"x";"x";"x";"x";;;"role.crm.rwcde"
"perm.crm.TargetConfiguration.rwcde";"com.axelor.apps.crm.db.TargetConfiguration";"x";"x";"x";"x";"x";;;"role.crm.rwcde"
