"name";"object";"can_read";"can_write";"can_create";"can_remove";"can_export";"condition";"conditionParams";"roleName"
"perm.bankpayment.BankOrderFileFormat.rwc";"com.axelor.apps.bankpayment.db.BankOrderFileFormat";"x";"x";"x";;;;;"Bank Payment User"
"perm.bankpayment.BankPaymentConfig.rwc";"com.axelor.apps.bankpayment.db.BankPaymentConfig";"x";"x";"x";;;;;"Bank Payment User"
"perm.bankpayment.BankStatement.rwc";"com.axelor.apps.bankpayment.db.BankStatement";"x";"x";"x";;;;;"Bank Payment User"
"perm.bankpayment.BankOrderEconomicReason.rwc";"com.axelor.apps.bankpayment.db.BankOrderEconomicReason";"x";"x";"x";;;;;"Bank Payment User"
"perm.bankpayment.BankStatementFileFormat.rwc";"com.axelor.apps.bankpayment.db.BankStatementFileFormat";"x";"x";"x";;;;;"Bank Payment User"
"perm.bankpayment.BankStatementLine.rwc";"com.axelor.apps.bankpayment.db.BankStatementLine";"x";"x";"x";;;;;"Bank Payment User"
"perm.bankpayment.BankStatementLineAFB120.rwc";"com.axelor.apps.bankpayment.db.BankStatementLineAFB120";"x";"x";"x";;;;;"Bank Payment User"
"perm.bankpayment.BankReconciliation.rwc";"com.axelor.apps.bankpayment.db.BankReconciliation";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Bank Payment User"
"perm.bankpayment.BankOrderLine.rwc";"com.axelor.apps.bankpayment.db.BankOrderLine";"x";"x";"x";;;"self.receiverCompany.id in (?)";"__user__.companySet.id.plus(0)";"Bank Payment User"
"perm.bankpayment.BankReconciliationLine.rwc";"com.axelor.apps.bankpayment.db.BankReconciliationLine";"x";"x";"x";;;;;"Bank Payment User"
"perm.bankpayment.BankOrderFileFormatCountry.rwc";"com.axelor.apps.bankpayment.db.BankOrderFileFormatCountry";"x";"x";"x";;;;;"Bank Payment User"
"perm.bankpayment.BankOrderLineOrigin.rwc";"com.axelor.apps.bankpayment.db.BankOrderLineOrigin";"x";"x";"x";;;;;"Bank Payment User"
"perm.bankpayment.BankStatementQuery.rwc";"com.axelor.apps.bankpayment.db.BankStatementQuery";"x";"x";"x";;;;;"Bank Payment User"
"perm.bankpayment.BankStatementRule.rwc";"com.axelor.apps.bankpayment.db.BankStatementRule";"x";"x";"x";;;;;"Bank Payment User"
"perm.bankpayment.BankOrder.rwcde";"com.axelor.apps.bankpayment.db.BankOrder";"x";"x";"x";"x";"x";"self.senderCompany.id in (?)";"__user__.companySet.id.plus(0)";"Bank Payment Manager"
"perm.bankpayment.BankOrderFileFormat.rwcde";"com.axelor.apps.bankpayment.db.BankOrderFileFormat";"x";"x";"x";"x";"x";;;"Bank Payment Manager"
"perm.bankpayment.BankPaymentConfig.rwcde";"com.axelor.apps.bankpayment.db.BankPaymentConfig";"x";"x";"x";"x";"x";;;"Bank Payment Manager"
"perm.bankpayment.BankStatement.rwcde";"com.axelor.apps.bankpayment.db.BankStatement";"x";"x";"x";"x";"x";;;"Bank Payment Manager"
"perm.bankpayment.BankOrderEconomicReason.rwcde";"com.axelor.apps.bankpayment.db.BankOrderEconomicReason";"x";"x";"x";"x";"x";;;"Bank Payment Manager"
"perm.bankpayment.BankStatementFileFormat.rwcde";"com.axelor.apps.bankpayment.db.BankStatementFileFormat";"x";"x";"x";"x";"x";;;"Bank Payment Manager"
"perm.bankpayment.BankStatementLine.rwcde";"com.axelor.apps.bankpayment.db.BankStatementLine";"x";"x";"x";"x";"x";;;"Bank Payment Manager"
"perm.bankpayment.BankStatementLineAFB120.rwcde";"com.axelor.apps.bankpayment.db.BankStatementLineAFB120";"x";"x";"x";"x";"x";;;"Bank Payment Manager"
"perm.bankpayment.BankReconciliation.rwcde";"com.axelor.apps.bankpayment.db.BankReconciliation";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Bank Payment Manager"
"perm.bankpayment.BankOrderLine.rwcde";"com.axelor.apps.bankpayment.db.BankOrderLine";"x";"x";"x";"x";"x";"self.receiverCompany.id in (?)";"__user__.companySet.id.plus(0)";"Bank Payment Manager"
"perm.bankpayment.BankReconciliationLine.rwcde";"com.axelor.apps.bankpayment.db.BankReconciliationLine";"x";"x";"x";"x";"x";;;"Bank Payment Manager"
"perm.bankpayment.BankOrderFileFormatCountry.rwcde";"com.axelor.apps.bankpayment.db.BankOrderFileFormatCountry";"x";"x";"x";"x";"x";;;"Bank Payment Manager"
"perm.bankpayment.BankOrderLineOrigin.rwcde";"com.axelor.apps.bankpayment.db.BankOrderLineOrigin";"x";"x";"x";"x";"x";;;"Bank Payment Manager"
"perm.bankpayment.BankStatementQuery.rwcde";"com.axelor.apps.bankpayment.db.BankStatementQuery";"x";"x";"x";"x";"x";;;"Bank Payment Manager"
"perm.bankpayment.BankStatementRule.rwcde";"com.axelor.apps.bankpayment.db.BankStatementRule";"x";"x";"x";"x";"x";;;"Bank Payment Manager"
