key,message,language
Measuring Type,Messart,de
Measuring point list,Messstellenliste,de
Measuring points,Messstellen,de
Minor,Kleinere,de
Model for quality control,Modell für die Qualitätskontrolle,de
My alerts,Meine Warnungen,de
My quality controls,Meine Qualitätskontrollen,de
My team alerts,Mein Team alarmiert,de
My team quality controls,Mein Team kontrolliert die Qualität,de
Name,Name,de
New,Neu,de
No,Nein,de
No checked,Nicht geprüft,de
"No status have been found for the QA, please register at least one in the configurations","Es wurde kein Status für die QA gefunden, bitte registrieren Sie mindestens einen in den Konfigurationen",de
Non-Conforming quantity,Nichtkonforme Menge,de
Normal,Normal,de
Not compliant,Nicht konform,de
Not controlled,Nicht kontrolliert,de
Note,Hinweis,de
Notes,Anmerkungen,de
Number,Nummer,de
Number of quality alerts by team,Anzahl der Qualitätswarnungen nach Team,de
Number of quality control by team,Anzahl der Qualitätskontrollen pro Team,de
Number of solved quality alerts by team,Anzahl der gelösten Qualitätswarnungen nach Team,de
Objective,Zielsetzung,de
Observations,Beobachtungen,de
Observed defects,Beobachtete Mängel,de
Obsolete,Veraltet,de
On hold,In der Warteschleife,de
Operation line,Betriebsleitung,de
Optional control point list,Optionale Kontrollpunktliste,de
Optional control points,Optionale Kontrollpunkte,de
Optional quality control,Optionale Qualitätskontrolle,de
Optional quality process,Optionaler Qualitätsprozess,de
Origin,Herkunft,de
Partially accepted,Teilweise akzeptiert,de
Partner,Partner,de
Pause,Pause,de
Pictures,Bilder,de
Plan,Plan,de
Plan attrs,Plan attrs,de
Plan line,Linie planen,de
Plan owner,Eigentümer des Plans,de
Planned,Geplant,de
Please complete all control points,Bitte füllen Sie alle Kontrollpunkte aus,de
Please configure a sequence for action distribution.,Bitte konfigurieren Sie eine Reihenfolge für die Aktionsverteilung.,de
Please configure a sequence for decision distribution.,Bitte konfigurieren Sie eine Reihenfolge für die Entscheidungsverteilung.,de
Please configure information for quality for the company %s,Bitte konfigurieren Sie Informationen zur Qualität für das Unternehmen %s,de
Please fill printing settings on quality control,Bitte füllen Sie die Druckeinstellungen zur Qualitätskontrolle aus.,de
"Please provide one of the two fields, characteristicId or sampleId, in request body.","Bitte geben Sie eines der beiden Felder, characteristicId oder sampleId, im Anfragetext an.",de
Please select at least a line to generate a distribution.,"Bitte wählen Sie mindestens eine Zeile aus, um eine Verteilung zu erstellen.",de
Please select at least a line to send a distribution.,"Bitte wählen Sie mindestens eine Zeile aus, um eine Verteilung zu versenden.",de
Pre-fill control points,Kontrollpunkte vorfüllen,de
Preventive,Vorbeugende Maßnahmen,de
Preventive actions,Vorbeugende Maßnahmen,de
Print,Drucken,de
Printing settings,Druckeinstellungen,de
Priority,Priorität,de
Process,Prozess,de
Processes,Prozesse,de
Product,Produkt,de
Product/ManufOrder fields should not be filled if type is 'System'.,"Die Felder Product/ManufOrder sollten nicht gefüllt werden, wenn der Typ 'System' ist.",de
Project,Projekt,de
Propose action,Maßnahme vorschlagen,de
Provided data does not match with detection origin %s.,Die bereitgestellten Daten stimmen nicht mit dem Erkennungsursprung %s überein.,de
QI,QI,de
QI Action distribution,QI-Aktionsverteilung,de
QI Analysis Cause,QI-Analyse Ursache,de
QI Analysis Causes,QI-Analyse Ursachen,de
QI Decision Distribution,QI-Entscheidung Verteilung,de
QI Decision config company,QI Decision Config Unternehmen,de
QI Decision distribution,QI Entscheidung Verteilung,de
QI Resolution Decision,QI-Auflösungsbeschluss,de
QI Resolution Decisions,QI-Auflösungsbeschlüsse,de
QI Resolution Defect,QI-Auflösung Defekt,de
QI Resolution Defects,QI-Auflösungsmängel,de
QI Task,QI Aufgabe,de
QI Tasks,QI-Aufgaben,de
QIProcess.manager,QIProcess.manager,de
Quality,Qualität,de
Quality Control,Qualitätskontrolle,de
Quality Dashboard,Qualitäts-Dashboard,de
Quality Improvement,Qualitätsverbesserung,de
Quality alert,Qualitätsalarm,de
Quality alert filters,Qualitätswarnfilter,de
Quality alerts,Qualitätswarnungen,de
Quality config,Qualität der Konfiguration,de
Quality config (${ name }),Qualitätskonfiguration (${ Name }),de
Quality configuration,Qualität der Konfiguration,de
Quality configurations,Qualität der Konfigurationen,de
Quality control,Qualitätskontrolle,de
Quality control calendar,Kalender zur Qualitätskontrolle,de
Quality control filters,Filter für die Qualitätskontrolle,de
Quality controls,Qualitätskontrollen,de
Quality improvement,Verbesserung der Qualität,de
Quality improvement successfully updated.,Qualitätsverbesserung erfolgreich aktualisiert.,de
Quality improvements,Verbesserungen der Qualität,de
Quality process,Qualitätsprozess,de
Quality processes,Qualitätsprozesse,de
Quality teams,Qualitätsteams,de
QualityControl.coefficient,QualityControl.coefficient,de
QualityControl.correctiveActions,QualityControl.correctiveActions,de
QualityControl.customerSignature,QualityControl.customerSignature,de
QualityControl.endDate,QualityControl.endDate,de
QualityControl.finalNote,QualityControl.finalNote,de
QualityControl.generalObservation,QualityControl.generalObservation,de
QualityControl.inspectorSignature,QualityControl.inspectorSignature,de
QualityControl.measuringNote,QualityControl.measuringNote,de
QualityControl.observation,QualityControl.observation,de
QualityControl.project,QualityControl.project,de
QualityControl.projectClient,QualityControl.projectClient,de
QualityControl.qualityControlTitle,QualityControl.qualityControlTitle,de
QualityControl.reference,QualityControl.reference,de
QualityControl.responsible,QualityControl.responsible,de
QualityControl.total,QualityControl.total,de
Quantity,Menge,de
Quantity can not be greater than non conforming quantity,Die Menge darf nicht größer sein als die nicht konforme Menge,de
Recipient,Empfänger,de
Recipient name,Name des Empfängers,de
Reference,Referenz,de
Register response,Antwort registrieren,de
Rejected,Abgelehnt,de
Rejected quantity,Abgelehnte Menge,de
Reportings,Berichte,de
Resolution,Auflösung,de
Responsible,Verantwortlich,de
Responsible name,Verantwortlicher Name,de
Responsible partner,Verantwortlicher Partner,de
Responsible partner type,Verantwortlicher Partnertyp,de
Result,Ergebnis,de
Root cause,Grundlegende Ursache,de
Root causes,Grundlegende Ursachen,de
Sample,Muster,de
Sample count,Anzahl der Proben,de
Sample frequency,Häufigkeit der Probenahme,de
Sample quantity,Menge der Proben,de
Sample type,Typ der Probe,de
Select recepient partner for QI Action distribution,Empfängerpartner für die Verteilung von QI-Aktionen auswählen,de
Send QI Action distributions,QI-Aktionsverteilungen senden,de
Send QI Decision distributions,QI-Entscheidungsverteilungen senden,de
Send email,E-Mail senden,de
Send the distributions,Senden Sie die Verteilungen,de
Sent,Gesendet,de
Sequence,Sequenz,de
Solve,Lösen Sie,de
Solved,Gelöst,de
Some defaults have been skipped as they were incompatibles. (%s line(s)),"Einige Voreinstellungen wurden übersprungen, da sie nicht kompatibel waren. (%s Zeile(n))",de
Source QI,Quelle QI,de
Standby,Bereitschaft,de
Start,Start,de
Start date,Datum des Beginns,de
Status,Status,de
Status select,Status auswählen,de
Statuses,Zustände,de
Stock move,Lagerbewegung,de
Stock move line,Bewegungslinie der Aktie,de
Sum of accepted quantity and rejected quantity can not be greater than quantity,Die Summe aus angenommener und abgelehnter Menge kann nicht größer sein als die Menge,de
Sum of quantities of the decisions for a default must not be greater than the default's quantity,Die Summe der Mengen der Entscheidungen für einen Ausfall darf nicht größer sein als die Menge des Ausfalls,de
Supplier,Anbieter,de
Supplier Order,Lieferant Bestellung,de
Supplier Order line,Lieferant Bestellzeile,de
Supplier contact,Kontakt zum Lieferanten,de
Supplier delivery note,Lieferanten-Lieferschein,de
Supplier delivery note line,Lieferanten-Lieferscheinzeile,de
System,System,de
Systematic,Systematisch,de
Tags,Tags,de
Tasks,Aufgaben,de
Team,Team,de
Technical sequence,Technischer Ablauf,de
Template,Vorlage,de
The QualityImprovement has been correctly created with the id : %s.,Die Qualitätsverbesserung wurde korrekt erstellt mit der ID: %s.,de
The company %s doesn't have any configured sequence for Quality improvement,Das Unternehmen %s hat keinen konfigurierten Ablauf zur Qualitätsverbesserung,de
"The following fields will be reset: customer order, stock move and stock move line , continue ?","Die folgenden Felder werden zurückgesetzt: Kundenauftrag, Lagerbewegung und Lagerbewegungszeile, weiter ?",de
"The following fields will be reset: customer stock move and customer stock move line , continue ?","Die folgenden Felder werden zurückgesetzt: Kundenbestandsbewegung und Kundenbestandsbewegungszeile, weiter ?",de
"The following fields will be reset: manufacturing operation line, manuf Order product to consume, consummed manuf order product , continue ?","Die folgenden Felder werden zurückgesetzt: Linie des Herstellungsvorgangs, zu verbrauchendes Manuf Order Produkt, verbrauchtes Manuf Order Produkt, weiter ?",de
"The following fields will be reset: stock move line , continue ?","Die folgenden Felder werden zurückgesetzt: stock move line , continue ?",de
"The following fields will be reset: supplier order, stock move and stock move line , continue ?","Die folgenden Felder werden zurückgesetzt: Lieferantenbestellung, Lagerbewegung und Lagerbewegungszeile, weiter ?",de
"The following fields will be reset: supplier stock move and supplier stock move line , continue ?","Die folgenden Felder werden zurückgesetzt: Lieferantenbestandsbewegung und Lieferantenbestandsbewegungszeile, weiter ?",de
The resolution default line with id %s doesn't belong to this quality improvement.,Die Auflösungsstandardzeile mit der ID %s gehört nicht zu dieser Qualitätsverbesserung.,de
To Date,Bis heute,de
Tools,Werkzeuge,de
Total Cost,Gesamtkosten,de
Tracking Number,Verfolgungsnummer,de
Tracking Numbers,Tracking-Nummern,de
Type,Typ,de
Type of control device,Art der Kontrolleinrichtung,de
Unit,Einheit,de
Urgent,Dringend,de
Validated,Validiert,de
Waiting,Warten,de
Week(s),Woche(n),de
Work center,Arbeitsplatz,de
Written by,Geschrieben von,de
Written on,Geschrieben am,de
Yes,Ja,de
counter,Zähler,de
each,jede,de
name,Name,de
priority,Priorität,de
quality.responsible,quality.responsible,de
value:Quality,value:Quality,de
