key,message,language
"Depending on the chosen configuration, the user get an alert or an error message if:","Je nach gewählter Konfiguration erhält der Benutzer eine Warnung oder eine Fehlermeldung, wenn:",de
Description,Beschreibung,de
Details Lines (Tree),Details Linien (Baum),de
Discount amount,Rabattbetrag,de
Discount rate,Abzinsungssatz,de
Discount type,Rabatt-Typ,de
Display,Anzeige,de
Display expense lines on printing,Ausgabenzeilen beim Drucken anzeigen,de
Display timesheet lines on printing,Arbeitszeitblattzeilen beim Drucken anzeigen,de
Don't consolidate,Nicht konsolidieren,de
Draft,Entwurf,de
Duration adjust for customer,Dauer für Kunden anpassen,de
Elements To Invoice,Elemente zur Rechnung,de
Employee,Mitarbeiter,de
Empty,Leere,de
Enable task templates by product,Aktivieren von Aufgabenvorlagen nach Produkt,de
Enable to invoice expense,Ermöglicht die Abrechnung von Ausgaben,de
Enable to invoice timesheet,Aktivieren Sie den Stundenzettel für die Rechnung,de
Error while trying to save to project history for project %s.,"Fehler beim Versuch, den Projektverlauf für das Projekt %s zu speichern.",de
Error while trying to transition between paid status for project %s.,"Fehler beim Versuch, den bezahlten Status für das Projekt %s zu wechseln.",de
Estimated Costs Total,Geschätzte Kosten Insgesamt,de
Estimated Margin,Geschätzte Marge,de
Exclude tasks for invoicing,Aufgaben für die Rechnungsstellung ausschließen,de
Expense,Ausgaben,de
Expense Lines,Ausgaben-Linien,de
Expense Lines Priority,Ausgabenzeilen Priorität,de
Expense line,Ausgabenlinie,de
"Expense line successfully created. The project is configured as billable, so the charge has been marked as billable by default.","Spesenzeile erfolgreich erstellt. Das Projekt ist als abrechenbar konfiguriert, so dass die Gebühr standardmäßig als abrechenbar markiert wurde.",de
Expense lines,Ausgabenlinien,de
Expenses,Ausgaben,de
ExpensesTotal,AusgabenGesamt,de
Factory not found this type of generator,Fabrik nicht gefunden diese Art von Generator,de
Fetch limit,Abrufgrenze,de
"Fetch limit for this batch. 0 will not be taken into account. In this case, the value configured in app Base will be used.",Abrufgrenze für diese Charge. 0 wird nicht berücksichtigt. In diesem Fall wird der in der App Base konfigurierte Wert verwendet.,de
Fill project,Projekt befüllen,de
Financial Data,Finanzielle Daten,de
Financial datas,Finanzdaten,de
Financial follow-up,Finanzielle Folgemaßnahmen,de
Finish,Oberfläche,de
Forecast,Vorhersage,de
Framework customer contract,Rahmenvertrag mit Kunden,de
Framework supplier contract,Rahmenvertrag mit Lieferanten,de
Free,Kostenlos,de
From,Von,de
Gantt,Gantt,de
General information,Allgemeine Informationen,de
Generate Invoice,Rechnung generieren,de
Generate Project/Business,Projekt/Geschäft generieren,de
Generate Purchase Order,Bestellung generieren,de
Generate business project configurations,Generierung von Geschäftsprojektkonfigurationen,de
Generate invoicing projects,Projekte zur Rechnungsstellung generieren,de
Generate quotation,Angebot generieren,de
Generate/Select Project for Order,Projekt für Auftrag generieren/auswählen,de
Generated,Erzeugt,de
Generated invoicing project,Generiertes Fakturierungsprojekt,de
Generated invoicing projects,Erstellte Fakturierungsprojekte,de
Group expense on invoice,Gruppenaufwand auf Rechnung,de
Grouping period,Gruppierungszeitraum,de
Here you can enter a groovy formula to exclude certain tasks from invoicing according to certain desired criteria,"Hier können Sie eine Groovy-Formel eingeben, um bestimmte Aufgaben nach bestimmten gewünschten Kriterien von der Rechnungsstellung auszuschließen",de
HoldBack,HoldBack,de
HoldBack line,HoldBack-Zeile,de
HoldBack product,HoldBack-Produkt,de
HoldBacks,HoldBacks,de
HoldBacks lines,HoldBacks Linien,de
Identically,Identisch,de
Impossible to retrieve the price as several matching products were found.,"Es ist nicht möglich, den Preis abzurufen, da mehrere passende Produkte gefunden wurden.",de
In progress invoice,Rechnung in Bearbeitung,de
Information,Informationen,de
Initial,Ursprüngliche,de
Invalid exclude task for invoicing filter,Ungültige Aufgabe für den Rechnungsstellungsfilter ausschließen,de
Invoice,Rechnung,de
Invoice Business Project,Rechnung Business Projekt,de
Invoice all selected business affairs,Rechnungstellung für alle ausgewählten Geschäftsangelegenheiten,de
Invoice expense template,Rechnung Kostenvorlage,de
Invoice generated,Rechnung erstellt,de
Invoice line,Linie der Rechnung,de
Invoice lines,Rechnungszeilen,de
Invoice post task,"Aufgabe ""Rechnung buchen",de
Invoice pre task,Rechnung vor Aufgabe,de
Invoice.creditNoteNoAnnex,Invoice.creditNoteNoAnnex,de
Invoice.draftInvoiceNoAnnex,Invoice.draftInvoiceNoAnnex,de
Invoice.expenseProduct,Invoice.expenseProduct,de
Invoice.expenseTaxAmount,Invoice.expenseTaxAmount,de
Invoice.expenseTitle,Invoice.expenseTitle,de
Invoice.expenseTotalAmount,Invoice.expenseTotalAmount,de
Invoice.invoiceNoAnnex,Invoice.invoiceNoAnnex,de
Invoice.noPreviousProgress,Invoice.noPreviousProgress,de
Invoice.previousProgress,Invoice.previousProgress,de
Invoice.progressAt,Invoice.progressAt,de
Invoice.purchaseCreditNoteNoAnnex,Invoice.purchaseCreditNoteNoAnnex,de
Invoice.purchaseInvoiceNoAnnex,Invoice.purchaseInvoiceNoAnnex,de
Invoice.supplierReference,Invoice.supplierReference,de
Invoice.timesheetActivity,Invoice.timesheetActivity,de
Invoice.timesheetDuration,Invoice.timesheetDuration,de
Invoice.timesheetTitle,Invoice.timesheetTitle,de
Invoice.timesheetUser,Invoice.timesheetUser,de
InvoiceExpense.amount,InvoiceExpense.amount,de
InvoiceExpense.comments,InvoiceExpense.comments,de
InvoiceExpense.currency,InvoiceExpense.currency,de
InvoiceExpense.distance,InvoiceExpense.distance,de
InvoiceExpense.employee,InvoiceExpense.employee,de
InvoiceExpense.expenseDate,InvoiceExpense.expenseDate,de
InvoiceExpense.expenseJustification,InvoiceExpense.expenseJustification,de
InvoiceExpense.expenseOnInvoice,InvoiceExpense.expenseOnInvoice,de
InvoiceExpense.expenseType,InvoiceExpense.expenseType,de
InvoiceExpense.fromCity,InvoiceExpense.fromCity,de
InvoiceExpense.kap,InvoiceExpense.kap,de
InvoiceExpense.project,InvoiceExpense.project,de
InvoiceExpense.task,InvoiceExpense.task,de
InvoiceExpense.toCity,InvoiceExpense.toCity,de
InvoiceExpense.total,InvoiceExpense.total,de
InvoiceExpense.totalAmount,InvoiceExpense.totalAmount,de
InvoiceExpense.totalTaxExpense,InvoiceExpense.totalTaxExpense,de
Invoiced,In Rechnung gestellt,de
Invoiced last month,Im letzten Monat in Rechnung gestellt,de
Invoiced this month,Diesen Monat in Rechnung gestellt,de
Invoices,Rechnungen,de
Invoicing,Rechnungsstellung,de
Invoicing (excl. VAT),Rechnungsstellung (ohne MwSt.),de
Invoicing Expenses,Inrechnungstellung von Ausgaben,de
Invoicing Purchases,Fakturierung von Einkäufen,de
Invoicing Type,Art der Rechnungsstellung,de
Invoicing annex template,Vorlage für den Anhang zur Rechnung,de
Invoicing business project,Geschäftsprojekt Fakturierung,de
Invoicing business projects,Fakturierung von Geschäftsprojekten,de
Invoicing comment,Kommentar zur Rechnungsstellung,de
Invoicing mode,Modus der Rechnungsstellung,de
Invoicing progress,Fortschritt der Rechnungsstellung,de
Invoicing project,Projekt Fakturierung,de
Invoicing project annex template,Rechnungsstellung Projekt Anhang Vorlage,de
Invoicing project filters,Projektfilter für die Rechnungsstellung,de
Invoicing projects,Projekte zur Rechnungsstellung,de
Invoicing reports,Berichte zur Rechnungsstellung,de
Invoicing sequence,Reihenfolge der Rechnungsstellung,de
Invoicing timesheet,Stundenzettel für die Rechnungsstellung,de
Invoicing unit,Einheit für die Rechnungsstellung,de
InvoicingProjectAnnex.activity,InvoicingProjectAnnex.activity,de
InvoicingProjectAnnex.annex,InvoicingProjectAnnex.annex,de
InvoicingProjectAnnex.businessProject,InvoicingProjectAnnex.businessProject,de
InvoicingProjectAnnex.code,InvoicingProjectAnnex.code,de
InvoicingProjectAnnex.comments,InvoicingProjectAnnex.comments,de
InvoicingProjectAnnex.currency,InvoicingProjectAnnex.currency,de
InvoicingProjectAnnex.date,InvoicingProjectAnnex.date,de
InvoicingProjectAnnex.deadline,InvoicingProjectAnnex.deadline,de
InvoicingProjectAnnex.duration,InvoicingProjectAnnex.duration,de
InvoicingProjectAnnex.estimatedShippingDate,InvoicingProjectAnnex.estimatedShippingDate,de
InvoicingProjectAnnex.expenseDate,InvoicingProjectAnnex.expenseDate,de
InvoicingProjectAnnex.expenseType,InvoicingProjectAnnex.expenseType,de
InvoicingProjectAnnex.expenses,InvoicingProjectAnnex.expenses,de
InvoicingProjectAnnex.invoiceGenerated,InvoicingProjectAnnex.invoiceGenerated,de
InvoicingProjectAnnex.invoiced,InvoicingProjectAnnex.invoiced,de
InvoicingProjectAnnex.name,InvoicingProjectAnnex.name,de
InvoicingProjectAnnex.parentProject,InvoicingProjectAnnex.parentProject,de
InvoicingProjectAnnex.productName,InvoicingProjectAnnex.productName,de
InvoicingProjectAnnex.progress,InvoicingProjectAnnex.progress,de
InvoicingProjectAnnex.project,InvoicingProjectAnnex.project,de
InvoicingProjectAnnex.projects,InvoicingProjectAnnex.projects,de
InvoicingProjectAnnex.purchaseOrder,InvoicingProjectAnnex.purchaseOrder,de
InvoicingProjectAnnex.purchases,InvoicingProjectAnnex.purchases,de
InvoicingProjectAnnex.qty,InvoicingProjectAnnex.qty,de
InvoicingProjectAnnex.sales,InvoicingProjectAnnex.sales,de
InvoicingProjectAnnex.status,InvoicingProjectAnnex.status,de
InvoicingProjectAnnex.supplier,InvoicingProjectAnnex.supplier,de
InvoicingProjectAnnex.task,InvoicingProjectAnnex.task,de
InvoicingProjectAnnex.taskDate,InvoicingProjectAnnex.taskDate,de
InvoicingProjectAnnex.tasks,InvoicingProjectAnnex.tasks,de
InvoicingProjectAnnex.timeSpent,InvoicingProjectAnnex.timeSpent,de
InvoicingProjectAnnex.toInvoice,InvoicingProjectAnnex.toInvoice,de
InvoicingProjectAnnex.totalATI,InvoicingProjectAnnex.totalATI,de
InvoicingProjectAnnex.totalAmountWT,InvoicingProjectAnnex.totalAmountWT,de
InvoicingProjectAnnex.totalTax,InvoicingProjectAnnex.totalTax,de
InvoicingProjectAnnex.totalWT,InvoicingProjectAnnex.totalWT,de
InvoicingProjectAnnex.unit,InvoicingProjectAnnex.unit,de
InvoicingProjectAnnex.unitPriceATI,InvoicingProjectAnnex.unitPriceATI,de
InvoicingProjectAnnex.unitPriceWT,InvoicingProjectAnnex.unitPriceWT,de
InvoicingProjectAnnex.user,InvoicingProjectAnnex.user,de
Landing,Landung,de
Log Times,Log Zeiten,de
Log Times Priority,Logzeiten Priorität,de
Manage lines,Verwalten von Linien,de
Manual element,Manuelles Element,de
Manual elements,Manuelle Elemente,de
Month,Monat,de
My open tasks,Meine offenen Aufgaben,de
Name,Name,de
New progress,Neue Fortschritte,de
New task,Neue Aufgabe,de
New ticket,Neues Ticket,de
No invoicing,Keine Rechnungsstellung,de
No project found for task %s.,Kein Projekt für Aufgabe %s gefunden.,de
Non-blocking,Nicht-blockierend,de
None,Keine,de
Not invoiced,Nicht in Rechnung gestellt,de
Nothing has changed so no new task will be generated,"Da sich nichts geändert hat, wird keine neue Aufgabe erstellt.",de
"On creation of an Invoicing project, attached Timesheet Lines and Teamtasks will be automatically set as to invoice regarding Status for invoice pre task tasks, Status for invoice post task tasks and Exclude tasks for invoicing field","Bei der Erstellung eines Rechnungsstellungsprojekts werden die angehängten Stundenzettelzeilen und Teamtasks automatisch für die Rechnungsstellung in Bezug auf den Status für Aufgaben vor der Rechnungsstellung, den Status für Aufgaben nach der Rechnungsstellung und das Feld Aufgaben für die Rechnungsstellung ausschließen festgelegt.",de
On delivery (via business proj),Bei Lieferung (über Business Proj),de
On package (via task),Im Paket (über Aufgabe),de
On progress,Zum Fortschritt,de
On progress (via task),Über den Fortschritt (über die Aufgabe),de
On spent time (via task),Über die verbrachte Zeit (über die Aufgabe),de
Open task btn,Aufgabe öffnen btn,de
Overview,Übersicht,de
PO line,PO-Zeile,de
PO.Quotation,PO.Quotation,de
Packaged task invoicing,Fakturierung von Aufgabenpaketen,de
Paid,Bezahlt,de
Per category calendar,Pro Kategorie Kalender,de
Per category kanban,Kanban pro Kategorie,de
Per status calendar,Pro Statuskalender,de
Per status kanban,Pro Status Kanban,de
Per user calendar,Kalender pro Benutzer,de
Percentage,Prozentsatz,de
Planned Time Planning,Geplante Zeitplanung,de
Planned Times Total,Geplante Zeiten Gesamt,de
Planned time,Geplante Zeit,de
Planning,Planung,de
Please complete the order lines with at least one product type 'Service' and the supply mode 'Produce',Bitte füllen Sie die Bestellzeilen mit mindestens einer Produktart 'Service' und der Lieferart 'Produce' aus.,de
Please fill printing settings on invoice ${invoiceId}.,Bitte füllen Sie die Druckeinstellungen der Rechnung ${RechnungsId} aus.,de
Please fill the company and the client partner before conversion.,Bitte füllen Sie die Firma und den Kundenpartner vor der Umsetzung aus.,de
Please select lines,Bitte Zeilen auswählen,de
Previous progress,Bisherige Fortschritte,de
Price list,Die Preisliste,de
Printings,Drucksachen,de
Produced Turnover,Produzierte Umsätze,de
Product,Produkt,de
Production,Produktion,de
Production orders,Produktionsaufträge,de
Products,Produkte,de
Products held back,Zurückgehaltene Produkte,de
Products must be Service type and Method of Supply Produce.,Bei den Produkten muss es sich um die Art des Dienstes und die Art der Versorgung handeln Produzieren.,de
Progress,Fortschritt,de
Project,Projekt,de
Project %s,Projekt %s,de
Project Folder,Projekt-Ordner,de
Project Folders,Projekt-Ordner,de
Project Phase,Projektphase,de
Project Priority,Projektpriorität,de
Project Task Tree,Projekt Aufgabenbaum,de
Project Tasks,Projekt-Aufgaben,de
Project alone,Projekt allein,de
Project and task generation,Projekt- und Aufgabenerstellung,de
Project generation from sale orders,Projektgenerierung aus Verkaufsaufträgen,de
Project generation method,Methode der Projekterstellung,de
Project generator type,Typ des Projektgenerators,de
Project history,Geschichte des Projekts,de
Project hold back line list,Projektrückhalteliste,de
Project in Invoice Lines,Projekt in Rechnungszeilen,de
Project in Purchase order lines,Projekt in Bestellzeilen,de
Project in Sale order lines,Projekt in Verkaufsauftragszeilen,de
Project planification and costs,Projektplanung und Kosten,de
Project status management,Verwaltung des Projektstatus,de
Project task,Projektaufgabe,de
Project template,Projektvorlage,de
Project.amount,Project.amount,de
Project.analyticalAccount,Project.analyticalAccount,de
Project.analyticalAxis,Project.analyticalAxis,de
Project.analyticalLines,Project.analyticalLines,de
Project.chartCostPassedPerMonth,Project.chartCostPassedPerMonth,de
Project.chartCostRemainingPerMonth,Project.chartCostRemainingPerMonth,de
Project.chartTimePassedPerMonth,Project.chartTimePassedPerMonth,de
Project.chartTimeRemainingPerMonth,Project.chartTimeRemainingPerMonth,de
Project.consumedTime,Project.consumedTime,de
Project.costs,Project.costs,de
Project.currency,Project.currency,de
Project.customer,Project.customer,de
Project.date,Project.date,de
Project.employee,Project.employee,de
Project.endDate,Project.endDate,de
Project.expectedCosts,Project.expectedCosts,de
Project.expectedMargin,Project.expectedMargin,de
Project.expectedRevenue,Project.expectedRevenue,de
Project.expense,Project.expense,de
Project.hourlyRate,Project.hourlyRate,de
Project.initial,Project.initial,de
Project.invoiceNumber,Project.invoiceNumber,de
Project.invoiced,Project.invoiced,de
Project.manualElement,Project.manualElement,de
Project.manualElementTitle,Project.manualElementTitle,de
Project.margin,Project.margin,de
Project.planned,Project.planned,de
Project.plannedPast,Project.plannedPast,de
Project.plannedTime,Project.plannedTime,de
Project.planning,Project.planning,de
Project.progress,Project.progress,de
Project.purchase,Project.purchase,de
Project.purchaseOrderNumber,Project.purchaseOrderNumber,de
Project.realPassed,Project.realPassed,de
Project.remainInTheory,Project.remainInTheory,de
Project.remainPlanned,Project.remainPlanned,de
Project.result,Project.result,de
Project.sales,Project.sales,de
Project.salesInvoice,Project.salesInvoice,de
Project.salesOrderNumber,Project.salesOrderNumber,de
Project.salesOrders,Project.salesOrders,de
Project.sold,Project.sold,de
Project.spent,Project.spent,de
Project.subType,Project.subType,de
Project.synthesis,Project.synthesis,de
Project.taskName,Project.taskName,de
Project.tasks,Project.tasks,de
Project.time,Project.time,de
Project.timesheet,Project.timesheet,de
Project.title,Project.title,de
Project.total,Project.total,de
Project.totalCostChart,Project.totalCostChart,de
Project.totalCosts,Project.totalCosts,de
Project.totalHours,Project.totalHours,de
Project.totalMargin,Project.totalMargin,de
Project.totalSales,Project.totalSales,de
Project.totalTimeChart,Project.totalTimeChart,de
Project.totalTurnover,Project.totalTurnover,de
Project.turnover,Project.turnover,de
Project.turnoverAndCostPerMonth,Project.turnoverAndCostPerMonth,de
Project.type,Project.type,de
Project.updated,Project.updated,de
ProjectTask.Costs,ProjectTask.Costs,de
ProjectTask.Forecast,ProjectTask.Forecast,de
ProjectTask.Landing,ProjectTask.Landing,de
ProjectTask.Margin,ProjectTask.Margin,de
ProjectTask.Markup,ProjectTask.Markup,de
ProjectTask.Package,ProjectTask.Package,de
ProjectTask.Real,ProjectTask.Real,de
ProjectTask.Sold,ProjectTask.Sold,de
ProjectTask.Turnover,ProjectTask.Turnover,de
ProjectTask.exTaxTotal,ProjectTask.exTaxTotal,de
Projects,Projekte,de
Projects Folder,Mappe Projekte,de
Projects financial report,Finanzbericht der Projekte,de
Purchase,Kaufen Sie,de
Purchase Order,Bestellung,de
Purchase order,Bestellung,de
Purchase order lines,Bestellzeilen,de
Purchase order lines Priority,Bestellzeilen Priorität,de
Purchases,Käufe,de
Quantity must be greater than 0 for task template %s.,Die Menge muss für die Aufgabenvorlage %s größer als 0 sein.,de
Quotation,Angebot,de
Real,Real,de
Real Costs Total,Reale Kosten Insgesamt,de
Real Margin (Invoicing),Reale Marge (Fakturierung),de
Real Margin (Time),Reale Marge (Zeit),de
Real costs,Reale Kosten,de
Real turnover,Realer Umsatz,de
Realised,Realisiert,de
Realised Times Total,Realisierte Zeiten Gesamt,de
Reference,Referenz,de
References,Referenzen,de
Refused,Verweigert,de
Related Invoice lines,Verwandte Rechnungszeilen,de
Related Tasks,Verwandte Aufgaben,de
Related purchase order lines,Verwandte Bestellzeilen,de
Related purchase orders,Zugehörige Bestellungen,de
Related sale order line,Verbundene Verkaufsauftragslinie,de
Remaining,Verbleibende,de
Remaining amount is the subtraction of the spent time from the updated time on the task and all of it's sub tasks.,Der verbleibende Betrag ist die Subtraktion der verbrauchten Zeit von der aktualisierten Zeit für die Aufgabe und alle ihre Unteraufgaben.,de
Remaining amount to do,Verbleibender Betrag zu tun,de
Remove lines,Linien entfernen,de
Reporting,Berichterstattung,de
Reporting values for project with id %s.,Berichtswerte für Projekt mit der ID %s.,de
Reset,Zurücksetzen,de
SO line,SO-Linie,de
Sale,Verkauf,de
Sale Order Lines,Verkauf Auftragszeilen,de
Sale order,Verkaufsauftrag,de
Sale order (if existing),Verkaufsauftrag (falls vorhanden),de
Sale order lines,Verkaufsauftragszeilen,de
Sale order lines Priority,Verkaufsauftragszeilen Vorrangig,de
Sale quotation,Verkaufspreis,de
Sales,Vertrieb,de
See Linked Timesheet Lines,Siehe Verknüpfte Stundenzettelzeilen,de
Select lines to add,Zeilen zum Hinzufügen auswählen,de
Select lines to unlink,Zu entknüpfende Zeilen auswählen,de
Select new lines,Neue Zeilen auswählen,de
Show expense lines,Ausgabenzeilen anzeigen,de
Show expense order lines related to the project,Zeigen Sie die mit dem Projekt zusammenhängenden Auftragszeilen an,de
Show financial datas,Finanzdaten anzeigen,de
Show financial reports,Finanzberichte anzeigen,de
Show planning,Planung anzeigen,de
Show production orders,Produktionsaufträge anzeigen,de
Show production orders related to the project,Produktionsaufträge im Zusammenhang mit dem Projekt anzeigen,de
Show purchase invoice line related to the project,Rechnungsposten für das Projekt anzeigen,de
Show purchase order lines,Bestellzeilen anzeigen,de
Show purchase order lines related to the project,Bestellzeilen für das Projekt anzeigen,de
Show sale invoice line related to the project,Verkaufsrechnungszeile für das Projekt anzeigen,de
Show sale order lines,Verkaufsauftragszeilen anzeigen,de
Show sale order lines related to the project,Verkaufsauftragszeilen für das Projekt anzeigen,de
"Since the invoice has already been generated, it's impossible to delete this record","Da die Rechnung bereits erstellt wurde, ist es unmöglich, diesen Datensatz zu löschen.",de
Site,Website,de
Sold time,Verkaufte Zeit,de
Sold time and updated time must be greater than 0 for task %s,Die verkaufte Zeit und die aktualisierte Zeit müssen für die Aufgabe %s größer als 0 sein,de
Sold time value error for project task %s.,Fehler beim verkauften Zeitwert für Projektaufgabe %s.,de
Spent time,Verwendete Zeit,de
Spent time actual cost computation method,Berechnungsmethode für die verbrauchte Zeit und die tatsächlichen Kosten,de
Standard (via order),Standard (über Bestellung),de
Start date,Datum des Beginns,de
Status,Status,de
Status for invoice post task tasks,Status für Rechnungsnachbearbeitungsaufgaben,de
Status for invoice pre task tasks,Status für Rechnungsvorbereitungsaufgaben,de
Sub-project by line,Teilprojekt nach Linien,de
Subject,Thema,de
Supplier Invoice lines,Lieferanten-Rechnungszeilen,de
Supplier arrivals,Ankunft der Lieferanten,de
Supplier contracts,Verträge mit Lieferanten,de
Supplier invoice lines,Rechnungszeilen für Lieferanten,de
Supplier invoices,Lieferantenrechnungen,de
TBD,TBD,de
Take charge,Verantwortung übernehmen,de
Task,Aufgabe,de
Task %s,Aufgabe %s,de
Task Invoicing,Aufgabenfakturierung,de
Task Priority,Priorität der Aufgabe,de
Task Tree,Aufgabenbaum,de
Task by line,Aufgabe nach Zeilen,de
Task by line using subtasks models,Aufgaben nach Zeilen unter Verwendung von Teilaufgabenmodellen,de
Task date,Datum der Aufgabe,de
Task templates,Aufgabenvorlagen,de
Tasks,Aufgaben,de
Tasks created by me,Von mir erstellte Aufgaben,de
Tasks update completed:,Aktualisierung der Aufgaben abgeschlossen:,de
Technical case,Technischer Fall,de
Template,Vorlage,de
The order line unit of the product %s is not compatible with the configuration.,Die Bestellzeileneinheit des Produkts %s ist nicht mit der Konfiguration kompatibel.,de
The product was not found on the linked framework contract.,Das Produkt wurde in dem verlinkten Rahmenvertrag nicht gefunden.,de
