key,message,language
Send email on intervention re-planification,E-Mail zur Neuplanung der Intervention senden,de
Send email on intervention validation,E-Mail bei Eingriffsvalidierung senden,de
Sequence,Sequenz,de
Signature,Unterschrift,de
Specific access schedule,Spezifischer Zugangszeitplan,de
Standard,Standard,de
Start,Start,de
Start date,Datum des Beginns,de
Started,Gestartet,de
State,Staat,de
Status,Status,de
Stock move,Lagerbewegung,de
Supplier partner,Lieferant Partner,de
Supplier warranty end date,Enddatum der Lieferantengarantie,de
Survey generation finished,Umfrageerstellung abgeschlossen,de
Survey generation in progress,Erstellung von Umfragen im Gange,de
Suspend,aussetzen.,de
Suspended,Aufgehängt,de
Take into account,Berücksichtigen Sie,de
Taken into account,Berücksichtigt werden,de
Technical follow up,Technische Folgemaßnahmen,de
Technician,Techniker,de
Text,Text,de
The order must be strictly greater than the conditional question's order,Die Reihenfolge muss unbedingt größer sein als die Reihenfolge der bedingten Frage,de
The survey of the intervention ID %s has been generated.,Die Übersicht der Interventions-ID %s wurde erstellt.,de
There is no configured sequence for customer request.,Es gibt keine konfigurierte Reihenfolge für Kundenanfragen.,de
There is no configured sequence for intervention.,Es gibt keine konfigurierte Reihenfolge für den Eingriff.,de
This is the estimated number of hours for the maintenance of this type of Equipment and will be used to give an indication of the total number of hours required on a contract.,Dies ist die geschätzte Anzahl der Stunden für die Wartung dieser Art von Ausrüstung und wird als Hinweis auf die Gesamtzahl der für einen Vertrag erforderlichen Stunden verwendet.,de
Title,Titel,de
To plan,Zu planen,de
Tools,Werkzeuge,de
Total duration,Gesamtdauer,de
Tracking Number,Verfolgungsnummer,de
Trading name,Handelsname,de
Trading names,Handelsnamen,de
Type,Typ,de
URGENT,URGENT,de
Unable to create a planification for this intervention. Please check planification fields.,Für diese Intervention kann keine Planifikation erstellt werden. Bitte überprüfen Sie die Planifizierungsfelder.,de
Under contract and non-operational,Unter Vertrag und nicht operativ,de
Under contract and operational,Unter Vertrag und in Betrieb,de
Under contract equipments number,Anzahl der unter Vertrag stehenden Ausrüstungen,de
Updatable quantities,Aktualisierbare Mengen,de
Upload a file or log in to the mobile app to sign,"Laden Sie eine Datei hoch oder melden Sie sich bei der mobilen App an, um zu unterschreiben",de
Urgent,Dringend,de
User in charge,Zuständiger Benutzer,de
Value list,Werteliste,de
Yes,Ja,de
Zip file %s is corrupted: %s,Die Zip-Datei %s ist beschädigt: %s,de
com.axelor.apps.intervention.service.batch.InterventionBatchService,com.axelor.apps.intervention.service.batch.InterventionBatchService,de
