key,message,language
Complete sale order when all has been invoiced,"Verkaufsauftrag abschließen, wenn alles in Rechnung gestellt wurde",de
Compute sub stock locations,Berechnung der Unterlagerorte,de
Configuration,Konfiguration,de
Confirm,Bestätigen Sie,de
Confirm Purchase order generation,Bestätigen Sie die Erstellung einer Bestellung,de
Confirmation,Konfirmation,de
Confirmation date,Datum der Bestätigung,de
Confirmed,Bestätigt,de
Consider only late sales,Nur späte Verkäufe berücksichtigen,de
Consolidate the proposals per supplier,Konsolidieren Sie die Angebote pro Lieferant,de
Consume manuf order quantity,Auftragsmenge des Herstellers verbrauchen,de
Contact,Kontakt,de
Contact partner,Kontaktperson,de
Contract/Subscription,Vertrag/Abonnement,de
Could not find MRP with sequence %s.,MRP mit Sequenz %s konnte nicht gefunden werden.,de
Could not find eligible email template for stock rules: %s,Es konnte keine geeignete E-Mail-Vorlage für Bestandsregeln gefunden werden: %s,de
Could not find recipients for message generated from stock rules: %s,"Es konnten keine Empfänger für eine Nachricht gefunden werden, die aus Bestandsregeln generiert wurde: %s",de
Could not process MRP %s since its computation is already ongoing.,"MRP %s konnte nicht verarbeitet werden, da die Berechnung bereits im Gange ist.",de
Country,Land,de
Cpte Ana. AXIS1,Cpte Ana. AXIS1,de
Cpte Ana. AXIS2,Cpte Ana. AXIS2,de
Cpte Ana. AXIS3,Cpte Ana. AXIS3,de
Cpte Ana. AXIS4,Cpte Ana. AXIS4,de
Cpte Ana. AXIS5,Cpte Ana. AXIS5,de
Create interco invoice as validated,Interco-Rechnung als validiert erstellen,de
Create interco purchase quotation as requested,Interco-Kaufangebote nach Bedarf erstellen,de
Create interco sale quotation as finalized,"Interco-Verkaufsangebot erstellen, wenn es abgeschlossen ist",de
Create purchase counterpart on this status,Kaufgegenstück zu diesem Status anlegen,de
Create sale counterpart on this status,Verkaufsgegenstück zu diesem Status erstellen,de
Created by,Erstellt von,de
Created by interco,Erstellt von interco,de
Created from SOP,Erstellt aus SOP,de
Created manually,Manuell erstellt,de
Created on,Erstellt am,de
Cumulative qty,Kumulierte Menge,de
Current date,Aktuelles Datum,de
Current date + days,Aktuelles Datum + Tage,de
Cust. Invoices,Cust. Rechnungen,de
Customer,Kunde,de
Customer Stock Move to invoice,Kundenbestand Bewegung zur Rechnung,de
Customer deliveries filters,Filter für Kundenlieferungen,de
Customer deliveries management,Verwaltung von Kundenlieferungen,de
Customer delivery,Lieferung an den Kunden,de
Customer shipping carriage paid configuration,Kundenversand frachtfrei Konfiguration,de
Customs code nomenclature is missing on product %s.,Die Nomenklatur des Zollcodes fehlt für das Produkt %s.,de
Cut off generation,Abgeschaltete Generation,de
DECLARATION OF EXCHANGES OF GOODS BETWEEN MEMBER STATES OF THE EUROPEAN COMMUNITY,ERKLÄRUNG ZUM WARENVERKEHR ZWISCHEN DEN MITGLIEDSTAATEN DER EUROPÄISCHEN GEMEINSCHAFT,de
Dashlet.Moves,Dashlet.Moves,de
Date,Datum,de
Date of shipment,Datum der Verschiffung,de
Date to match delivery delay,Datum für die Übereinstimmung mit der Lieferfrist,de
Date to respect delays,Datum für die Einhaltung von Verspätungen,de
Day (end of month),Tag (Ende des Monats),de
Declaration of exchange filters,Erklärung der Austauschfilter,de
Declaration of exchanges,Erklärung zum Tausch,de
Declaration of exchanges of goods,Anmeldung des Austauschs von Waren,de
Declaration of exchanges of goods template,Erklärung über den Austausch von Waren Vorlage,de
Declaration of exchanges of services template,Vorlage für die Erklärung zum Dienstleistungsverkehr,de
Declarations of exchanges,Erklärungen über den Austausch,de
Default estimated date in stock move from purchase order,Vorgeschätztes Datum der Lagerbewegung aus der Bestellung,de
Default estimated date in stock move from sale order,Vorgeschätztes Datum der Lagerbewegung aus dem Verkaufsauftrag,de
Default stock location,Standard-Lagerort,de
Delay pricing,Preisverzögerung,de
Delayed invoicing,Verspätete Rechnungsstellung,de
Delivered,Geliefert,de
Delivered to,Geliefert an,de
Deliveries Cancelled,Stornierte Lieferungen,de
Deliveries History,Lieferungen Historie,de
Deliveries to prepare,Vorzubereitende Lieferungen,de
Delivery State,Auslieferungszustand,de
Delivery blocking,Sperrung der Lieferung,de
Delivery blocking done by,Die Liefersperre erfolgt durch,de
Delivery conditions,Lieferbedingungen,de
Delivery or receipt state,Liefer- oder Empfangszustand,de
Delivery partner,Lieferpartner,de
Delivery state,Auslieferungszustand,de
Description,Beschreibung,de
Direct order,Direkte Bestellung,de
Direct order default stock location,Direktbestellung Standardlagerort,de
Direct order stock location,Direktbestellung Lagerort,de
Display product without proposal,Produkt ohne Vorschlag anzeigen,de
Don't take in consideration for the stock computation,Bei der Bestandsberechnung nicht berücksichtigen,de
Don't take in consideration on MRP,Nicht auf MRP Rücksicht nehmen,de
Draft,Entwurf,de
Edited by user,Bearbeitet von Benutzer,de
Element,Element,de
End date,Datum des Endes,de
Entry of stock,Erfassung der Bestände,de
Error during the computation of MRP %s,Fehler bei der Berechnung von MRP %s,de
Error generating subscription invoice(s): '%s',Fehler beim Erstellen der Abonnementrechnung(en): '%s'.,de
Error that happened during the computation,"Fehler, der während der Berechnung aufgetreten ist",de
Estimated delivery date,Geschätztes Lieferdatum,de
Estimated shipping date,Geschätztes Versanddatum,de
European declaration of services,Europäische Erklärung der Dienstleistungen,de
Exclude from MRP,Von MRP ausschließen,de
Exclude late sales,Späte Verkäufe ausschließen,de
Expected realisation date,Voraussichtliches Realisierungsdatum,de
Expected/Future Quantity,Erwartete/künftige Menge,de
Expedition,Expedition,de
Export directory is not configured.,Das Exportverzeichnis ist nicht konfiguriert.,de
Fetch limit,Abrufgrenze,de
"Fetch limit for this batch. 0 will not be taken into account. In this case, the value configured in app Base will be used.",Abrufgrenze für diese Charge. 0 wird nicht berücksichtigt. In diesem Fall wird der in der App Base konfigurierte Wert verwendet.,de
Field fieldSelect is null for %s,Feld fieldSelect ist null für %s,de
Field of application,Anwendungsbereich,de
Field to select,Zu wählendes Feld,de
Fill real quantities,Füllen Sie reale Mengen,de
Filters,Filter,de
Fiscal year,Steuerjahr,de
FixedAsset.Location,FixedAsset.Location,de
Forecast date,Voraussichtliches Datum,de
Forecasted customer invoices,Prognostizierte Kundenrechnungen,de
Forecasted invoice customer account,Prognostizierte Rechnung Kundenkonto,de
Forecasted invoice supplier account,Prognostizierte Rechnung Lieferantenkonto,de
Forecasted supplier invoices,Voraussichtliche Lieferantenrechnungen,de
Forecasts,Vorhersagen,de
Format,Format,de
Forwarder,Forwarder,de
Freight Carrier,Güterkraftverkehrsunternehmen,de
Freight carrier delay,Verspätung des Frachtführers,de
Freight carrier mode,Frachtführer-Modus,de
Freight carrier pricing,Preise für Frachtunternehmen,de
From Date,Von Datum,de
From stock location,Ab Lagerort,de
Full name,Vollständiger Name,de
Future quantity,Künftige Menge,de
Generate Invoice,Rechnung generieren,de
Generate all possible proposals,Generieren Sie alle möglichen Vorschläge,de
Generate customer deliveries automatically,Automatische Generierung von Kundenlieferungen,de
Generate inc. moves for products,Generierung von Inc. Moves für Produkte,de
Generate inc. moves for services,Generierung von Umzügen für Dienstleistungen,de
Generate invoice from purchase order,Rechnung aus Bestellung generieren,de
Generate invoice from sale order,Rechnung aus Verkaufsauftrag generieren,de
Generate invoice from stock move,Rechnung aus Lagerbewegung generieren,de
Generate invoices,Rechnungen generieren,de
Generate one invoice per incoming stockMove,Erzeugen Sie eine Rechnung pro WareneingangBewegung,de
Generate one invoice per outgoing stockMove,Erzeugen Sie eine Rechnung pro Lagerabgang,de
Generate out. moves for products,Auszüge für Produkte generieren,de
Generate out. moves for services,Auszüge für Dienstleistungen generieren,de
Generate proposal,Vorschlag generieren,de
Generate proposals,Vorschläge generieren,de
Generate proposals for selected lines,Erstellung von Vorschlägen für ausgewählte Linien,de
Generate purchase orders automatically,Bestellungen automatisch generieren,de
Generate single invoice,Einzelrechnung generieren,de
Generate supplier arrivals automatically,Automatische Generierung von Lieferanteneingängen,de
Generate supply chain configurations,Generierung von Lieferkettenkonfigurationen,de
Generate the invoice,Erzeugen Sie die Rechnung,de
Generated sale order,Erstellter Verkaufsauftrag,de
Growth coefficient,Wachstumskoeffizient,de
Has carriage paid possibility,Hat frachtfreie Möglichkeit,de
Hide Unit Amounts,Beträge pro Einheit ausblenden,de
Ideal Qty,Ideale Menge,de
"If true, after allocating quantity for a given stock move we allocate the remaining quantity in others stock moves.","Wenn ja, wird nach der Zuteilung der Menge für eine bestimmte Lagerbewegung die verbleibende Menge auf andere Lagerbewegungen aufgeteilt.",de
"If true, the requested quantity for reservation will be equal to the quantity of the given sale order line.","Wenn ja, ist die angeforderte Menge für die Reservierung gleich der Menge der angegebenen Verkaufsauftragszeile.",de
Ignore end date,Enddatum ignorieren,de
Include element without date,Element ohne Datum einbeziehen,de
Include elements with a date later than MRP end date.,Elemente mit einem Datum nach dem Enddatum der Disposition einbeziehen.,de
Include in DEB,In DEB einbeziehen,de
Include late sales,Späte Verkäufe einbeziehen,de
Include sales with a planned delivery date in the past but which have not yet been delivered.,"Schließen Sie Verkäufe mit einem geplanten Lieferdatum in der Vergangenheit ein, die noch nicht geliefert wurden.",de
Incorrect product in the stock move %s,Falsches Produkt in der Lagerbewegung %s,de
Incoterm,Incoterm,de
Incoterm must be filled,Incoterm muss ausgefüllt werden,de
Indicators,Indikatoren,de
Information,Informationen,de
Insurance date credit,Gutschrift des Versicherungsdatums,de
Interco,Interco,de
Interco from invoice,Interco aus Rechnung,de
Interco from purchase,Interco ab Kauf,de
Interco from sale,Interco aus Verkauf,de
Introduction,Einführung,de
Invoice,Rechnung,de
Invoice %s type is not filled.,Rechnungstyp %s ist nicht gefüllt.,de
Invoice all,Alle in Rechnung stellen,de
Invoice an advance payment,Eine Vorauszahlung in Rechnung stellen,de
Invoice blocking,Sperrung von Rechnungen,de
Invoice blocking reason,Grund der Rechnungssperre,de
Invoice blocking reasons,Gründe für die Sperrung von Rechnungen,de
Invoice controlled,Rechnung kontrolliert,de
Invoice created,Rechnung erstellt,de
Invoice generated,Rechnung erstellt,de
Invoice on timetable,Rechnung nach Fahrplan,de
Invoice orders,Aufträge in Rechnung stellen,de
Invoice orders batch type,Chargenart Rechnungsaufträge,de
Invoice orders configuration,Konfiguration von Rechnungsaufträgen,de
Invoice outgoing stock moves,Ausgehende Lagerbewegungen fakturieren,de
Invoice partially stock move,Rechnung Teilumzug,de
Invoice selected lines,Ausgewählte Zeilen in Rechnung stellen,de
Invoice timetable has been updated because a part of the order has already been invoiced. Amount to be spread over the timetable : %s,"Der Rechnungszeitplan wurde aktualisiert, da ein Teil der Bestellung bereits in Rechnung gestellt wurde. Auf den Zeitplan zu verteilender Betrag : %s",de
Invoiced,In Rechnung gestellt,de
Invoiced Qty,In Rechnung gestellte Menge,de
Invoiced partner,In Rechnung gestellter Partner,de
Invoiced periods,In Rechnung gestellte Zeiträume,de
Invoiced to,In Rechnung gestellt an,de
Invoices,Rechnungen,de
Invoicing,Rechnungsstellung,de
Invoicing Blocking,Sperrung der Rechnungsstellung,de
Invoicing State,Status der Rechnungsstellung,de
Invoicing batch,Fakturierungsstapel,de
Invoicing blocked customer deliveries,Fakturierung blockierter Kundenlieferungen,de
Invoicing of this stock move is blocked.,Die Rechnungsstellung für diese Lagerbewegung ist gesperrt.,de
Invoicing status,Status der Rechnungsstellung,de
Is ISPM 15 required,Ist ISPM 15 erforderlich?,de
Is amount in %,Ist Betrag in %,de
Is certificate of conformity required,Ist eine Konformitätsbescheinigung erforderlich?,de
Is merged stock move line,Ist fusionierter Bestand Bewegungslinie,de
It is not allowed to invoice a greater quantity %s than the delivered quantity %s. Please check the invoice line with this product %s.,"Es ist nicht erlaubt, eine größere Menge %s als die gelieferte Menge %s zu berechnen. Bitte prüfen Sie die Rechnungszeile mit diesem Produkt %s.",de
It is not possible to delete a stock move line with allocated or reserved quantity.,"Es ist nicht möglich, eine Lagerbewegungszeile mit zugeordneter oder reservierter Menge zu löschen.",de
Label,Etikett,de
Late Deliveries,Verspätete Lieferungen,de
Late sales,Späte Verkäufe,de
Left empty,Leer gelassen,de
Limit of stock location line to add to the cart.,Begrenzung des Lagerbestands Linie in den Warenkorb legen.,de
Line numberFiscal valueTaker,ZeilennummerSteuerlicher WertTaker,de
Line numberNomenclatureSource or destination countryFiscal valueRegimeNet massSupplementary unitNature of transactionMode of transportDepartmentCountry of originAcquirerProduct codeProduct namePartnerInvoice,ZeilennummerNomenklaturHerkunfts- oder BestimmungslandSteuerwertRegelungNettomasseZusatzeinheitArt des VorgangsBeförderungsartAbteilungHerkunftslandErwerberProduktcodeProduktnamePartnerRechnung,de
Lines to invoice,Zeilen der Rechnung,de
LogisticalForm.customerCode,LogisticalForm.customerCode,de
LogisticalForm.customerName,LogisticalForm.customerName,de
LogisticalForm.date,LogisticalForm.date,de
LogisticalForm.item,LogisticalForm.item,de
LogisticalForm.itemDescription,LogisticalForm.itemDescription,de
LogisticalForm.packagingNumber,LogisticalForm.packagingNumber,de
LogisticalForm.packingList,LogisticalForm.packingList,de
LogisticalForm.shippingComments,LogisticalForm.shippingComments,de
LogisticalForm.totalNetMass,LogisticalForm.totalNetMass,de
LogisticalFormLine.numberOfParcels/Pallets: {0} - LogisticalForm.totalGrossMass ({1}): {2},LogisticalFormLine.numberOfParcels/Pallets: {0} - LogisticalForm.totalGrossMass ({1}): {2},de
LogisticalFormLine.palletNo <strong>{0}</strong> - LogisticalFormLine.dimensions <strong>{1}</strong> - LogisticalFormLine.grossMass ({2}): <strong>{3}</strong>,LogisticalFormLine.palletNo <strong>{0}</strong> - LogisticalFormLine.dimensions <strong>{1}</strong> - LogisticalFormLine.grossMass ({2}): <strong>{3}</strong>,de
LogisticalFormLine.parcelNo <strong>{0}</strong> - LogisticalFormLine.dimensions <strong>{1}</strong> - LogisticalFormLine.grossMass ({2}): <strong>{3}</strong>,LogisticalFormLine.parcelNo <strong>{0}</strong> - LogisticalFormLine.dimensions <strong>{1}</strong> - LogisticalFormLine.grossMass ({2}): <strong>{3}</strong>,de
LogisticalFormLine.qty,LogisticalFormLine.qty,de
LogisticalFormLine.stockMoveNo {0} / LogisticalFormLine.refNo {1},LogisticalFormLine.stockMoveNo {0} / LogisticalFormLine.refNo {1},de
MPS,MPS,de
MRP,MRP,de
MRP Type,MRP-Typ,de
MRP Types,MRP-Typen,de
MRP families,MRP-Familien,de
MRP family,MRP-Familie,de
MRP forecast,MRP-Prognose,de
MRP forecasts,MRP-Prognosen,de
MRP move types,MRP-Bewegungsarten,de
MRP number,MRP-Nummer,de
MRP n°%s is now finished,MRP n°%s ist jetzt beendet,de
MRP sequence is missing.,MRP-Sequenz fehlt.,de
MRP to compute,MRP zum Berechnen,de
Manage advance payments from payment conditions,Verwaltung von Vorauszahlungen aus Zahlungsbedingungen,de
Manage stock reservation,Lagerreservierung verwalten,de
Mass Cust. Stock Move Invoicing,Mass Cust. Lagerbewegung Fakturierung,de
Mass Suppl. Stock Move Invoicing,Massenzulieferung Lagerbewegung Fakturierung,de
Mass sale order line invoicing,Fakturierung von Massenverkaufsaufträgen,de
Maturity,Reifegrad,de
Maximum level,Maximales Niveau,de
Min qty,Mindestmenge,de
Missing,Fehlt,de
Missing manuf order quantity,Fehlende Bestellmenge beim Hersteller,de
Month,Monat,de
"More than one freight carrier pricing line selected, please select only one line.","Wenn Sie mehr als eine Preislinie für Frachtführer ausgewählt haben, wählen Sie bitte nur eine Linie aus.",de
Move,Verschieben,de
Mrp,Mrp,de
Mrp calculation is already on going.,Die Berechnung von Mrp ist bereits im Gange.,de
Mrp line,Mrp-Linie,de
MrpList.code,MrpList.code,de
MrpList.createdOn,MrpList.createdOn,de
MrpList.cumulativeQty,MrpList.cumulativeQty,de
MrpList.endDate,MrpList.endDate,de
MrpList.forecastDate,MrpList.forecastDate,de
MrpList.forecastsTitle,MrpList.forecastsTitle,de
MrpList.maturityDate,MrpList.maturityDate,de
MrpList.maxLevel,MrpList.maxLevel,de
MrpList.minQty,MrpList.minQty,de
MrpList.name,MrpList.name,de
MrpList.parentProductCategory,MrpList.parentProductCategory,de
MrpList.partner,MrpList.partner,de
MrpList.price,MrpList.price,de
MrpList.product,MrpList.product,de
MrpList.productCategoriesTitle,MrpList.productCategoriesTitle,de
MrpList.productCategory,MrpList.productCategory,de
MrpList.productFamiliesTitle,MrpList.productFamiliesTitle,de
MrpList.productFamily,MrpList.productFamily,de
MrpList.productType,MrpList.productType,de
MrpList.productsTitle,MrpList.productsTitle,de
MrpList.qty,MrpList.qty,de
MrpList.relatedTo,MrpList.relatedTo,de
MrpList.saleOrdersTitle,MrpList.saleOrdersTitle,de
MrpList.salePrice,MrpList.salePrice,de
MrpList.stockLocation,MrpList.stockLocation,de
MrpList.title,MrpList.title,de
MrpList.totalATI,MrpList.totalATI,de
MrpList.totalWT,MrpList.totalWT,de
MrpList.type,MrpList.type,de
MrpList.unit,MrpList.unit,de
MrpWeeks.createdOn,MrpWeeks.createdOn,de
MrpWeeks.endDate,MrpWeeks.endDate,de
MrpWeeks.maxLevel,MrpWeeks.maxLevel,de
MrpWeeks.product,MrpWeeks.product,de
MrpWeeks.stockLocation,MrpWeeks.stockLocation,de
MrpWeeks.title,MrpWeeks.title,de
MrpWeeks.unit,MrpWeeks.unit,de
MrpWeeks.week,MrpWeeks.week,de
Name,Name,de
No default supplier is defined for the product %s,Für das Produkt %s ist kein Standardlieferant definiert,de
No delivery stock move to generate for this purchase order,Keine Lieferbestandsbewegung für diese Bestellung zu erzeugen,de
No delivery stock move to generate for this sale order,Für diesen Verkaufsauftrag ist keine Lieferbestandsbewegung zu erzeugen.,de
No invoice was generated,Es wurde keine Rechnung erstellt,de
No items have been selected.,Es wurden keine Artikel ausgewählt.,de
No proposal can be generated from these lines.,Aus diesen Zeilen kann kein Vorschlag generiert werden.,de
No stock location valid. Please uncheck the chosen stock location 'is not in MRP'.,Kein Lagerort gültig. Bitte entfernen Sie das Häkchen bei dem gewählten Lagerort 'ist nicht in der Disposition'.,de
Non-deductible tax not authorized for sale orders. Please remove the non-deductible tax on product.,Die nicht abzugsfähige Steuer ist bei Verkaufsbestellungen nicht zulässig. Bitte entfernen Sie die nicht abziehbare Steuer auf das Produkt.,de
Not delivered,Nicht geliefert,de
Not enough quantity are available for reservation for product %s (%s),Für das Produkt %s (%s) sind nicht genügend Mengen zur Reservierung verfügbar,de
Not invoiced,Nicht in Rechnung gestellt,de
Note,Hinweis,de
Number of Product per Accounting Family,Anzahl der Produkte pro Buchhaltungsfamilie,de
Number of Product per Category,Anzahl der Produkte pro Kategorie,de
Number of days,Anzahl der Tage,de
OK,OK,de
Offset in months,Verrechnung in Monaten,de
One of the timetables has a percentage exceeding 100%.,Einer der Fahrpläne weist einen Prozentsatz von über 100 % auf.,de
One-off sale outgoing quantity,Einmaliger Verkauf abgehende Menge,de
One-off sales,Einmalige Verkäufe,de
One-off sales excluded,Einmalige Verkäufe ausgeschlossen,de
One-off sales included,Zu den einmaligen Verkäufen gehören,de
One-off sales only,Nur einmalige Verkäufe,de
Open sale order,Auftrag zur Eröffnung des Verkaufs,de
Operation choice,Wahl der Operation,de
Order %s,Bestellung %s,de
