key,message,language
Delivery address,Lieferadresse,de
Delivery conditions,Lieferbedingungen,de
Description,Beschreibung,de
Desired delivery date,Gewünschtes Lieferdatum,de
Details Lines,Details Linien,de
Discount,Rabatt,de
Discount amount,Rabattbetrag,de
Discount derogation (%),Ausnahmeregelung für Rabatte (%),de
Discount rate,Abzinsungssatz,de
Discount type,Rabatt-Typ,de
Discounts need review,Ermäßigungen müssen überprüft werden,de
Display customer code on printing,Kundencode beim Drucken anzeigen,de
Display delivery condition on printing,Lieferkondition beim Drucken anzeigen,de
Display estimated shipping dates on printing,Anzeige des voraussichtlichen Versanddatums beim Drucken,de
Display lines,Zeilen anzeigen,de
Display product code on printing,Anzeige des Produktcodes beim Drucken,de
Display product picture on printing,Produktbild beim Drucken anzeigen,de
Display sale order line number,Verkaufsauftragszeilennummer anzeigen,de
Display saleman on printing,Anzeige Verkäufer auf Druck,de
Display sublines on report,Unterzeilen im Bericht anzeigen,de
Display tax detail on printing,Steuerdetails beim Drucken anzeigen,de
Displayed Product name,Angezeigter Produktname,de
Do not display the header and end of pack,Kopf und Ende des Pakets nicht anzeigen,de
Do you want to proceed ?,Möchten Sie fortfahren?,de
Draft,Entwurf,de
Draft quotation,Entwurf eines Angebots,de
Duplicate with configurator,Duplizieren mit Konfigurator,de
Durations,Laufzeiten,de
Edit order,Bestellung bearbeiten,de
Editable,Editierbar,de
Editable tree,Bearbeitbarer Baum,de
Editor,Herausgeber,de
Either the sale order or the product is null.,Entweder ist der Verkaufsauftrag oder das Produkt ungültig.,de
Empty cart,Wagen leeren,de
Enable business configurator,Business-Konfigurator einschalten,de
Enable calculation of the entire quotation's prices,Ermöglicht die Berechnung der Preise für das gesamte Angebot,de
Enable cart management,Aktivieren der Warenkorbverwaltung,de
Enable customer catalog management,Ermöglichung der Verwaltung von Kundenkatalogen,de
Enable discount on editable lines,Rabatt für bearbeitbare Zeilen aktivieren,de
Enable edition of configurators,Freigabe der Ausgabe von Konfiguratoren,de
Enable global discount on sale order,Globalen Rabatt für Verkaufsbestellungen aktivieren,de
Enable line duplication,Leitungsduplizierung einschalten,de
Enable product description copy,Aktivieren Sie die Kopie der Produktbeschreibung,de
End date,Datum des Endes,de
End of current contract period,Ende der laufenden Vertragslaufzeit,de
End of validity,Ende der Gültigkeit,de
Estimated delivery date,Geschätztes Lieferdatum,de
Estimated shipping date,Geschätztes Versanddatum,de
Every lines have been completely ordered.,Alle Zeilen sind vollständig geordnet worden.,de
Example: accessing the name of the user,Beispiel: Zugriff auf den Namen des Benutzers,de
Examples,Beispiele,de
Excel,Excel,de
Export,Exportieren,de
Fetch limit,Abrufgrenze,de
"Fetch limit for this batch. 0 will not be taken into account. In this case, the value configured in app Base will be used.",Abrufgrenze für diese Charge. 0 wird nicht berücksichtigt. In diesem Fall wird der in der App Base konfigurierte Wert verwendet.,de
Fill incoterm,Incoterm ausfüllen,de
Filter products by trading name,Produkte nach Handelsnamen filtern,de
Finalize,Fertigstellen,de
Finalized quotation,Abgeschlossenes Angebot,de
Financial terms,Finanzielle Bedingungen,de
Fiscal position,Finanzielle Lage,de
Formula,Formel,de
Fortnightly,Vierzehntägig,de
Freeze fields,Felder einfrieren,de
From Date,Von Datum,de
Full name,Vollständiger Name,de
Generate,Erzeugen Sie,de
Generate Product,Produkt generieren,de
Generate advance payment invoice,Vorauszahlungsrechnung generieren,de
Generate configurator,Konfigurator generieren,de
Generate customer deliveries,Generierung von Kundenlieferungen,de
Generate invoice,Rechnung generieren,de
Generate product,Produkt generieren,de
Generate production order,Produktionsauftrag generieren,de
Generate purchase order,Bestellung generieren,de
Generate sale configurations,Verkaufskonfigurationen generieren,de
Generate the order,Erzeugen Sie den Auftrag,de
Generate the pdf printing during sale order finalization,Generierung des PDF-Drucks während des Abschlusses der Bestellung,de
Generated purchase orders,Erstellte Bestellungen,de
Generation type,Art der Erzeugung,de
Global discount,Globaler Rabatt,de
Go to last version,Zur letzten Version gehen,de
Gross Profit,Bruttogewinn,de
Group products on printings,Produkte auf Drucksachen gruppieren,de
Half-yearly,Halbjährlich,de
Help,Hilfe,de
Hide Discount on prints,Rabatt auf Abzüge ausblenden,de
Hide Unit Amounts,Beträge pro Einheit ausblenden,de
Hide unit amounts,Beträge pro Einheit ausblenden,de
Historical,Historisch,de
"If you want to enable this configuration, interco sale order can not be created at finalized quotation. Please change the configuration in supplychain application.","Wenn Sie diese Konfiguration aktivieren möchten, kann der Interco-Verkaufsauftrag nicht zum abgeschlossenen Angebot erstellt werden. Bitte ändern Sie die Konfiguration in der Supplychain-Anwendung.",de
Ignore missing products,Fehlende Produkte ignorieren,de
Import configurator creators,Konfigurator-Ersteller importieren,de
Import log,Protokoll importieren,de
In ATI,In ATI,de
Indicators,Indikatoren,de
Industry Sector,Industrie Sektor,de
Info.,Infos.,de
Information,Informationen,de
Internal Note,Interne Notiz,de
Internal Number,Interne Nummer,de
Internal note,Interne Notiz,de
Invoice Lines,Rechnungszeilen,de
Invoice an advance payment,Eine Vorauszahlung in Rechnung stellen,de
Invoice by delivery impose that all sale order lines must have service or stockable product with provision from stock,"Die Rechnung nach Lieferung setzt voraus, dass alle Auftragspositionen eine Dienstleistung oder ein lagerfähiges Produkt mit Bereitstellung aus dem Lager haben müssen.",de
Invoiced,In Rechnung gestellt,de
Invoicing,Rechnungsstellung,de
Invoicing mode,Modus der Rechnungsstellung,de
Is Active,Ist aktiv,de
Is amount in % ?,Ist der Betrag in %?,de
Is complementary partner products handled,Werden komplementäre Partnerprodukte behandelt,de
Is complementary products unhandled yet,Sind ergänzende Produkte noch nicht abgewickelt,de
Is sol price total of sub lines,Ist der Solpreis die Summe der Unterzeilen,de
It is not possible to delete a confirmed order.,"Es ist nicht möglich, einen bestätigten Auftrag zu löschen.",de
Label,Etikett,de
Label to be displayed on sale orders,"Etikett, das bei Verkaufsbestellungen angezeigt wird",de
Last Year To Date,Letztes Jahr bis heute,de
Last reminder,Letzte Erinnerung,de
Legal note on sale order,Rechtlicher Hinweis zum Verkaufsauftrag,de
Level,Ebene,de
Line list display type,Art der Anzeige der Zeilenliste,de
Line production commentary,Kommentar zur Linienproduktion,de
Lines to confirm,Zu bestätigende Zeilen,de
Lines to recover,Linien zur Wiederherstellung,de
List of sale orders to merge is empty,Die Liste der zusammenzuführenden Verkaufsaufträge ist leer,de
Main sale order line,Hauptauftragslinie für den Verkauf,de
Main/Invoicing address,Haupt-/Fakturierungsadresse,de
Manage multiple sale quantity,Mehrere Verkaufsmengen verwalten,de
Manage partner complementary product,Komplementärprodukt des Partners verwalten,de
Manage sale order versions,Verwalten von Verkaufsauftragsversionen,de
Manage sales unit on products,Verwaltung der Verkaufseinheit für Produkte,de
Manual,Handbuch,de
Manual Unblock,Manuelle Entsperrung,de
Manufacturing Orders,Fertigungsaufträge,de
Maps,Karten,de
Margin,Marge,de
Margin (%),Gewinnspanne (%),de
Markup (%),Aufschlag (%),de
Max,Max,de
Max discount,Maximaler Rabatt,de
Merge into single quotation,Zusammenführen zu einem einfachen Zitat,de
Merge into single sale order,Zusammenführung zu einem einzigen Verkaufsauftrag,de
Merge quotations,Zitate zusammenführen,de
Merge sale orders,Verkaufsaufträge zusammenführen,de
Merge sale quotation,Verkaufsangebot zusammenführen,de
Meta field,Meta-Feld,de
Meta json,Meta json,de
Min,Min,de
Missing mapped by: unidirectional one-to-many are not supported by the configurator.,Fehlendes Mapping durch: Unidirektionale One-to-Many werden vom Konfigurator nicht unterstützt.,de
Month,Monat,de
Monthly,Monatlich,de
My Opportunities,Meine Chancen,de
My Proposals,Meine Vorschläge,de
My Sales,Meine Verkäufe,de
My Sales Orders,Meine Kundenbestellungen,de
My Team Proposals,Mein Team Vorschläge,de
My Team Sales,Mein Team Vertrieb,de
My Templates,Meine Vorlagen,de
My Today Activities,Meine heutigen Aktivitäten,de
My Turnover per month,Mein Umsatz pro Monat,de
My templates,Meine Vorlagen,de
Name,Name,de
Name to use in scripts,In Skripten zu verwendender Name,de
Nbr of Units sold (Orders) by category,Anzahl der verkauften Einheiten (Aufträge) nach Kategorie,de
New version,Neue Version,de
Next invoicing date,Nächstes Rechnungsstellungsdatum,de
Next invoicing end period date,Nächstes Enddatum der Rechnungsperiode,de
Next invoicing start period date,Datum des Beginns des nächsten Abrechnungszeitraums,de
Next pricing,Nächste Preisgestaltung,de
No Of Units,Anzahl der Einheiten,de
No lines were generated. Please check that at least one line has a quantity to order.,"Es wurden keine Zeilen erzeugt. Bitte prüfen Sie, ob mindestens eine Zeile eine zu bestellende Menge hat.",de
No order line needs to be generated for this cart.,Für diesen Wagen muss keine Bestellzeile erstellt werden.,de
No pricing scale used for this record,Keine Preisstaffel für diesen Datensatz verwendet,de
No product family is set for this product: %s,Für dieses Produkt ist keine Produktfamilie eingestellt: %s,de
No unit is set for this product: %s,Für dieses Produkt ist keine Einheit eingestellt: %s,de
Not delivered,Nicht geliefert,de
Not invoiced,Nicht in Rechnung gestellt,de
Notice period in days,Kündigungsfrist in Tagen,de
OR,OR,de
Old qty,Alte Menge,de
Old version sale order,Alte Version Verkaufsauftrag,de
On change,Über den Wandel,de
One of the lines has its quantity inferior to its ordered quantity.,Bei einer der Zeilen ist die Menge kleiner als die bestellte Menge.,de
"One product is sold at loss, are you sure you want to finalize the quotation ?","Ein Produkt wird mit Verlust verkauft, sind Sie sicher, dass Sie das Angebot abschließen wollen?",de
One-off sale,Einmaliger Verkauf,de
Only if,Nur wenn,de
Opportunity,Gelegenheit,de
Optional,Optional,de
Options,Optionen,de
Order Date,Datum der Bestellung,de
Order Number,Bestellnummer,de
Order all,Alle bestellen,de
Order being edited,Auftrag wird bearbeitet,de
Order bloqued message,Blockierte Nachricht bestellen,de
Order completed,Bestellung abgeschlossen,de
Order confirmed,Bestellung bestätigt,de
Order creation for cart when stock is missing,Auftragserstellung für Warenkorb bei fehlendem Bestand,de
Ordered qty,Bestellte Menge,de
Ordering status,Status der Bestellung,de
Origin sale quotation,Ursprung Verkauf Angebot,de
Original product,Ursprüngliches Produkt,de
Original sale order,Ursprünglicher Verkaufsauftrag,de
Other information,Andere Informationen,de
Overview,Übersicht,de
PDF,PDF,de
Pack,Packen Sie,de
Pack Management,Pack-Management,de
PackLine,PackLine,de
Parent,Elternteil,de
Parent sale order line,Parent sale order line,de
Partially delivered,Teilweise geliefert,de
Partially invoiced,Teilweise in Rechnung gestellt,de
Partially ordered,Teilweise bestellt,de
Partner,Partner,de
Partner Type,Partner-Typ,de
Past versions,Frühere Versionen,de
Period duration,Dauer des Zeitraums,de
Periodicity type,Art der Periodizität,de
Please enter at least one detail line.,Bitte geben Sie mindestens eine Detailzeile an.,de
Please fill printing settings on sale order %s.,Bitte füllen Sie die Druckeinstellungen für den Verkaufsauftrag %s aus.,de
Please select a customer,Bitte wählen Sie einen Kunden,de
Please select a customer to be able to convert opportunity into quotation.,"Bitte wählen Sie einen Kunden aus, um eine Verkaufschance in ein Angebot umwandeln zu können.",de
Please select product variant for following product(s) :,Bitte wählen Sie eine Produktvariante für folgende(s) Produkt(e):,de
Please select the sale order(s) to print.,Bitte wählen Sie die zu druckende(n) Bestellung(en) aus.,de
Previous pricing,Frühere Preisgestaltung,de
Price,Preis,de
Price List,Die Preisliste,de
Price calculation details,Details zur Preisberechnung,de
Price list,Die Preisliste,de
Price lists,Preislisten,de
Pricing,Preisgestaltung,de
Pricing rules,Regeln für die Preisgestaltung,de
Print,Drucken,de
Print subtotal / line,Zwischensumme/Zeile drucken,de
Print subtotal per line,Zwischensumme pro Zeile drucken,de
Printing,Drucken,de
Printing config per Sale Order,Druckkonfiguration pro Verkaufsauftrag,de
Printing settings,Druckeinstellungen,de
Printings,Drucksachen,de
Product,Produkt,de
Product Accounting Family,Produktbuchhaltung Familie,de
Product Accounting Family Sales Turnover this year vs last year,Produktbuchhaltung Familie Umsatz dieses Jahr im Vergleich zum letzten Jahr,de
Product Category,Produktkategorie,de
Product Name,Produktname,de
Product code on catalog,Produktcode im Katalog,de
Product creator,Produktschöpfer,de
Product generated,Erzeugnis erzeugt,de
Product meta field,Produkt-Meta-Feld,de
Product name on catalog,Produktname im Katalog,de
Product sale turnover (Excl. Tax) last 12 month,Produktverkaufsumsatz (ohne Steuern) in den letzten 12 Monaten,de
Product sale turnover (Excl. Tax) per month,Produktverkaufsumsatz (exkl. MwSt.) pro Monat,de
Product should not be null,Produkt sollte nicht null sein,de
Product type icon select,Produkttyp-Symbol auswählen,de
Product variant,Produktvariante,de
Production,Produktion,de
Production canceled,Produktion gestrichen,de
Production finished,Produktion beendet,de
Production in draft,Produktion im Entwurf,de
Production in progress,Laufende Produktion,de
Production note,Anmerkung zur Produktion,de
Production on standby,Produktion in Bereitschaft,de
Production planned,Geplante Produktion,de
Production process,Produktionsprozess,de
Products,Produkte,de
Products & services,Produkte und Dienstleistungen,de
Proforma invoice,Proforma-Rechnung,de
Project/Task,Projekt/Aufgabe,de
Prospects,Aussichten,de
Prototype,Prototyp,de
Qty,Menge,de
Qty to order,Zu bestellende Menge,de
Quantity,Menge,de
"Quantity in generated sale order line, 1 if left empty.","Menge in der generierten Verkaufsauftragszeile, 1 wenn leer gelassen.",de
Quantity should not be less than the ordered quantity.,Die Menge sollte nicht geringer sein als die bestellte Menge.,de
Quarterly,Vierteljährlich,de
Query to database,Abfrage der Datenbank,de
Quotation,Angebot,de
Quotation lines,Anführungsstriche,de
Quotation/sale order created,Angebot/Verkaufsauftrag erstellt,de
Quotations template,Vorlage für Kostenvoranschläge,de
Quotations to merge,Angebote zum Zusammenführen,de
Quote/Order,Angebot/Bestellung,de
Recompute prices,Preise neu berechnen,de
Recover from this version,Erholen Sie sich von dieser Version,de
Reference,Referenz,de
Reference already existing,Referenz bereits vorhanden,de
References,Referenzen,de
Regenerate Product,Produkt regenerieren,de
Regenerate line,Linie regenerieren,de
Register a deposit,Einzahlung registrieren,de
Related tasks,Verwandte Aufgaben,de
Report type,Berichtstyp,de
Reportings,Berichte,de
Reports,Berichte,de
Request reservation,Reservierung anfordern,de
Reservation requested,Reservierung erbeten,de
Reserve all,Alle reservieren,de
SO Tax line,SO Steuerlinie,de
SO Tax lines,SO Steuerlinien,de
SO line,SO-Linie,de
SO lines,SO-Linien,de
Sale,Verkauf,de
Sale Batch,Verkauf Charge,de
Sale Order,Verkaufsauftrag,de
Sale batch,Verkaufscharge,de
Sale batch filters,Verkauf von Chargenfiltern,de
Sale batches,Verkaufschargen,de
Sale blocking,Verkaufssperre,de
Sale config,Verkauf Konfiguration,de
Sale config (${ name }),Verkauf Konfiguration (${ Name }),de
Sale configuration,Verkauf Konfiguration,de
Sale configurations,Verkauf Konfigurationen,de
Sale details by product,Verkaufsdetails nach Produkt,de
Sale order,Verkaufsauftrag,de
Sale order does not have configurator to duplicate.,Verkaufsauftrag hat keinen Konfigurator zum Duplizieren.,de
Sale order generated,Verkaufsauftrag generiert,de
Sale order id,Verkaufsauftragsnummer,de
Sale order line,Verkaufsauftragszeile,de
Sale order line field,Feld für die Verkaufsauftragszeile,de
Sale order line list,Verkaufsauftragszeilenliste,de
Sale order lines,Verkaufsauftragszeilen,de
Sale order lines filter,Filter für Verkaufsauftragszeilen,de
Sale order quotation,Angebot für Verkaufsaufträge,de
Sale order template,Vorlage Verkaufsauftrag,de
Sale orders,Verkaufsaufträge,de
Sale orders ATI/WT,Verkaufsaufträge ATI/WT,de
Sale orders to merge,Verkaufsaufträge zur Verschmelzung,de
Sale quotation,Verkaufspreis,de
Sale quotations,Verkaufsangebote,de
Sale quotations/orders,Verkaufsangebote/Aufträge,de
Sale.Pricing,Sale.Pricing,de
SaleOrder.afterDiscount,SaleOrder.afterDiscount,de
SaleOrder.bank,SaleOrder.bank,de
SaleOrder.base,SaleOrder.base,de
SaleOrder.cheque,SaleOrder.cheque,de
SaleOrder.customer,SaleOrder.customer,de
SaleOrder.customerCode,SaleOrder.customerCode,de
SaleOrder.customerRef,SaleOrder.customerRef,de
SaleOrder.date,SaleOrder.date,de
SaleOrder.deliveryAddress,SaleOrder.deliveryAddress,de
SaleOrder.deliveryCondition,SaleOrder.deliveryCondition,de
SaleOrder.description,SaleOrder.description,de
SaleOrder.discountAmount,SaleOrder.discountAmount,de
SaleOrder.duration,SaleOrder.duration,de
SaleOrder.endOfValidityDate,SaleOrder.endOfValidityDate,de
SaleOrder.estimatedDeliveryDate,SaleOrder.estimatedDeliveryDate,de
SaleOrder.invoicingAddrs,SaleOrder.invoicingAddrs,de
SaleOrder.isIspmRequired,SaleOrder.isIspmRequired,de
SaleOrder.no,SaleOrder.no,de
SaleOrder.note,SaleOrder.note,de
SaleOrder.order,SaleOrder.order,de
SaleOrder.others,SaleOrder.others,de
SaleOrder.paymentCondition,SaleOrder.paymentCondition,de
SaleOrder.paymentMode,SaleOrder.paymentMode,de
SaleOrder.periodicity,SaleOrder.periodicity,de
SaleOrder.priceExclTax,SaleOrder.priceExclTax,de
SaleOrder.priceInclTax,SaleOrder.priceInclTax,de
SaleOrder.productCode,SaleOrder.productCode,de
