key,message,language
"These opportunities have been found for the same prospect, would you like to close it (closed losed) ?","Diese Gelegenheiten wurden für denselben Interessenten gefunden, möchten Sie sie abschließen (closed losed)?",de
"These statuses are essential to the operation of the process, they can be renamed but cannot be deleted.","Diese Status sind für das Funktionieren des Prozesses unerlässlich. Sie können umbenannt, aber nicht gelöscht werden.",de
"This configuration enables a search tool to be activated in CRM, which allows queries to be made on multiple object types (opportunities, leads, events, etc...), using keywords and configurable mapping.","Diese Konfiguration ermöglicht die Aktivierung eines Suchwerkzeugs im CRM, mit dem Abfragen über mehrere Objekttypen (Opportunities, Leads, Events, etc...) unter Verwendung von Schlüsselwörtern und konfigurierbaren Zuordnungen durchgeführt werden können.",de
This configuration enables catalog management. It allows you to add sales catalogs in pdf format that can be consulted from the application.,"Diese Konfiguration ermöglicht die Katalogverwaltung. Sie ermöglicht es Ihnen, Verkaufskataloge im PDF-Format hinzuzufügen, die von der Anwendung aus eingesehen werden können.",de
To Date,Bis heute,de
"To convert lead, please use the Convert button.","Um einen Lead umzuwandeln, verwenden Sie bitte die Schaltfläche Umwandeln.",de
"To lose lead, please use the Lose button.","Um Blei zu verlieren, verwenden Sie bitte die Schaltfläche Verlieren.",de
Tools,Werkzeuge,de
Tour,Tour,de
Tour line,Linie der Tour,de
Tour line successfully validated.,Tourlinie erfolgreich validiert.,de
Tour lines,Tour-Linien,de
Tour successfully validated.,Tour erfolgreich validiert.,de
Tours,Touren,de
Trading name,Handelsname,de
Treated objectives reporting,Berichterstattung über behandelte Ziele,de
Tu,Tu,de
Type,Typ,de
Type of need,Art des Bedarfs,de
UID (Calendar),UID (Kalender),de
Unassigned Leads,Nicht zugewiesene Leads,de
Unassigned Opportunities,Nicht zugewiesene Gelegenheiten,de
Unassigned opportunities,Nicht zugewiesene Gelegenheiten,de
Urgent,Dringend,de
User,Benutzer,de
User %s does not have an email address configured nor is it linked to a partner with an email address configured.,Der Benutzer %s hat weder eine E-Mail-Adresse konfiguriert noch ist er mit einem Partner mit einer konfigurierten E-Mail-Adresse verknüpft.,de
User %s must have an active company to use templates,"Benutzer %s muss ein aktives Unternehmen haben, um Vorlagen zu verwenden",de
Validate,Validieren Sie,de
