key,message,language
Barcode Type,Barcode Typ,de
Batchs,Chargen,de
Bill of material,Stückliste,de
Bill of material line,Stücklistenzeile,de
Bill of material line list,Stücklistenzeilenliste,de
Bill of materials,Stückliste,de
Bill of materials import,Import von Stücklisten,de
Bill of materials import line,Stücklisten-Importzeile,de
Bill of materials import line tree,Stücklistenimport-Linienbaum,de
Bill of materials import lines,Stücklisten-Importlinien,de
Bill of materials import source,Stücklisten-Importquelle,de
Bill of materials import sources,Importquellen für Stücklisten,de
Bill of materials imports,Einfuhr von Stücklisten,de
BillOfMaterial,BillOfMaterial,de
Bills of material,Stücklisten,de
Bills of material filters,Stücklistenfilter,de
Bills of materials,Stücklisten,de
Bills of materials generated,Erstellte Stücklisten,de
Binding file,Verbindliche Datei,de
Block production,Blockproduktion,de
Blocking comment for production,Sperrvermerk für die Produktion,de
Blocking production reason,Grund der Produktionssperre,de
Blocking production until,Sperrung der Produktion bis,de
BoM,BoM,de
BoM line,BoM-Linie,de
Bom child tree list,Bom Kinderbaumliste,de
Bom level,Bombenstufe,de
Bom tree list,Bombenbaumliste,de
Brand,Marke,de
Budget item,Haushaltsposten,de
Buying currency,Kauf einer Währung,de
Buying date,Datum des Kaufs,de
Buying price,Preis beim Kauf,de
"By enabling this, the total cost price will be calculated by considering the real duration (including hours) of production cycle.","Wenn Sie dies aktivieren, wird der Gesamtkostenpreis unter Berücksichtigung der tatsächlichen Dauer (einschließlich Stunden) des Produktionszyklus berechnet.",de
Calculate all BOM levels,Berechnen aller Stücklistenstufen,de
Calculation date,Berechnungsdatum,de
Calculation in progress,Berechnung in Arbeit,de
Calculation number,Berechnungsnummer,de
Calculation quantity,Berechnungsmenge,de
Calculation quantity should not be zero.,Die Berechnungsmenge sollte nicht Null sein.,de
Calculation type,Berechnungsart,de
Calendars,Kalendarien,de
Cancel,Abbrechen,de
Cancel Reason,Abbrechen Grund,de
Cancel Reasons,Gründe stornieren,de
Cancel reason,Grund stornieren,de
Cancel reservation,Reservierung stornieren,de
Canceled,Abgesagt,de
Cancellation,Stornierung,de
Cancellation confirmation,Bestätigung der Stornierung,de
Cancelled MOs,Annullierte MOs,de
Cancelled Operations,Abgebrochene Operationen,de
Cannot add a manufacturing order without a production process. Please check that your chosen bill of materials has a valid production process.,"Sie können keinen Produktionsauftrag ohne einen Produktionsprozess hinzufügen. Bitte prüfen Sie, ob die von Ihnen gewählte Stückliste einen gültigen Produktionsprozess enthält.",de
Cannot make BOM applicable that is not validated,"Keine Stückliste anwendbar machen, die nicht validiert ist",de
Cannot make BOM obsolete that is not applicable,"Stücklisten, die nicht anwendbar sind, können nicht veraltet werden",de
Cannot make prod process applicable that is not validated,Nicht validierte Produktionsprozesse können nicht angewendet werden,de
Cannot make prod process obsolete that is not applicable,Kann einen nicht anwendbaren Produktionsprozess nicht überflüssig machen,de
Cannot regenerate because the bill of material is in use in production (one manuf order exist),"Kann nicht neu generiert werden, da die Stückliste in der Produktion verwendet wird (ein Fertigungsauftrag vorhanden)",de
Cannot regenerate because the product is already in production (one manuf order exist),"Kann nicht regeneriert werden, da das Produkt bereits in Produktion ist (ein Fertigungsauftrag vorhanden)",de
Cannot validate BOM that is not draft,"Stückliste, die kein Entwurf ist, kann nicht validiert werden",de
Cannot validate prod process that is not draft,"Kann keinen Prozess validieren, der kein Entwurf ist",de
Capacity,Kapazität,de
Capacity settings,Einstellungen zur Kapazität,de
Category,Kategorie,de
Change allocated qty,Zugewiesene Menge ändern,de
Children MO,Kinder MO,de
Code,Code,de
Comments,Kommentare,de
Companies,Unternehmen,de
Company,Unternehmen,de
Company_currency,Unternehmen_Währung,de
Completed,Abgeschlossen,de
Component,Komponente,de
Components,Komponenten,de
Components default stock location,Komponenten Standardlagerort,de
Components valuation method for BOM,Komponentenbewertungsmethode für Stücklisten,de
Components valuation method for manuf. order,Komponenten Bewertungsmethode für Fertigungsaufträge,de
Comput. cost,Rechnerische Kosten,de
Compute cost price,Berechnung des Selbstkostenpreises,de
Compute total forecast,Berechnung der Gesamtprognose,de
Compute work in progress valuation,Berechnung der Bewertung unfertiger Erzeugnisse,de
Computed_cost,Berechnete_Kosten,de
Condition,Zustand,de
Configuration,Konfiguration,de
Configuration issue in product %s: the MRP execution was canceled because a loop was detected when searching for components in BOM.,"Konfigurationsproblem im Produkt %s: Die Dispositionsausführung wurde abgebrochen, weil bei der Suche nach Komponenten in der Stückliste eine Schleife entdeckt wurde.",de
Configuration issue: the MRP execution was canceled because a loop was detected when searching for components in BOM.,"Konfigurationsproblem: Die Dispositionsausführung wurde abgebrochen, weil bei der Suche nach Komponenten in der Stückliste eine Schleife entdeckt wurde.",de
Configurator BOM,Konfigurator-Stückliste,de
Configurator BOM component,Konfigurator Stücklistenkomponente,de
Configurator BOM components,Komponenten der Konfigurator-Stückliste,de
Configurator BOM tree view,Konfigurator-Stücklisten-Baumansicht,de
Configurator BoM,Konfigurator BoM,de
Configurator Phase,Konfigurator Phase,de
Configurator Phases,Konfigurator-Phasen,de
Configurator Prod Process,Konfigurator Produktionsprozess,de
Configurator Prod Process filters,Konfigurator Prod Prozessfilter,de
Configurator creators,Ersteller des Konfigurators,de
Configurator prod product,Konfigurator prod Produkt,de
Configurator prod products,Konfigurator für Produkte,de
Configurator production process,Produktionsprozess des Konfigurators,de
Configurators,Konfiguratoren,de
Configurators BOMs,Konfiguratoren Stücklisten,de
Configurators BOMs tree,Konfiguratoren Stücklistenbaum,de
Confirm cancellation,Stornierung bestätigen,de
Confirm forecasts,Prognosen bestätigen,de
Consume in stock moves,Verbrauchen in Lagerbewegungen,de
Consumed product,Verbrauchtes Produkt,de
Consumed product waste,Verbrauchte Produktabfälle,de
Consumed products,Verbrauchte Produkte,de
Consumed products on phases,Verbrauchte Produkte in den Phasen,de
Consumed quantity,Verbrauchte Menge,de
Consumption,Verbrauch,de
Consumption qty,Verbrauchsmenge,de
Content lines,Inhalt der Zeilen,de
Continuity by default,Kontinuität als Standard,de
Control on receipt,Kontrolle bei Erhalt,de
Cost,Kosten,de
Cost (W.T.),Cost (W.T.),de
Cost Price,Selbstkostenpreis,de
Cost calculations,Kostenberechnungen,de
Cost per process line,Kosten pro Prozesslinie,de
Cost price,Selbstkostenpreis,de
Cost price calculation,Berechnung der Selbstkosten,de
Cost sheet,Kostenblatt,de
Cost sheet - %s,Kostenblatt - %s,de
Cost sheet group,Kostenplan-Gruppe,de
Cost sheet group for product,Kalkulationsschema-Gruppe für Produkt,de
Cost sheet group for work center,Kostenschema-Gruppe für Arbeitsplatz,de
Cost sheet groups,Gruppen von Kostenblättern,de
Cost sheet line,Zeile im Kostenplan,de
Cost sheet line detail,Detail der Kostenplanzeile,de
Cost sheet lines,Zeilen des Kostenplans,de
Cost sheet valuation,Bewertung des Kostenplans,de
Cost sheets,Kostenblätter,de
Cost sheets tree,Kostenblätter Baum,de
Cost to apply,Kosten für die Bewerbung,de
Cost type,Kostenart,de
CostSheet,CostSheet,de
CostSheet.ManufOrderNumber,CostSheet.ManufOrderNumber,de
CostSheet.billOfMaterial,CostSheet.billOfMaterial,de
CostSheet.calculationDate,CostSheet.calculationDate,de
CostSheet.calculationType,CostSheet.calculationType,de
CostSheet.calculationTypeBillOfMaterial,CostSheet.calculationTypeBillOfMaterial,de
CostSheet.calculationTypeEndOfProduction,CostSheet.calculationTypeEndOfProduction,de
CostSheet.calculationTypePartialEndOfProduction,CostSheet.calculationTypePartialEndOfProduction,de
CostSheet.calculationTypeWorkInProgress,CostSheet.calculationTypeWorkInProgress,de
CostSheet.company,CostSheet.company,de
CostSheet.costPrice,CostSheet.costPrice,de
CostSheet.costSheetLineBomLevel,CostSheet.costSheetLineBomLevel,de
CostSheet.costSheetLineCode,CostSheet.costSheetLineCode,de
CostSheet.costSheetLineConsumptionQty,CostSheet.costSheetLineConsumptionQty,de
CostSheet.costSheetLineCostSheetGroup,CostSheet.costSheetLineCostSheetGroup,de
CostSheet.costSheetLineName,CostSheet.costSheetLineName,de
CostSheet.costSheetLineUnit,CostSheet.costSheetLineUnit,de
CostSheet.costSheetLines,CostSheet.costSheetLines,de
CostSheet.createdBy,CostSheet.createdBy,de
CostSheet.createdOn,CostSheet.createdOn,de
CostSheet.currency,CostSheet.currency,de
CostSheet.dateOfEdition,CostSheet.dateOfEdition,de
CostSheet.legend,CostSheet.legend,de
CostSheet.lineType,CostSheet.lineType,de
CostSheet.lineTypeConsumeProduct,CostSheet.lineTypeConsumeProduct,de
CostSheet.lineTypeConsumeProductWaste,CostSheet.lineTypeConsumeProductWaste,de
CostSheet.lineTypeHuman,CostSheet.lineTypeHuman,de
CostSheet.lineTypeIndirectCost,CostSheet.lineTypeIndirectCost,de
CostSheet.lineTypeProduceProduct,CostSheet.lineTypeProduceProduct,de
CostSheet.lineTypeWorkCenter,CostSheet.lineTypeWorkCenter,de
CostSheet.manufOrder,CostSheet.manufOrder,de
CostSheet.title,CostSheet.title,de
Cost_to_apply,Kosten_für_die_Bewerbung,de
Costing settings,Einstellungen für die Kalkulation,de
Costs computed,Berechnete Kosten,de
Costs updated,Kosten aktualisiert,de
Could not find main bill of materials generated (BoM level 0).,Die generierte Hauptstückliste konnte nicht gefunden werden (BoM Level 0).,de
Create a bill of material,Erstellen Sie eine Stückliste,de
Create a production process,Erstellen Sie einen Produktionsprozess,de
Create production order,Produktionsauftrag erstellen,de
Created by,Erstellt von,de
Created from bom import,Erstellt von bom import,de
Created on,Erstellt am,de
Created product,Erstelltes Produkt,de
Created products,Erstellte Produkte,de
Currency,Währung,de
Current production configuration does not permit to have operation orders with no duration nor interoperation time on the same machine and at the same time. (Operation: %s),"Die aktuelle Produktionskonfiguration lässt es nicht zu, dass auf derselben Maschine und zur selben Zeit Arbeitsgänge ohne Dauer und ohne Zwischenzeit durchgeführt werden. (Vorgang: %s)",de
Customer,Kunde,de
Customize BOM,Stückliste anpassen,de
Customize production process,Produktionsprozess anpassen,de
Cycle unit,Zyklus-Einheit,de
Dashboard,Dashboard,de
Data import failed,Datenimport fehlgeschlagen,de
Date of calculation,Datum der Berechnung,de
Date to respect delays,Datum für die Einhaltung von Verspätungen,de
Dates,Daten,de
Deallocate,Freigeben von,de
Deallocate all,Deallokieren Sie alle,de
Declare delivery to outsource partner,Lieferung an Outsourcing-Partner erklären,de
Default BOM,Standard-Stückliste,de
Default Bill of materials,Standard-Stückliste,de
Default sequence,Standardreihenfolge,de
Default work center product,Standard-Arbeitsplatzprodukt,de
Define as default BOM of product,Als Standardstückliste des Produkts definieren,de
Define sub bill of material,Unterstückliste definieren,de
Define sub bill of materials,Unterstückliste definieren,de
Define with a configurator,Definieren Sie mit einem Konfigurator,de
Define with a script,Definieren Sie mit einem Skript,de
Description,Beschreibung,de
Descriptions,Beschreibungen,de
Details,Einzelheiten,de
Diff,Diff,de
Diff consume manuf order,Diff verbrauchen Herstellung bestellen,de
Diff consume operation order,Unterschiedliche Reihenfolge der Verbrauchsvorgänge,de
Difference,Unterschied,de
Differences,Unterschiede,de
Direct Manufacturing,Direkte Herstellung,de
Direct Material,Direktes Material,de
Disable BOM lines generation in sale order.,Deaktivieren Sie die Erzeugung von Stücklistenzeilen im Verkaufsauftrag.,de
Disable prod process lines generation in sale order.,Deaktivieren Sie die Erzeugung von Prozesslinien im Verkaufsauftrag.,de
Display products tree,Produktbaum anzeigen,de
Disposal date,Datum der Veräußerung,de
Do you really wish to create a new version of this bill of materials ?,Möchten Sie wirklich eine neue Version dieser Stückliste erstellen?,de
Do you really wish to create a new version of this production process ?,Möchten Sie wirklich eine neue Version dieses Produktionsprozesses erstellen?,de
Documents,Dokumente,de
Draft,Entwurf,de
Draft MOs,Entwurf von MOs,de
Draft Operations,Entwurfsarbeiten,de
Draft orders,Auftragsentwürfe,de
Duration (days),Dauer (Tage),de
Duration (hours),Dauer (Stunden),de
Duration / cycle (hhh:mm:ss),Duration / cycle (hhh:mm:ss),de
Duration / cycle (in hours),Dauer/Zyklus (in Stunden),de
Duration between two cycles (hhh:mm:ss),Duration between two cycles (hhh:mm:ss),de
Duration on MOs,Dauer von MOs,de
Employee scheduling,Personaleinsatzplanung,de
Enable Tool Management,Aktivieren der Werkzeugverwaltung,de
Enable production configurator,Produktionskonfigurator einschalten,de
Enable the process for other products,Aktivieren Sie den Prozess für andere Produkte,de
End Month,Ende Monat,de
End date,Datum des Endes,de
End month should be after Start Month,Der Endmonat sollte nach dem Startmonat liegen.,de
End of production,Ende der Produktion,de
Ending duration (hhh:mm:ss),Ending duration (hhh:mm:ss),de
Ending duration of the machine.,Beendigung der Laufzeit der Maschine.,de
Error : You must configure a raw material requirement reporting sequence for the company %s,Fehler : Sie müssen eine Rohstoffbedarfsmeldefolge für die Firma %s konfigurieren,de
Error during production's order's creation,Fehler bei der Erstellung des Produktionsauftrags,de
Error that happened during the computation,"Fehler, der während der Berechnung aufgetreten ist",de
Error while generating bill of material: the product of the bill of material is supposed to be computed from a script but the script did not return a product.,"Fehler beim Generieren der Stückliste: Das Produkt der Stückliste soll aus einem Skript berechnet werden, aber das Skript hat kein Produkt zurückgegeben.",de
Error while generating bill of material: the product of the bill of material is supposed to be filled in the configurator BOM but it was empty.,"Fehler bei der Stücklistengenerierung: Das Produkt der Stückliste soll in der Konfigurator-Stückliste gefüllt werden, war aber leer.",de
Error while generating bill of material: the product of the bill of material is supposed to be generated from the configurator but the configurator did not generate a product.,"Fehler beim Generieren der Stückliste: Das Produkt der Stückliste soll aus dem Konfigurator generiert werden, aber der Konfigurator hat kein Produkt generiert.",de
Every manufacturing orders have already been generated for selected lines.,Alle Produktionsaufträge sind bereits für ausgewählte Linien generiert worden.,de
Every manufacturing orders have already been generated.,Alle Fertigungsaufträge sind bereits generiert worden.,de
Every sale order lines have already generated a production order.,Jede Verkaufsauftragszeile hat bereits einen Produktionsauftrag erzeugt.,de
Every selected sale order lines have already generated a production order.,Jede ausgewählte Verkaufsauftragszeile hat bereits einen Produktionsauftrag erzeugt.,de
Expected/Future Quantity,Erwartete/künftige Menge,de
Export,Exportieren,de
Fetch limit,Abrufgrenze,de
"Fetch limit for this batch. 0 will not be taken into account. In this case, the value configured in app Base will be used.",Abrufgrenze für diese Charge. 0 wird nicht berücksichtigt. In diesem Fall wird der in der App Base konfigurierte Wert verwendet.,de
Fill SOP real values,SOP reale Werte ausfüllen,de
Filters,Filter,de
Finish,Oberfläche,de
Finished,Fertige,de
Finished MOs,Beendete MOs,de
Finished Operations,Beendete Operationen,de
Finished products,Fertige Produkte,de
Finished products default stock location,Standardlagerort für Fertigerzeugnisse,de
Finite,Endliche,de
Forecast,Vorhersage,de
Forecast date,Voraussichtliches Datum,de
Forecast on historic,Vorhersage zu historischen,de
Forecasts,Vorhersagen,de
Friday hours,Öffnungszeiten Freitag,de
From,Von,de
From Date,Von Datum,de
General BoM,Allgemeiner BoM,de
General production processes,Allgemeine Produktionsprozesse,de
Generate MO.,MO generieren.,de
Generate MPS forecasts,MPS-Prognosen generieren,de
Generate Sales and Operations Planning Lines,Vertriebs- und Betriebsplanungszeilen generieren,de
Generate a purchase order on MO planning,Erzeugen einer Bestellung über die MO-Planung,de
Generate new version,Neue Version generieren,de
Generate periods,Zeiträume generieren,de
Generate production configurations,Produktionskonfigurationen generieren,de
Generate production orders automatically,Produktionsaufträge automatisch generieren,de
Generate proposals,Vorschläge generieren,de
Generate waste stock move,Umlagerung von Abfallbeständen erzeugen,de
Growth Coefficient,Wachstumskoeffizient,de
HR Cost Settings,HR-Kosteneinstellungen,de
HR Duration Per Cycle (hhh:mm:ss),HR Duration Per Cycle (hhh:mm:ss),de
High,Hoch,de
Historic period,Historischer Zeitraum,de
Hours of use,Stunden der Nutzung,de
Human,Menschen,de
Human Duration (hh:mm:ss),Human Duration (hh:mm:ss),de
Human Duration (in hours),Menschliche Dauer (in Stunden),de
Human Resources,Personalwesen,de
Human and Machine,Mensch und Maschine,de
Human resources,Humanressourcen,de
Human times,Menschliche Zeiten,de
Hundredth of an hour input,Eingabe einer Hundertstelstunde,de
"If true, the components will be automatically requested for reservation on planning manufacturing orders.","Wenn ja, werden die Komponenten automatisch für die Reservierung von Planungsfertigungsaufträgen angefordert.",de
Image,Bild,de
Import,Importieren,de
Import CSV,CSV importieren,de
Import source,Quelle importieren,de
Imported,Eingeführt,de
Imported bill of material tree,Importierter Stücklistenbaum,de
Impossible to generate outsourcing purchase order. Please fill unit on your product.,"Es ist nicht möglich, eine Outsourcing-Bestellung zu erstellen. Bitte füllen Sie Einheit auf Ihr Produkt.",de
In manuf order,Im Fertigungsauftrag,de
In operation order,In der Reihenfolge des Betriebs,de
In progress,In Arbeit,de
Indirect,Indirekt,de
Indirect cost,Indirekte Kosten,de
Infinite,Unendlich,de
Information,Informationen,de
Inheritate the finished products from the MO to the deliveries,Vererbung der Fertigerzeugnisse vom MO an die Lieferungen,de
Input file,Eingabedatei,de
Invalid date,Ungültiges Datum,de
Invalid scheduling and capacity configuration.,Ungültige Terminierung und Kapazitätskonfiguration.,de
Is closed,Ist geschlossen,de
Is generated,Erzeugt wird,de
Is to produce,ist zu produzieren,de
Is with difference,Ist mit Unterschied,de
Is workshop,Ist Workshop,de
It will remove subcontractor tag from all partners. This change is irreversible,Dadurch wird die Markierung des Unterauftragnehmers von allen Partnern entfernt. Diese Änderung ist unumkehrbar,de
Label,Etikett,de
Last overhaul date,Datum der letzten Überholung,de
Last production price,Letzter Produktionspreis,de
Late Planned MOs,Spät geplante MOs,de
Late Planned Operations,Späte geplante Operationen,de
Launch quantity,Startmenge,de
Lead time,Vorlaufzeit,de
Level,Ebene,de
List of Wastes Per Product,Liste der Abfälle pro Produkt,de
Low,Niedrig,de
MO,MO,de
MO's comment from sale order,Stellungnahme der MO aus dem Verkaufsauftrag,de
MO's comment from sale order line,Kommentar der MO aus der Verkaufsauftragszeile,de
MO's valuation method,Die Bewertungsmethode von MO,de
MOs Finished late,MOs Spät fertig geworden,de
MOs In Progress,MOs in Bearbeitung,de
MOs In Standby,MOs in Bereitschaft,de
MOs to invoice,MOs zur Rechnung,de
MPS,MPS,de
MPS Charge,MPS-Gebühr,de
MPS Weekly schedules,MPS Wöchentliche Fahrpläne,de
MPS number,MPS-Nummer,de
MRP,MRP,de
MRP Type,MRP-Typ,de
MRP Types,MRP-Typen,de
Machine,Maschine,de
Machine Information,Informationen zur Maschine,de
Machine Planning,Planung von Maschinen,de
Machine Type,Maschinentyp,de
Machine Types,Maschinentypen,de
Machine charge,Ladung der Maschine,de
Machine settings,Einstellungen der Maschine,de
Machine times,Maschinenzeiten,de
Machine's planning,Planung der Maschine,de
Machine.planningMachineBtn,Machine.planningMachineBtn,de
Machines,Maschinen,de
Main bill of materials generated,Erstellte Hauptstückliste,de
Main configurations,Wichtigste Konfigurationen,de
Maintenance cost,Wartungskosten,de
Make it applicable,Mach es anwendbar,de
Make it obsolete,Überflüssig machen,de
Manage Master Production Scheduling Charge,Verwalten der Master Production Scheduling Charge,de
Manage bill of materials versions,Verwalten von Stücklistenversionen,de
Manage business production,Verwalten der Unternehmensproduktion,de
Manage consumed products on operations,Verwaltung der verbrauchten Produkte im Betrieb,de
Manage consumed products on phases,Verwaltung der verbrauchten Produkte nach Phasen,de
Manage cost sheet group,Kostenblattgruppe verwalten,de
Manage outsourcing,Outsourcing verwalten,de
Manage production process versions,Verwalten von Versionen des Produktionsprozesses,de
Manage residual products on BOM,Verwalten von Restprodukten in der Stückliste,de
Manage work center group,Arbeitsplatzgruppe verwalten,de
Manage workshop,Workshop leiten,de
Manual mo seq,Handbuch mo seq,de
Manuf order list,Manufaktur-Auftragsliste,de
Manuf. date,Herstellungsdatum,de
Manuf. reference,Herstellermarke,de
ManufOrder,ManufOrder,de
ManufOrder.billOfMaterial,ManufOrder.billOfMaterial,de
ManufOrder.company,ManufOrder.company,de
ManufOrder.costPrice,ManufOrder.costPrice,de
ManufOrder.editionDate,ManufOrder.editionDate,de
ManufOrder.effective,ManufOrder.effective,de
ManufOrder.endDate,ManufOrder.endDate,de
ManufOrder.forecast,ManufOrder.forecast,de
ManufOrder.from,ManufOrder.from,de
ManufOrder.inProgress,ManufOrder.inProgress,de
ManufOrder.machine,ManufOrder.machine,de
ManufOrder.moCommentFromSaleOrder,ManufOrder.moCommentFromSaleOrder,de
ManufOrder.noLocation,ManufOrder.noLocation,de
ManufOrder.num,ManufOrder.num,de
ManufOrder.operation,ManufOrder.operation,de
ManufOrder.operationDetails,ManufOrder.operationDetails,de
ManufOrder.operations,ManufOrder.operations,de
ManufOrder.origin,ManufOrder.origin,de
ManufOrder.plannedEndDate,ManufOrder.plannedEndDate,de
ManufOrder.plannedStartDate,ManufOrder.plannedStartDate,de
ManufOrder.product,ManufOrder.product,de
ManufOrder.productBarcode,ManufOrder.productBarcode,de
ManufOrder.productCode,ManufOrder.productCode,de
ManufOrder.productName,ManufOrder.productName,de
ManufOrder.productionProcess,ManufOrder.productionProcess,de
ManufOrder.productsToPrepare,ManufOrder.productsToPrepare,de
ManufOrder.quantity,ManufOrder.quantity,de
ManufOrder.rack,ManufOrder.rack,de
ManufOrder.seq,ManufOrder.seq,de
ManufOrder.serial,ManufOrder.serial,de
ManufOrder.standBy,ManufOrder.standBy,de
ManufOrder.startDate,ManufOrder.startDate,de
ManufOrder.status,ManufOrder.status,de
ManufOrder.stockLocation,ManufOrder.stockLocation,de
ManufOrder.title,ManufOrder.title,de
ManufOrder.to,ManufOrder.to,de
ManufOrder.total,ManufOrder.total,de
ManufOrder.trackingNumber,ManufOrder.trackingNumber,de
ManufOrder.workCenter,ManufOrder.workCenter,de
Manufacturer,Hersteller,de
Manufacturing,Herstellung,de
Manufacturing Dashboard,Dashboard Fertigung,de
Manufacturing Operation,Fertigungsbetrieb,de
Manufacturing Operation Duration,Herstellungsvorgang Dauer,de
Manufacturing Operation Durations,Dauer des Herstellungsvorgangs,de
Manufacturing Order,Fertigungsauftrag,de
Manufacturing Order (StockMove In),Produktionsauftrag (StockMove In),de
Manufacturing Order (StockMove Out),Produktionsauftrag (StockMove Out),de
Manufacturing operation,Herstellungsvorgang,de
Manufacturing operation status successfully updated.,Status des Fertigungsvorgangs erfolgreich aktualisiert.,de
Manufacturing operations,Fertigungsverfahren,de
Manufacturing operations maximum priority,Höchste Priorität für die Produktion,de
Manufacturing order,Fertigungsauftrag,de
Manufacturing order filters,Filter für Fertigungsaufträge,de
Manufacturing order merge result,Ergebnis der Zusammenführung von Produktionsaufträgen,de
Manufacturing order sequence,Reihenfolge der Fertigungsaufträge,de
Manufacturing order successfully updated.,Produktionsauftrag erfolgreich aktualisiert.,de
Manufacturing orders,Fertigungsaufträge,de
Manufacturing orders have been added to the existent production order.,Die Produktionsaufträge wurden dem bestehenden Produktionsauftrag hinzugefügt.,de
Manufacturing orders on StandBy,Fertigungsaufträge in Bereitschaft,de
Manufacturing period,Herstellungszeitraum,de
Manufacturing periods,Herstellungszeiträume,de
Manufacturing proposal,Vorschlag zur Herstellung,de
Margin,Marge,de
Margin coefficient,Koeffizient der Gewinnspanne,de
Mark,Mark,de
Master Production Scheduling Charge,Master Production Scheduling Charge,de
Max call reached when trying to find a time slot for operation %s.,Bei der Suche nach einem Zeitfenster für die Operation %s wurde die maximale Anrufdauer erreicht.,de
Max depth reached when copying BOM.,Maximale Tiefe beim Kopieren von Stücklisten erreicht.,de
Max loop call reached when trying to compute end date.,"Maximaler Schleifenaufruf erreicht, wenn versucht wird, das Enddatum zu berechnen.",de
Max loop call reached when trying to compute start date.,"Maximaler Schleifenaufruf erreicht, wenn versucht wird, das Startdatum zu berechnen.",de
Max. capacity / cycle,Max. Kapazität / Zyklus,de
Maximum level,Maximales Niveau,de
Merge,Zusammenführen,de
Merged,Zusammengeführt,de
Merged MO,Zusammengelegte MO,de
Merged manuf orders,Zusammengefasste Fertigungsaufträge,de
Message template,Nachrichtenvorlage,de
Min. capacity / cycle,Min. Kapazität / Zyklus,de
Missing quantity,Fehlende Menge,de
Monday hours,Montag Stunden,de
Move types,Bewegungsarten,de
Moves In/Out,Bewegt sich ein/aus,de
Mps Charge,Mps-Gebühr,de
MpsCharge.code,MpsCharge.code,de
