key,message,language
Accepted Bank Details Identifiers,Akzeptierte Bankdaten Identifikatoren,de
Accepted LCR,Angenommene LCR,de
Account balance,Kontostand,de
Account management is missing.,Es fehlt eine Kontoverwaltung.,de
Account management list,Liste der Kontoverwaltung,de
Accounting,Buchhaltung,de
Accounting Dashboard,Dashboard Buchhaltung,de
Accounting Dashboard with invoice terms,Buchhaltung Dashboard mit Rechnungsbedingungen,de
Accounting Move Line(s) to reconcile,Buchhaltung Abzustimmende Zeile(n) verschieben,de
Accounting auto,Buchhaltung auto,de
Accounting details,Details zur Buchhaltung,de
Accounting information,Informationen zur Buchhaltung,de
Accounting move trigger select,Auslöser der Buchhaltungsbewegung auswählen,de
Accounting settings,Einstellungen für die Buchhaltung,de
Accounting.Account,Accounting.Account,de
Action,Aktion,de
Active,Aktiv,de
Additional information,Zusätzliche Informationen,de
Allow orders with a transfer currency different from bank details currency,Aufträge mit einer anderen Überweisungswährung als der Währung der Bankverbindung zulassen,de
Already accounted,Bereits verbucht,de
Already reconciled,Bereits versöhnt,de
Amount Rejected,Abgelehnter Betrag,de
Amount in transfer's currency,Betrag in der Währung der Überweisung,de
Amount of the semi-interval of confidence for the amounts,Höhe des Halbintervalls des Vertrauens für die Beträge,de
Amount remaining to reconcile,Noch abzustimmender Betrag,de
Amount value of a bank order line is not valid,Betragswert einer Bankauftragszeile ist nicht gültig,de
Amount value of the bank order is not valid,Betragswert der Bankanweisung ist nicht gültig,de
Analytic,Analytisch,de
Analytic distribution template,Vorlage für die analytische Verteilung,de
Anomaly has been detected during file generation for bank order %s,Bei der Dateierstellung für den Bankauftrag %s wurde eine Anomalie festgestellt,de
Anomaly has been detected during file generation for the additional detail record of the bank order line %s,Bei der Dateierstellung für den zusätzlichen Detailsatz der Bankauftragszeile %s wurde eine Anomalie festgestellt,de
Anomaly has been detected during file generation for the beneficiary bank detail record of the bank order line %s,Bei der Erstellung der Datei für den Bankdatensatz des Begünstigten der Bankauftragszeile %s wurde eine Anomalie festgestellt.,de
Anomaly has been detected during file generation for the detail record of the bank order line %s,Bei der Dateierstellung für den Detailsatz der Bankauftragszeile %s wurde eine Anomalie festgestellt,de
Anomaly has been detected during file generation for the endorsed detail record of the bank order line %s,Bei der Dateierstellung für den indossierten Einzeldatensatz der Bankauftragszeile %s wurde eine Anomalie festgestellt.,de
Anomaly has been detected during file generation for the further information detail record of the bank order line %s,Bei der Erstellung der Datei für den Datensatz mit weiteren Informationen für die Bankauftragszeile %s wurde eine Anomalie festgestellt.,de
Anomaly has been detected during file generation for the sender record of the bank order %s,Bei der Dateierstellung für den Absenderdatensatz des Bankauftrags %s wurde eine Anomalie festgestellt,de
Anomaly has been detected during file generation for the total record of the bank order %s,Bei der Dateierstellung wurde eine Anomalie für den Gesamtsatz des Bankauftrags %s festgestellt,de
App,App,de
App bank payment,App Bankzahlung,de
Are you sure you want merge the selected bank orders ?,"Sind Sie sicher, dass Sie die ausgewählten Bankaufträge zusammenführen wollen?",de
Arithmetic total,Arithmetische Summe,de
"As the date of your order is in the past, it will be updated to today.","Da das Datum Ihrer Bestellung in der Vergangenheit liegt, wird es auf heute aktualisiert.",de
Assignment or pledge outside Dailly agreement,Abtretung oder Verpfändung außerhalb der Dailly-Vereinbarung,de
Associated MoveLine,Zugehörige MoveLine,de
Auto accounting,Auto-Buchhaltung,de
Auto reconcile,Automatischer Abgleich,de
Automatic,Automatisch,de
Automatic accounting ?,Automatische Abrechnung ?,de
Automatic pointing,Automatisches Zeigen,de
Available,Verfügbar,de
Awaiting signature,Zur Unterzeichnung anstehend,de
B1 - Operation code,B1 - Betriebscode,de
B2 - Numbering record,B2 - Nummerierungssatz,de
B3 - Sender number,B3 - Absendernummer,de
BOR,BOR,de
Balance,Bilanz,de
Balance btn,Balance btn,de
Balance updated date,Datum der Aktualisierung der Bilanz,de
Bank Account,Bankkonto,de
Bank Balance,Bankguthaben,de
Bank Order,Bankauftrag,de
Bank Order Details,Bankauftragsdaten,de
Bank Order Lines,Bankauftragszeilen,de
Bank Order Status,Status des Bankauftrags,de
Bank Order date can't be in the past,Das Datum des Bankauftrags darf nicht in der Vergangenheit liegen.,de
Bank Order line,Bankauftragszeile,de
Bank Order lines,Bankauftragszeilen,de
Bank Orders,Bankbestellungen,de
Bank Orders economic reason,Bank ordnet wirtschaftliche Gründe an,de
Bank Orders economic reasons,Bank Bestellt aus wirtschaftlichen Gründen,de
Bank Orders file format,Dateiformat von Bankaufträgen,de
Bank Orders file formats,Dateiformate von Bankaufträgen,de
Bank Reconciliation,Bankabstimmung,de
Bank Reconciliation Lines,Linien für die Bankabstimmung,de
Bank Reconciliations,Bankkontenabgleiche,de
Bank Statement,Kontoauszug,de
Bank Statement / Reconciliations,Kontoauszug / Abstimmungen,de
Bank Statement detail,Kontoauszug Detail,de
Bank Statement line,Zeile Kontoauszug,de
Bank Statement line print wizard,Assistent für den Druck von Kontoauszugszeilen,de
Bank Statement lines,Kontoauszugszeilen,de
Bank Statements,Kontoauszüge,de
Bank Statements file format,Dateiformat für Kontoauszüge,de
Bank Statements file formats,Dateiformate für Kontoauszüge,de
Bank accounting / reconciliation rule,Bankbuchhaltung / Abstimmungsregel,de
Bank details,Bankverbindung,de
Bank details are inactive.,Die Bankverbindung ist inaktiv.,de
Bank details in account management is missing.,Die Bankverbindung in der Kontoverwaltung fehlt.,de
Bank details is missing on invoice %s.,Auf der Rechnung %s fehlt die Bankverbindung.,de
Bank details not validated,Bankverbindung nicht validiert,de
Bank details tree,Baum der Bankverbindung,de
Bank order,Bankauftrag,de
Bank order Date,Bankauftrag Datum,de
Bank order amount,Betrag der Bankanweisung,de
Bank order config.,Bankauftrag konfigurieren.,de
Bank order confirmation,Auftragsbestätigung der Bank,de
Bank order currency,Bankauftragswährung,de
Bank order due Date,Bankauftrag Fälligkeit,de
Bank order export folder does not exist: %s,Der Exportordner für Bankaufträge existiert nicht: %s,de
Bank order export folder path,Pfad des Exportordners für Bankaufträge,de
Bank order file format,Format der Bankauftragsdatei,de
Bank order file formats,Dateiformate für Bankaufträge,de
Bank order generation,Generierung von Bankaufträgen,de
Bank order line,Bankauftragszeile,de
Bank order realization,Realisierung von Bankaufträgen,de
Bank orders,Bankaufträge,de
Bank orders can only be deleted at draft or canceled status.,"Bankaufträge können nur im Status ""Entwurf"" oder ""Storno"" gelöscht werden.",de
Bank payment batch,Stapel von Bankzahlungen,de
Bank payment config (${ name }),Konfiguration der Bankzahlung (${ Name }),de
Bank payment configuration,Konfiguration von Bankzahlungen,de
Bank payment configurations,Konfigurationen für Bankzahlungen,de
Bank reconcile amount must be inferior or equal to credit or debit.,Der Betrag des Bankabgleichs muss kleiner oder gleich der Gutschrift oder Belastung sein.,de
Bank reconciled amount,Abgestimmter Bankbetrag,de
Bank reconciliation,Bankabstimmung,de
Bank reconciliation Line,Bankabstimmung Linie,de
Bank reconciliation Lines,Bankabstimmung Linien,de
Bank reconciliation filters,Filter für die Bankabstimmung,de
Bank reconciliation statement,Bankabstimmungserklärung,de
Bank reconciliation statement template,Vorlage für einen Bankabstimmungsbericht,de
Bank reconciliations,Bankabstimmungen,de
Bank statement,Kontoauszug,de
Bank statement already imported. Aborted.,Kontoauszug wurde bereits importiert. Abgebrochen.,de
Bank statement details,Angaben zum Kontoauszug,de
Bank statement line AFK120 filters,Kontoauszugszeile AFK120 Filter,de
Bank statement line print wizard,Assistent für den Druck von Kontoauszugszeilen,de
Bank statement lines,Kontoauszugszeilen,de
Bank statement lines template,Kontoauszug Zeilen Vorlage,de
Bank statement queries,Abfragen von Kontoauszügen,de
Bank statement query,Abfrage von Kontoauszügen,de
Bank statement rule,Regel für Kontoauszüge,de
Bank statement rules,Regeln für Kontoauszüge,de
Bank statement(s) has been removed successfully,Kontoauszug(e) wurde(n) erfolgreich entfernt,de
Bank statements file formats,Dateiformate für Kontoauszüge,de
Bank to Bank Transfers,Überweisungen von Bank zu Bank,de
Bank to bank account for external order (multiple company),Bank an Bankkonto für externen Auftrag (mehrere Unternehmen),de
Bank to bank account for internal order (unique company),Bank an Bankkonto für Innenauftrag (eindeutige Firma),de
BankDetails/Payment Mode/Interbank code configuration,Bankverbindung/Zahlungsmodus/Interbankcode-Konfiguration,de
BankOrder.partnerTypeSelect,BankOrder.partnerTypeSelect,de
BankReconciliation.account,BankReconciliation.account,de
BankReconciliation.amount,BankReconciliation.amount,de
BankReconciliation.cash_account,BankReconciliation.cash_account,de
BankReconciliation.code,BankReconciliation.code,de
BankReconciliation.company,BankReconciliation.company,de
BankReconciliation.credit,BankReconciliation.credit,de
BankReconciliation.currency,BankReconciliation.currency,de
BankReconciliation.debit,BankReconciliation.debit,de
BankReconciliation.journal,BankReconciliation.journal,de
BankReconciliation.moves_unaccounted,BankReconciliation.moves_unaccounted,de
BankReconciliation.name,BankReconciliation.name,de
BankReconciliation.ongoing,BankReconciliation.ongoing,de
BankReconciliation.page1Title,BankReconciliation.page1Title,de
BankReconciliation.page2Title,BankReconciliation.page2Title,de
BankReconciliation.reference,BankReconciliation.reference,de
BankReconciliation.report_date,BankReconciliation.report_date,de
BankReconciliation.report_edition_date,BankReconciliation.report_edition_date,de
BankReconciliation.to_date,BankReconciliation.to_date,de
BankReconciliation.type,BankReconciliation.type,de
BankReconciliation.unreconciled_move_lines,BankReconciliation.unreconciled_move_lines,de
BankReconciliationStatement.SummaryTitle,BankReconciliationStatement.SummaryTitle,de
BankReconciliationStatement.account,BankReconciliationStatement.account,de
BankReconciliationStatement.accountBalance,BankReconciliationStatement.accountBalance,de
BankReconciliationStatement.accountBankGap,BankReconciliationStatement.accountBankGap,de
BankReconciliationStatement.accountCode,BankReconciliationStatement.accountCode,de
BankReconciliationStatement.actualBalance,BankReconciliationStatement.actualBalance,de
BankReconciliationStatement.amountRemaining,BankReconciliationStatement.amountRemaining,de
BankReconciliationStatement.amountToReconcile,BankReconciliationStatement.amountToReconcile,de
BankReconciliationStatement.bankBalance,BankReconciliationStatement.bankBalance,de
BankReconciliationStatement.bankDetails,BankReconciliationStatement.bankDetails,de
BankReconciliationStatement.code,BankReconciliationStatement.code,de
BankReconciliationStatement.company,BankReconciliationStatement.company,de
BankReconciliationStatement.credit,BankReconciliationStatement.credit,de
BankReconciliationStatement.currency,BankReconciliationStatement.currency,de
BankReconciliationStatement.date,BankReconciliationStatement.date,de
BankReconciliationStatement.debit,BankReconciliationStatement.debit,de
BankReconciliationStatement.description,BankReconciliationStatement.description,de
BankReconciliationStatement.journal,BankReconciliationStatement.journal,de
BankReconciliationStatement.journalCode,BankReconciliationStatement.journalCode,de
BankReconciliationStatement.line,BankReconciliationStatement.line,de
BankReconciliationStatement.mainTitle,BankReconciliationStatement.mainTitle,de
BankReconciliationStatement.name,BankReconciliationStatement.name,de
BankReconciliationStatement.noLineFoundMessage,BankReconciliationStatement.noLineFoundMessage,de
BankReconciliationStatement.page1Title,BankReconciliationStatement.page1Title,de
BankReconciliationStatement.page2Title,BankReconciliationStatement.page2Title,de
BankReconciliationStatement.reconciliationGap,BankReconciliationStatement.reconciliationGap,de
BankReconciliationStatement.reference,BankReconciliationStatement.reference,de
BankReconciliationStatement.unreconileAccountBalance,BankReconciliationStatement.unreconileAccountBalance,de
BankReconciliationStatementNew.accountingBalanceOn,BankReconciliationStatementNew.accountingBalanceOn,de
BankReconciliationStatementNew.accountingExtract,BankReconciliationStatementNew.accountingExtract,de
BankReconciliationStatementNew.balanceAfterReconcilation,BankReconciliationStatementNew.balanceAfterReconcilation,de
BankReconciliationStatementNew.balanceExtractOn,BankReconciliationStatementNew.balanceExtractOn,de
BankReconciliationStatementNew.bank,BankReconciliationStatementNew.bank,de
BankReconciliationStatementNew.bankStatementExtract,BankReconciliationStatementNew.bankStatementExtract,de
BankReconciliationStatementNew.comment,BankReconciliationStatementNew.comment,de
BankReconciliationStatementNew.correctedDateTimeLabel,BankReconciliationStatementNew.correctedDateTimeLabel,de
BankReconciliationStatementNew.correctedUserLabel,BankReconciliationStatementNew.correctedUserLabel,de
BankReconciliationStatementNew.from,BankReconciliationStatementNew.from,de
BankReconciliationStatementNew.iban,BankReconciliationStatementNew.iban,de
BankReconciliationStatementNew.label,BankReconciliationStatementNew.label,de
BankReconciliationStatementNew.mainTitle,BankReconciliationStatementNew.mainTitle,de
BankReconciliationStatementNew.moveDate,BankReconciliationStatementNew.moveDate,de
BankReconciliationStatementNew.nonPostedMoveStatement,BankReconciliationStatementNew.nonPostedMoveStatement,de
BankReconciliationStatementNew.operationDate,BankReconciliationStatementNew.operationDate,de
BankReconciliationStatementNew.originDate,BankReconciliationStatementNew.originDate,de
BankReconciliationStatementNew.postedNbr,BankReconciliationStatementNew.postedNbr,de
BankReconciliationStatementNew.to,BankReconciliationStatementNew.to,de
BankReconciliationStatementNew.toBeConfirmed,BankReconciliationStatementNew.toBeConfirmed,de
BankReconciliationStatementNew.totalGeneralBalance,BankReconciliationStatementNew.totalGeneralBalance,de
BankReconciliationStatementNew.valueDate,BankReconciliationStatementNew.valueDate,de
BankStatement.Import,BankStatement.Import,de
BankStatement.accountCurrency,BankStatement.accountCurrency,de
BankStatement.bankAccount,BankStatement.bankAccount,de
BankStatement.creationDateFrom,BankStatement.creationDateFrom,de
BankStatement.creationDateTo,BankStatement.creationDateTo,de
BankStatement.credit,BankStatement.credit,de
BankStatement.debit,BankStatement.debit,de
BankStatement.exempt,BankStatement.exempt,de
BankStatement.finalBalance,BankStatement.finalBalance,de
BankStatement.headerText,BankStatement.headerText,de
BankStatement.iban,BankStatement.iban,de
BankStatement.initialBalance,BankStatement.initialBalance,de
BankStatement.label,BankStatement.label,de
BankStatement.movement,BankStatement.movement,de
BankStatement.operationDate,BankStatement.operationDate,de
BankStatement.origin,BankStatement.origin,de
BankStatement.reference,BankStatement.reference,de
BankStatement.title,BankStatement.title,de
BankStatement.totalOfOperations,BankStatement.totalOfOperations,de
BankStatement.unavailable,BankStatement.unavailable,de
BankStatement.valueDate,BankStatement.valueDate,de
BankStatement.yes,BankStatement.yes,de
Batch,Stapel,de
Batch step,Batch-Schritt,de
Bill of exchange bank orders sequences,Sequenzen von Bankaufträgen in Wechseln,de
Bill of exchange data type,Datentyp des Wechsels,de
Bill of exchange generation,Erstellung von Wechseln,de
Bill of exchange receivable account,Forderungswechselkonto,de
Bill of exchanges,Wechselkopien,de
Binding file,Verbindliche Datei,de
"By filling in this field, the selected tax will be applied to the move lines for which the tax is mandatory instead of the one filled in the configuration of the account","Wenn Sie dieses Feld ausfüllen, wird die gewählte Steuer auf die Bewegungszeilen angewandt, für die die Steuer obligatorisch ist, anstelle der Steuer, die in der Konfiguration des Kontos eingegeben wurde.",de
C1 - Convention type,C1 - Art des Übereinkommens,de
C1 - Receiver address: Number and name lane,C1 - Adresse des Empfängers: Nummer und Name Fahrspur,de
C1 - Sequence,C1 - Sequenz,de
C1-2 - Receiver reference,C1-2 - Referenz des Empfängers,de
C2 - Company name,C2 - Name des Unternehmens,de
C2 - Deposit date,C2 - Einzahlungsdatum,de
C2 - Receiver address: City,C2 - Adresse des Empfängers: Stadt,de
C2 - Receiver company name,C2 - Name des empfangenden Unternehmens,de
C2 - Receiver name,C2 - Name des Empfängers,de
C2 - Sender company name,C2 - Firmenname des Absenders,de
C3 - Receiver address: ZIP code,C3 - Adresse des Empfängers: Postleitzahl,de
C3 - Sender company name,C3 - Firmenname des Absenders,de
Can't load while another reconciliation is open,"Kann nicht geladen werden, wenn ein anderer Abgleich geöffnet ist",de
Cancel,Abbrechen,de
Cancel bill of exchange,Wechsel stornieren,de
Canceled,Abgesagt,de
Cancellation of Bill of Exchange for invoice %s,Stornierung des Wechsels für die Rechnung %s,de
Carried out,Durchgeführt,de
Carry out,Durchführen,de
Cash account,Kassenkonto,de
Cash out after expiration of unpaid bill's return period,Barauszahlung nach Ablauf der Rückgabefrist für unbezahlte Rechnungen,de
Cheque,Scheck,de
Code,Code,de
Collection and credit lump sum after maturity,Inkasso und Kreditpauschale nach Fälligkeit,de
Comment,Kommentar,de
Commission exemption index,Index für die Befreiung von der Kommission,de
Company,Unternehmen,de
Company bank details is missing in batch.,Die Bankverbindung des Unternehmens fehlt im Stapel.,de
Company currency,Währung des Unternehmens,de
Company currency amount,Betrag in Gesellschaftswährung,de
Company is missing.,Das Unternehmen fehlt.,de
Compute balances,Salden berechnen,de
Computed Balance,Berechneter Saldo,de
Computed balance in accounting and Ending Balance of the statement should be equal to validate the Statement,"Der berechnete Saldo in der Buchhaltung und der Endsaldo der Erklärung sollten gleich sein, um die Erklärung zu validieren.",de
Confidence index,Vertrauensindex,de
Config. per country,Konfig. pro Land,de
Confirm,Bestätigen Sie,de
Confirm auto. the bank orders,Bestätigen Sie automatisch die Bankaufträge.,de
Confirmed,Bestätigt,de
Consolidate bank order lines per partner,Bankauftragszeilen pro Partner konsolidieren,de
Correct,Richtig,de
Corrected,Korrigiert,de
Corrected date time,Korrigiertes Datum Uhrzeit,de
Corrected user,Korrigierter Benutzer,de
Correction,Berichtigung,de
Counter,Zähler,de
Counterpart account,Gegenkonto,de
Country,Land,de
Credit,Kredit,de
Credit Transfers,Kreditüberweisungen,de
Credit transfer bank orders sequences,Sequenzen von Überweisungsaufträgen,de
CreditTransferPartnerReimbursement (batch),ÜberweisungPartnerRückerstattung (Batch),de
Currency,Währung,de
Currency in company bank details is missing.,Es fehlt die Währung in der Bankverbindung des Unternehmens.,de
Current bank statement doesn't contain a final line,Der aktuelle Kontoauszug enthält keine Schlusszeile,de
Current bank statement doesn't contain an initial line,Der aktuelle Kontoauszug enthält keine Anfangszeile,de
Current bank statement's initial balance does not match previous bank statement's final balance,Der Anfangssaldo des aktuellen Kontoauszugs stimmt nicht mit dem Endsaldo des vorherigen Kontoauszugs überein,de
Customer,Kunde,de
Customer invoices,Kundenrechnungen,de
D1 - Bank address,D1 - Anschrift der Bank,de
D1 - Bank domiciliation,D1 - Domizilierung der Bank,de
D1 - Sender bank address,D1 - Adresse der Absenderbank,de
D1-1 - Bank order sequence,D1-1 - Reihenfolge der Bankaufträge,de
D2-1 - Acceptation,D2-1 - Akzeptanz,de
D2-1 - Entry code,D2-1 - Zugangscode,de
D2-2 - Daily code,D2-2 - Täglicher Code,de
D2-3 - Currency code,D2-3 - Währungscode,de
D3 - Receiver bank code,D3 - Bankleitzahl des Empfängers,de
D3 - Sender bank code,D3 - Bankleitzahl des Absenders,de
D3 - Sort code,D3 - Bankleitzahl,de
D4 - Account number,D4 - Kontonummer,de
D4 - Receiver bank sort code,D4 - Bankleitzahl des Empfängers,de
D4 - Sender bank sort code,D4 - Bankleitzahl des Absenders,de
D5 - Receiver bank account number,D5 - Kontonummer des Empfängers,de
D5 - Sender bank account number,D5 - Bankkontonummer des Absenders,de
Dailly code,Täglicher Code,de
Date,Datum,de
Debit,Lastschrift,de
Decrypt and download file,Datei entschlüsseln und herunterladen,de
Decrypt file,Datei entschlüsseln,de
Decrypt file password,Dateipasswort entschlüsseln,de
Decrypt file to send,Entschlüsseln der zu sendenden Datei,de
Decrypt generated file,Entschlüsselung der erzeugten Datei,de
Default Currency,Standardwährung,de
Default additional information,Standardmäßige Zusatzinformationen,de
Default economic reason,Standardmäßige wirtschaftliche Gründe,de
Default fees imputation,Anrechnung von Ausfallgebühren,de
Default payment Mode,Standard-Zahlungsmodus,de
Default receiver country,Standard-Empfängerland,de
Default signatory,Standard-Unterzeichner,de
Delete,Löschen,de
Description,Beschreibung,de
Description label,Beschreibung Etikett,de
Direct Debits,Lastschriften,de
Direct debit,Lastschriftverfahren,de
Direct debit bank orders sequences,Abfolge der Bankeinzugsaufträge,de
Direct debit data type,Datentyp des Lastschriftverfahrens,de
Discounted transfer under a Dailly agreement,Abgezinste Übertragung im Rahmen einer Dailly-Vereinbarung,de
Display additional information,Zusätzliche Informationen anzeigen,de
Display economic reason,Wirtschaftliche Vernunft anzeigen,de
Display fees imputation,Anrechnung von Gebühren anzeigen,de
Display further information,Weitere Informationen anzeigen,de
Display payment mode,Zahlungsmodus anzeigen,de
Display receiver address,Empfängeradresse anzeigen,de
Display receiver country,Empfängerland anzeigen,de
Display the invoice,Anzeige der Rechnung,de
Draft,Entwurf,de
Due date,Fälligkeitsdatum,de
Duration (days) of the semi-interval of convidence for the dates,Dauer (Tage) des Halbintervalls der Überzeugung für die Daten,de
E - Bank order amount,E - Betrag der Bankanweisung,de
E - Mandatory area,E - Obligatorischer Bereich,de
E1 - Amount,E1 - Betrag,de
E1 - Total amount,E1 - Gesamtbetrag,de
E2 - Mandatory area,E2 - Obligatorischer Bereich,de
Each (un)reconciliation with the status 'Under correction' updates immediately the reconciled amount of the relevant line,"Jede (Un-)Abstimmung mit dem Status ""In Korrektur"" aktualisiert sofort den abgestimmten Betrag der betreffenden Zeile",de
Economic reason,Wirtschaftliche Gründe,de
Effect Date,Datum des Inkrafttretens,de
Email adress is missing for partner %s,E-Mail Adresse fehlt für Partner %s,de
Employee,Mitarbeiter,de
Enable bank order file encryption,Verschlüsselung der Bankauftragsdatei einschalten,de
Encrypt bank order file according to properties file settings. Enable this option will not encrypt old bank order files.,"Verschlüsseln Sie die Bankauftragsdatei gemäß den Einstellungen der Eigenschaftsdatei. Wenn Sie diese Option aktivieren, werden alte Bankauftragsdateien nicht verschlüsselt.",de
Ending Balance,Endsaldo,de
Ent. Credit,Ent. Kredit,de
Ent. Currency,Ent. Währung,de
Ent. Debit,Ent. Lastschrift,de
Entry,Eintrag,de
Entry code,Zugangscode,de
Equivalent amount in sender bank details' currency,Gleichwertiger Betrag in der Währung der Absenderbankverbindung,de
Error during file decryption.,Fehler bei der Entschlüsselung der Datei.,de
Error while reading the csv file. Make sure that decimal values use a dot and not a comma.,"Fehler beim Lesen der csv-Datei. Stellen Sie sicher, dass Dezimalwerte einen Punkt und kein Komma verwenden.",de
Exempt,Befreit,de
Expense,Ausgaben,de
Export file,Datei exportieren,de
F - Receiver label,F - Etikett des Empfängers,de
F1 - Due date,F1 - Fälligkeitsdatum,de
F1 - Value's date,F1 - Datum des Wertes,de
F2-1 - Creation date,F2-1 - Erstellungsdatum,de
F3 - Sender bank siren number,F3 - Nummer der Absenderbank-Sirene,de
F3 - Sender company siren number,F3 - Sirenennummer der Senderfirma,de
F3-4 - SIREN number,F3-4 - SIREN-Nummer,de
Failed to create a move for the invoice payment.,"Es ist nicht gelungen, eine Bewegung für die Rechnungszahlung zu erstellen.",de
Failed to create bank order from invoice payment,Bankauftrag aus Rechnungszahlung konnte nicht erstellt werden,de
Fees imputation,Anrechnung von Gebühren,de
