key,message,language
From date,Vom Datum,de
Full name,Vollständiger Name,de
Graduation date,Datum des Abschlusses,de
Hire candidate,Bewerber einstellen,de
Hiring Stage,Einstellungsphase,de
Hiring manager,Einstellender Manager,de
Hiring stage,Einstellungsphase,de
Hiring status,Einstellungsstatus,de
Invalid dates. From date must be before to date.,Ungültige Daten. Von-Datum muss vor Bis-Datum liegen.,de
Is template,Ist Vorlage,de
Job Application,Stellenbewerbung,de
Job Position Filters,Job-Position-Filter,de
Job application,Bewerbung,de
Job applications,Bewerbungen,de
Job description,Stellenbeschreibung,de
Job email,Job-E-Mail,de
Job position,Stellung im Beruf,de
Job positions,Berufliche Positionen,de
Job reference,Arbeitszeugnis,de
Job title,Berufsbezeichnung,de
JobApplication.resume,JobApplication.resume,de
Last email sync id,Letzte E-Mail-Synchronisierungs-ID,de
Last name,Nachname,de
Level of education,Niveau der Ausbildung,de
License,Lizenz,de
LinkedIn profile,LinkedIn-Profil,de
Location,Standort,de
Mandatory training,Obligatorische Ausbildung,de
Mass training register,Register für Massenausbildung,de
Meeting,Treffen,de
Mobile phone,Mobiltelefon,de
Month,Monat,de
My completed appraisals,Meine abgeschlossenen Beurteilungen,de
My completed trainings,Meine abgeschlossenen Schulungen,de
My traning filters,Meine Transformationsfilter,de
My upcoming appraisal,Meine bevorstehende Bewertung,de
My upcoming trainings,Meine kommenden Schulungen,de
Name,Name,de
Nb Employee,Nb Mitarbeiter,de
Nb Hours,Nb Stunden,de
Nb of open jobs,Anzahl der offenen Stellen,de
Nb of people hired,Anzahl der eingestellten Personen,de
Nb of training hours per month,Anzahl der Ausbildungsstunden pro Monat,de
Nb. hours per category,Nb. Stunden pro Kategorie,de
Nb. hours per training,Anzahl der Stunden pro Schulung,de
Nb. of trained employee per category,Anzahl der geschulten Mitarbeiter pro Kategorie,de
New appraisal,Neue Schätzung,de
No Training register is generated because selected employees don't have any user.,"Es wird kein Ausbildungsregister erstellt, da die ausgewählten Mitarbeiter keinen Benutzer haben.",de
No resume found,Kein Lebenslauf gefunden,de
Note,Hinweis,de
Number of hours,Anzahl der Stunden,de
Number of registredred to the session,Anzahl der für die Sitzung registrierten Personen,de
Objectives,Zielsetzungen,de
On hold,In der Warteschleife,de
Open,Öffnen Sie,de
Overall rating,Gesamtbewertung,de
Overall rating to apply,Gesamtbewertung für die Bewerbung,de
Photo,Foto,de
Planned,Geplant,de
Position Status,Position Status,de
Primary Address,Primäre Adresse,de
Profile details,Profil-Details,de
Profile wanted,Profil gesucht,de
Program,Programm,de
Proposed salary,Vorgeschlagenes Gehalt,de
Publication Date,Datum der Veröffentlichung,de
Rating,Bewertung,de
Realize,Realisieren Sie,de
Reason not hired,Grund für die Nichteinstellung,de
Recruitment,Rekrutierung,de
Recruitment management,Verwaltung der Personalbeschaffung,de
Referred by,Empfohlen von,de
Register,Register,de
Register training,Ausbildung anmelden,de
Requested,Angefordert,de
Required training,Erforderliche Ausbildung,de
Responsible,Verantwortlich,de
Resume,Lebenslauf,de
Reviewer,Rezensent,de
Salary,Gehalt,de
Schedule Event,Zeitplan Ereignis,de
Send,Senden Sie,de
Sent,Gesendet,de
Sequence,Sequenz,de
Session,Sitzung,de
Set a hiring manager to create a job application.,"Stellen Sie einen Personalverantwortlichen ein, um eine Bewerbung zu erstellen.",de
Skill,Fertigkeit,de
Skills,Fertigkeiten,de
Skills tag,Skills tag,de
Source,Quelle,de
Starting date,Datum des Beginns,de
Status,Status,de
Tag skill,Tag skill,de
Tag skills,Tag-Fähigkeiten,de
Technicien,Techniker,de
Title,Titel,de
To,An,de
To date,Bis heute,de
Tools,Werkzeuge,de
Total,Insgesamt,de
Training,Ausbildung,de
Training Categories,Ausbildung Kategorien,de
Training Category,Kategorie Ausbildung,de
Training Register,Ausbildungsregister,de
Training completed,Ausbildung abgeschlossen,de
Training dashboard,Dashboard Ausbildung,de
Training dates must be under training session date range.,Die Schulungstermine müssen im Datumsbereich der Schulungssitzung liegen.,de
Training filters,Filter für die Ausbildung,de
Training per category,Ausbildung pro Kategorie,de
Training register,Ausbildungsregister,de
Training register list,Liste der Ausbildungsregister,de
Training registers,Register der Ausbildung,de
Training session,Schulung,de
Training sessions,Schulungen,de
Training skill,Geschicklichkeit trainieren,de
Training skills,Ausbildung von Fähigkeiten,de
Trainings,Schulungen,de
Type,Typ,de
Type of appraisal,Art der Bewertung,de
Upcoming appraisal,Kommende Bewertung,de
Upcoming appraisals of all employees of a team,Anstehende Beurteilungen aller Mitarbeiter eines Teams,de
Upcoming trainings of all employees of a team,Anstehende Schulungen für alle Mitarbeiter eines Teams,de
Update all rating,Alle Bewertungen aktualisieren,de
Validity duration,Gültigkeitsdauer,de
Work experience,Berufserfahrung,de
jobposition.companyDepartment,jobposition.companyDepartment,de
user@mydomain.com,user@mydomain.com,de
value:Appraisal,value:Appraisal,de
value:Recruitment,value:Recruitment,de
value:Training,value:Training,de
