"name";"object";"can_read";"can_write";"can_create";"can_remove";"can_export";"condition";"conditionParams";"roleName"
"perm.studio.ChartBuilder.rwc";"com.axelor.studio.db.ChartBuilder";"x";"x";"x";;;;;"role.studio.rwc"
"perm.studio.WkfTracking.rwc";"com.axelor.studio.db.WkfTracking";"x";"x";"x";;;;;"role.studio.rwc"
"perm.studio.WkfTrackingLine.rwc";"com.axelor.studio.db.WkfTrackingLine";"x";"x";"x";;;;;"role.studio.rwc"
"perm.studio.ActionBuilderView.rwc";"com.axelor.studio.db.ActionBuilderView";"x";"x";"x";;;;;"role.studio.rwc"
"perm.studio.ActionBuilder.rwc";"com.axelor.studio.db.ActionBuilder";"x";"x";"x";;;;;"role.studio.rwc"
"perm.studio.MenuBuilder.rwc";"com.axelor.studio.db.MenuBuilder";"x";"x";"x";;;;;"role.studio.rwc"
"perm.studio.Filter.rwc";"com.axelor.studio.db.Filter";"x";"x";"x";;;;;"role.studio.rwc"
"perm.studio.DashletBuilder.rwcde";"com.axelor.studio.db.DashletBuilder";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
"perm.studio.AppBuilder.rwcde";"com.axelor.studio.db.AppBuilder";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
"perm.studio.Wkf.rwcde";"com.axelor.studio.db.Wkf";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
"perm.studio.WkfTrackingTime.rwcde";"com.axelor.studio.db.WkfTrackingTime";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
"perm.studio.DashboardBuilder.rwcde";"com.axelor.studio.db.DashboardBuilder";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
"perm.studio.ActionBuilderLine.rwcde";"com.axelor.studio.db.ActionBuilderLine";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
"perm.studio.WkfTransition.rwcde";"com.axelor.studio.db.WkfTransition";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
"perm.studio.WkfNode.rwcde";"com.axelor.studio.db.WkfNode";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
"perm.studio.JsonCreator.rwcde";"com.axelor.studio.db.JsonCreator";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
"perm.studio.WkfTrackingTotal.rwcde";"com.axelor.studio.db.WkfTrackingTotal";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
"perm.studio.ChartBuilder.rwcde";"com.axelor.studio.db.ChartBuilder";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
"perm.studio.WkfTracking.rwcde";"com.axelor.studio.db.WkfTracking";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
"perm.studio.WkfTrackingLine.rwcde";"com.axelor.studio.db.WkfTrackingLine";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
"perm.studio.ActionBuilderView.rwcde";"com.axelor.studio.db.ActionBuilderView";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
"perm.studio.ActionBuilder.rwcde";"com.axelor.studio.db.ActionBuilder";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
"perm.studio.MenuBuilder.rwcde";"com.axelor.studio.db.MenuBuilder";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
"perm.studio.Filter.rwcde";"com.axelor.studio.db.Filter";"x";"x";"x";"x";"x";;;"role.studio.rwcde"
