"name";"object";"can_read";"can_write";"can_create";"can_remove";"can_export";"condition";"conditionParams";"roleName"
"perm.account.TaxEquiv.r";"com.axelor.apps.account.db.TaxEquiv";"x";;;;;;;"Assistant comptable"
"perm.account.MoveTemplate.r";"com.axelor.apps.account.db.MoveTemplate";"x";;;;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Assistant comptable"
"perm.account.DebtRecovery.r";"com.axelor.apps.account.db.DebtRecovery";"x";;;;;;;"Assistant comptable"
"perm.account.DebtRecoveryHistory.r";"com.axelor.apps.account.db.DebtRecoveryHistory";"x";;;;;;;"Assistant comptable"
"perm.account.AccountingReport.r";"com.axelor.apps.account.db.AccountingReport";"x";;;;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Assistant comptable"
"perm.account.IrrecoverableCustomerLine.r";"com.axelor.apps.account.db.IrrecoverableCustomerLine";"x";;;;;;;"Assistant comptable"
"perm.account.AnalyticAxis.r";"com.axelor.apps.account.db.AnalyticAxis";"x";;;;;;;"Assistant comptable"
"perm.account.CfonbConfig.r";"com.axelor.apps.account.db.CfonbConfig";"x";;;;;;;"Assistant comptable"
"perm.account.DebtRecoveryMethodLine.r";"com.axelor.apps.account.db.DebtRecoveryMethodLine";"x";;;;;;;"Assistant comptable"
"perm.account.AccountEquiv.r";"com.axelor.apps.account.db.AccountEquiv";"x";;;;;;;"Assistant comptable"
"perm.account.PaymentSchedule.r";"com.axelor.apps.account.db.PaymentSchedule";"x";;;;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Assistant comptable"
"perm.account.AccountingSituation.r";"com.axelor.apps.account.db.AccountingSituation";"x";;;;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Assistant comptable"
"perm.account.AccountingBatch.r";"com.axelor.apps.account.db.AccountingBatch";"x";;;;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Assistant comptable"
"perm.account.Notification.r";"com.axelor.apps.account.db.Notification";"x";;;;;;;"Assistant comptable"
"perm.account.AnalyticDistributionTemplate.r";"com.axelor.apps.account.db.AnalyticDistributionTemplate";"x";;;;;;;"Assistant comptable"
"perm.account.SubrogationRelease.r";"com.axelor.apps.account.db.SubrogationRelease";"x";;;;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Assistant comptable"
"perm.account.Move.r";"com.axelor.apps.account.db.Move";"x";;;;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Assistant comptable"
"perm.account.DebtRecoveryMethod.r";"com.axelor.apps.account.db.DebtRecoveryMethod";"x";;;;;;;"Assistant comptable"
"perm.account.AnalyticMoveLine.r";"com.axelor.apps.account.db.AnalyticMoveLine";"x";;;;;;;"Assistant comptable"
"perm.account.Journal.r";"com.axelor.apps.account.db.Journal";"x";;;;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Assistant comptable"
"perm.account.AccountType.r";"com.axelor.apps.account.db.AccountType";"x";;;;;;;"Assistant comptable"
"perm.account.ChequeRejection.r";"com.axelor.apps.account.db.ChequeRejection";"x";;;;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Assistant comptable"
"perm.account.PayerQualityConfigLine.r";"com.axelor.apps.account.db.PayerQualityConfigLine";"x";;;;;;;"Assistant comptable"
"perm.account.InterbankCode.r";"com.axelor.apps.account.db.InterbankCode";"x";;;;;;;"Assistant comptable"
"perm.account.IrrecoverablePaymentScheduleLineLine.r";"com.axelor.apps.account.db.IrrecoverablePaymentScheduleLineLine";"x";;;;;;;"Assistant comptable"
"perm.account.Reconcile.r";"com.axelor.apps.account.db.Reconcile";"x";;;;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Assistant comptable"
"perm.account.AccountChart.r";"com.axelor.apps.account.db.AccountChart";"x";;;;;;;"Assistant comptable"
"perm.account.Umr.r";"com.axelor.apps.account.db.Umr";"x";;;;;;;"Assistant comptable"
"perm.account.TaxAccount.r";"com.axelor.apps.account.db.TaxAccount";"x";;;;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Assistant comptable"
"perm.account.AccountClearance.r";"com.axelor.apps.account.db.AccountClearance";"x";;;;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Assistant comptable"
"perm.account.MoveLine.r";"com.axelor.apps.account.db.MoveLine";"x";;;;;;;"Assistant comptable"
"perm.account.AccountConfig.rwc";"com.axelor.apps.account.db.AccountConfig";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.AccountManagement.rwc";"com.axelor.apps.account.db.AccountManagement";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.PaymentMode.rwc";"com.axelor.apps.account.db.PaymentMode";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.JournalType.rwc";"com.axelor.apps.account.db.JournalType";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.MoveTemplateType.rwc";"com.axelor.apps.account.db.MoveTemplateType";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.AnalyticJournal.rwc";"com.axelor.apps.account.db.AnalyticJournal";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.PaymentVoucher.rwc";"com.axelor.apps.account.db.PaymentVoucher";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.Reimbursement.rwc";"com.axelor.apps.account.db.Reimbursement";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.Irrecoverable.rwc";"com.axelor.apps.account.db.Irrecoverable";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.DebtRecoveryConfigLine.rwc";"com.axelor.apps.account.db.DebtRecoveryConfigLine";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.AnalyticJournalType.rwc";"com.axelor.apps.account.db.AnalyticJournalType";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.InterbankCodeLine.rwc";"com.axelor.apps.account.db.InterbankCodeLine";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.NotificationItem.rwc";"com.axelor.apps.account.db.NotificationItem";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.AnalyticAccount.rwc";"com.axelor.apps.account.db.AnalyticAccount";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.PayVoucherDueElement.rwc";"com.axelor.apps.account.db.PayVoucherDueElement";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.FiscalPosition.rwc";"com.axelor.apps.account.db.FiscalPosition";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.ManagementObject.rwc";"com.axelor.apps.account.db.ManagementObject";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.Account.rwc";"com.axelor.apps.account.db.Account";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.PaymentCondition.rwc";"com.axelor.apps.account.db.PaymentCondition";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.PaymentScheduleLine.rwc";"com.axelor.apps.account.db.PaymentScheduleLine";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.MoveTemplateLine.rwc";"com.axelor.apps.account.db.MoveTemplateLine";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.DepositSlip.rwc";"com.axelor.apps.account.db.DepositSlip";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.PayVoucherElementToPay.rwc";"com.axelor.apps.account.db.PayVoucherElementToPay";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.Tax.rwc";"com.axelor.apps.account.db.Tax";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.ReportedBalanceLine.rwc";"com.axelor.apps.account.db.ReportedBalanceLine";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.TaxLine.rwc";"com.axelor.apps.account.db.TaxLine";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.IrrecoverableReportLine.rwc";"com.axelor.apps.account.db.IrrecoverableReportLine";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.AnalyticDistributionLine.rwc";"com.axelor.apps.account.db.AnalyticDistributionLine";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.TaxEquiv.rwc";"com.axelor.apps.account.db.TaxEquiv";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.MoveTemplate.rwc";"com.axelor.apps.account.db.MoveTemplate";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.DebtRecovery.rwc";"com.axelor.apps.account.db.DebtRecovery";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.DebtRecoveryHistory.rwc";"com.axelor.apps.account.db.DebtRecoveryHistory";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.AccountingReport.rwc";"com.axelor.apps.account.db.AccountingReport";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.IrrecoverableCustomerLine.rwc";"com.axelor.apps.account.db.IrrecoverableCustomerLine";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.AnalyticAxis.rwc";"com.axelor.apps.account.db.AnalyticAxis";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.CfonbConfig.rwc";"com.axelor.apps.account.db.CfonbConfig";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.DebtRecoveryMethodLine.rwc";"com.axelor.apps.account.db.DebtRecoveryMethodLine";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.AccountEquiv.rwc";"com.axelor.apps.account.db.AccountEquiv";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.PaymentSchedule.rwc";"com.axelor.apps.account.db.PaymentSchedule";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.AccountingSituation.rwc";"com.axelor.apps.account.db.AccountingSituation";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.AccountingBatch.rwc";"com.axelor.apps.account.db.AccountingBatch";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.Notification.rwc";"com.axelor.apps.account.db.Notification";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.AnalyticDistributionTemplate.rwc";"com.axelor.apps.account.db.AnalyticDistributionTemplate";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.SubrogationRelease.rwc";"com.axelor.apps.account.db.SubrogationRelease";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.Move.rwc";"com.axelor.apps.account.db.Move";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.DebtRecoveryMethod.rwc";"com.axelor.apps.account.db.DebtRecoveryMethod";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.AnalyticMoveLine.rwc";"com.axelor.apps.account.db.AnalyticMoveLine";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.Journal.rwc";"com.axelor.apps.account.db.Journal";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.AccountType.rwc";"com.axelor.apps.account.db.AccountType";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.ChequeRejection.rwc";"com.axelor.apps.account.db.ChequeRejection";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.PayerQualityConfigLine.rwc";"com.axelor.apps.account.db.PayerQualityConfigLine";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.InterbankCode.rwc";"com.axelor.apps.account.db.InterbankCode";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.IrrecoverablePaymentScheduleLineLine.rwc";"com.axelor.apps.account.db.IrrecoverablePaymentScheduleLineLine";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.Reconcile.rwc";"com.axelor.apps.account.db.Reconcile";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.AccountChart.rwc";"com.axelor.apps.account.db.AccountChart";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.Umr.rwc";"com.axelor.apps.account.db.Umr";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.TaxAccount.rwc";"com.axelor.apps.account.db.TaxAccount";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.AccountClearance.rwc";"com.axelor.apps.account.db.AccountClearance";"x";"x";"x";;;"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Gestionnaire Comptable"
"perm.account.MoveLine.rwc";"com.axelor.apps.account.db.MoveLine";"x";"x";"x";;;;;"Gestionnaire Comptable"
"perm.account.AccountConfig.rwcde";"com.axelor.apps.account.db.AccountConfig";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.AccountManagement.rwcde";"com.axelor.apps.account.db.AccountManagement";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.PaymentMode.rwcde";"com.axelor.apps.account.db.PaymentMode";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.JournalType.rwcde";"com.axelor.apps.account.db.JournalType";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.MoveTemplateType.rwcde";"com.axelor.apps.account.db.MoveTemplateType";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.AnalyticJournal.rwcde";"com.axelor.apps.account.db.AnalyticJournal";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.PaymentVoucher.rwcde";"com.axelor.apps.account.db.PaymentVoucher";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.Reimbursement.rwcde";"com.axelor.apps.account.db.Reimbursement";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.Irrecoverable.rwcde";"com.axelor.apps.account.db.Irrecoverable";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.DebtRecoveryConfigLine.rwcde";"com.axelor.apps.account.db.DebtRecoveryConfigLine";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.AnalyticJournalType.rwcde";"com.axelor.apps.account.db.AnalyticJournalType";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.InterbankCodeLine.rwcde";"com.axelor.apps.account.db.InterbankCodeLine";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.NotificationItem.rwcde";"com.axelor.apps.account.db.NotificationItem";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.AnalyticAccount.rwcde";"com.axelor.apps.account.db.AnalyticAccount";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.PayVoucherDueElement.rwcde";"com.axelor.apps.account.db.PayVoucherDueElement";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.FiscalPosition.rwcde";"com.axelor.apps.account.db.FiscalPosition";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.ManagementObject.rwcde";"com.axelor.apps.account.db.ManagementObject";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.Account.rwcde";"com.axelor.apps.account.db.Account";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.PaymentCondition.rwcde";"com.axelor.apps.account.db.PaymentCondition";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.PaymentScheduleLine.rwcde";"com.axelor.apps.account.db.PaymentScheduleLine";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.MoveTemplateLine.rwcde";"com.axelor.apps.account.db.MoveTemplateLine";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.DepositSlip.rwcde";"com.axelor.apps.account.db.DepositSlip";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.PayVoucherElementToPay.rwcde";"com.axelor.apps.account.db.PayVoucherElementToPay";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.Tax.rwcde";"com.axelor.apps.account.db.Tax";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.ReportedBalanceLine.rwcde";"com.axelor.apps.account.db.ReportedBalanceLine";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.TaxLine.rwcde";"com.axelor.apps.account.db.TaxLine";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.IrrecoverableReportLine.rwcde";"com.axelor.apps.account.db.IrrecoverableReportLine";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.AnalyticDistributionLine.rwcde";"com.axelor.apps.account.db.AnalyticDistributionLine";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.TaxEquiv.rwcde";"com.axelor.apps.account.db.TaxEquiv";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.MoveTemplate.rwcde";"com.axelor.apps.account.db.MoveTemplate";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.DebtRecovery.rwcde";"com.axelor.apps.account.db.DebtRecovery";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.DebtRecoveryHistory.rwcde";"com.axelor.apps.account.db.DebtRecoveryHistory";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.AccountingReport.rwcde";"com.axelor.apps.account.db.AccountingReport";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.IrrecoverableCustomerLine.rwcde";"com.axelor.apps.account.db.IrrecoverableCustomerLine";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.AnalyticAxis.rwcde";"com.axelor.apps.account.db.AnalyticAxis";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.CfonbConfig.rwcde";"com.axelor.apps.account.db.CfonbConfig";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.DebtRecoveryMethodLine.rwcde";"com.axelor.apps.account.db.DebtRecoveryMethodLine";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.AccountEquiv.rwcde";"com.axelor.apps.account.db.AccountEquiv";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.PaymentSchedule.rwcde";"com.axelor.apps.account.db.PaymentSchedule";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.AccountingSituation.rwcde";"com.axelor.apps.account.db.AccountingSituation";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.AccountingBatch.rwcde";"com.axelor.apps.account.db.AccountingBatch";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.Notification.rwcde";"com.axelor.apps.account.db.Notification";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.AnalyticDistributionTemplate.rwcde";"com.axelor.apps.account.db.AnalyticDistributionTemplate";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.SubrogationRelease.rwcde";"com.axelor.apps.account.db.SubrogationRelease";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.Move.rwcde";"com.axelor.apps.account.db.Move";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.DebtRecoveryMethod.rwcde";"com.axelor.apps.account.db.DebtRecoveryMethod";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.AnalyticMoveLine.rwcde";"com.axelor.apps.account.db.AnalyticMoveLine";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.Journal.rwcde";"com.axelor.apps.account.db.Journal";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.AccountType.rwcde";"com.axelor.apps.account.db.AccountType";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.ChequeRejection.rwcde";"com.axelor.apps.account.db.ChequeRejection";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.PayerQualityConfigLine.rwcde";"com.axelor.apps.account.db.PayerQualityConfigLine";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.InterbankCode.rwcde";"com.axelor.apps.account.db.InterbankCode";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.IrrecoverablePaymentScheduleLineLine.rwcde";"com.axelor.apps.account.db.IrrecoverablePaymentScheduleLineLine";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.Reconcile.rwcde";"com.axelor.apps.account.db.Reconcile";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.AccountChart.rwcde";"com.axelor.apps.account.db.AccountChart";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.Umr.rwcde";"com.axelor.apps.account.db.Umr";"x";"x";"x";"x";"x";;;"Directeur Comptable"
"perm.account.TaxAccount.rwcde";"com.axelor.apps.account.db.TaxAccount";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.AccountClearance.rwcde";"com.axelor.apps.account.db.AccountClearance";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Directeur Comptable"
"perm.account.MoveLine.rwcde";"com.axelor.apps.account.db.MoveLine";"x";"x";"x";"x";"x";;;"Directeur Comptable"
