"key","message","comment","context"
"ManufOrder.forecast","","","java/com/axelor/apps/production/report/ITranslation.java:65"
"ManufOrder.machine","","","java/com/axelor/apps/production/report/ITranslation.java:68"
"ManufOrder.num","","","java/com/axelor/apps/production/report/ITranslation.java:67"
"ManufOrder.operation","","","java/com/axelor/apps/production/report/ITranslation.java:69"
"ManufOrder.operations","","","java/com/axelor/apps/production/report/ITranslation.java:64"
"ManufOrder.origin","","","java/com/axelor/apps/production/report/ITranslation.java:61"
"ManufOrder.plannedStartDate","","","java/com/axelor/apps/production/report/ITranslation.java:58"
"ManufOrder.product","","","java/com/axelor/apps/production/report/ITranslation.java:59"
"ManufOrder.productCode","","","java/com/axelor/apps/production/report/ITranslation.java:74"
"ManufOrder.productName","","","java/com/axelor/apps/production/report/ITranslation.java:75"
"ManufOrder.productionProcess","","","java/com/axelor/apps/production/report/ITranslation.java:63"
"ManufOrder.productsToPrepare","","","java/com/axelor/apps/production/report/ITranslation.java:73"
"ManufOrder.quantity","","","java/com/axelor/apps/production/report/ITranslation.java:60"
"ManufOrder.startDate","","","java/com/axelor/apps/production/report/ITranslation.java:70"
"ManufOrder.status","","","java/com/axelor/apps/production/report/ITranslation.java:72"
"ManufOrder.title","","","java/com/axelor/apps/production/report/ITranslation.java:57"
"ManufOrder.trackingNumber","","","java/com/axelor/apps/production/report/ITranslation.java:76"
"Manufacturing","","","resources/views/menu.xml:135
resources/views/menu.xml:8"
"Manufacturing Dashboard","","","resources/views/menu.xml:141
resources/views/menu.xml:128
resources/views/menu.xml:125"
"Manufacturing Db","","","resources/views/menu.xml:138"
"Manufacturing order","","","resources/views/ManufOrderSheet.xml:11
resources/views/ManufOrder.xml:52"
"Manufacturing order filters","","","resources/views/ManufOrder.xml:208"
"Manufacturing orders","","","resources/views/ManufOrder.xml:6
resources/views/menu.xml:44
resources/views/ManufOrder.xml:28
resources/views/menu.xml:41
resources/views/ManufOrderSheet.xml:6"
"Manufacturing processes","","","resources/views/menu.xml:22
resources/views/menu.xml:25"
"Moves In/Out","","","resources/views/ManufOrder.xml:91"
"Non conforme","","","resources/views/ManufOrderSheet.xml:38"
"None","","","resources/views/Selects.xml:31"
"Observations (état des filetages, aspect général, état des surfaces d'appuis...) :","","","resources/views/ManufOrderSheet.xml:13"
"Operation","","","resources/views/OperationOrder.xml:63"
"Operation order filters","","","resources/views/OperationOrder.xml:178"
"Operation orders","","","resources/views/Business.xml:11
resources/views/ManufOrder.xml:75
resources/views/ProductionOrder.xml:51
resources/views/menu.xml:55"
"OperationOrder.associatedBOM","","","java/com/axelor/apps/production/report/ITranslation.java:38"
"OperationOrder.cycleDuration","","","java/com/axelor/apps/production/report/ITranslation.java:46"
"OperationOrder.dates","","","java/com/axelor/apps/production/report/ITranslation.java:39"
"OperationOrder.delayBtwCycle","","","java/com/axelor/apps/production/report/ITranslation.java:49"
"OperationOrder.machine","","","java/com/axelor/apps/production/report/ITranslation.java:45"
"OperationOrder.num","","","java/com/axelor/apps/production/report/ITranslation.java:55"
"OperationOrder.operationDetails","","","java/com/axelor/apps/production/report/ITranslation.java:50"
"OperationOrder.operationName","","","java/com/axelor/apps/production/report/ITranslation.java:36"
"OperationOrder.operationRequirement","","","java/com/axelor/apps/production/report/ITranslation.java:44"
"OperationOrder.plannedEndDate","","","java/com/axelor/apps/production/report/ITranslation.java:41"
"OperationOrder.plannedStartDate","","","java/com/axelor/apps/production/report/ITranslation.java:40"
"OperationOrder.productName","","","java/com/axelor/apps/production/report/ITranslation.java:52"
"OperationOrder.productToPrepare","","","java/com/axelor/apps/production/report/ITranslation.java:51"
"OperationOrder.qty","","","java/com/axelor/apps/production/report/ITranslation.java:53"
"OperationOrder.realEndDate","","","java/com/axelor/apps/production/report/ITranslation.java:43"
"OperationOrder.realStartDate","","","java/com/axelor/apps/production/report/ITranslation.java:42"
"OperationOrder.relatedToProduct","","","java/com/axelor/apps/production/report/ITranslation.java:37"
"OperationOrder.startTime","","","java/com/axelor/apps/production/report/ITranslation.java:47"
"OperationOrder.stopTime","","","java/com/axelor/apps/production/report/ITranslation.java:48"
"OperationOrder.title","","","java/com/axelor/apps/production/report/ITranslation.java:35"
"OperationOrder.trackingNumber","","","java/com/axelor/apps/production/report/ITranslation.java:54"
"Operations","","","resources/views/OperationOrder.xml:41
resources/views/OperationOrder.xml:19"
"Operations Finished late","","","resources/views/OperationOrder.xml:203"
"Operations In Progress","","","resources/views/OperationOrder.xml:185"
"Operations In Standby","","","resources/views/OperationOrder.xml:188"
"Operations orders","","","resources/views/menu.xml:52"
"Operations to invoice","","","resources/views/OperationOrder.xml:197"
"Operations with difference","","","resources/views/OperationOrder.xml:206"
"Pause","","","resources/views/ManufOrder.xml:45
resources/views/ManufOrder.xml:22
resources/views/ManufOrder.xml:57
resources/views/OperationOrder.xml:69
resources/views/OperationOrder.xml:34
resources/views/OperationOrder.xml:52"
"Per Cycle","","","resources/views/Selects.xml:27"
"Per hour","","","resources/views/Selects.xml:26"
"Plan","","","resources/views/OperationOrder.xml:32
resources/views/OperationOrder.xml:50
resources/views/ManufOrder.xml:20
resources/views/ManufOrder.xml:55
resources/views/ManufOrder.xml:43
resources/views/OperationOrder.xml:65"
"Planned","","","resources/views/Selects.xml:12"
"Planned MOs","","","resources/views/ManufOrder.xml:212"
"Planned Operations","","","resources/views/OperationOrder.xml:182"
"Planned dates","","","resources/views/ManufOrder.xml:80
resources/views/OperationOrder.xml:89"
"Planned operations","","","resources/views/menu.xml:66
resources/views/menu.xml:63
resources/views/OperationOrder.xml:8"
"Print","","","resources/views/ManufOrder.xml:48
resources/views/OperationOrder.xml:21
resources/views/ManufOrder.xml:8
resources/views/ManufOrder.xml:61
resources/views/ManufOrder.xml:30
resources/views/OperationOrder.xml:55
resources/views/ManufOrder.xml:25
resources/views/OperationOrder.xml:37
resources/views/OperationOrder.xml:71"
"Prod. Human resource","","","resources/views/ProdHumanResource.xml:12"
"Prod. Human resources","","","resources/views/ProdHumanResource.xml:6"
"Product","","","resources/views/ProductionOrder.xml:17
resources/views/ProductionOrderWizard.xml:10
resources/views/ProdProduct.xml:13"
"Production configuration","","","resources/views/ProductionConfig.xml:12"
"Production configurations","","","resources/views/menu.xml:119
resources/views/menu.xml:116
resources/views/ProductionConfig.xml:6"
"Production order","","","resources/views/ProductionOrder.xml:11"
"Production order filters","","","resources/views/ProductionOrder.xml:58"
"Production order wizard","","","resources/views/ProductionOrderWizard.xml:8"
"Production orders","","","resources/views/ProductionOrder.xml:6"
"Production orders closed","","","resources/views/ProductionOrder.xml:62"
"Production orders to invoice","","","resources/views/ProductionOrder.xml:59"
"Production process","","","resources/views/ProdProcessLine.xml:14
resources/views/ProdProcess.xml:6
resources/views/ProdProcess.xml:14
resources/views/ProdProcessLine.xml:6"
"Production remains","","","resources/views/ProdRemains.xml:12
resources/views/ProdRemains.xml:6"
"Production waste","","","resources/views/ManufOrder.xml:95"
"Productions orders","","","resources/views/menu.xml:34
resources/views/menu.xml:31"
"Products","","","resources/views/ProdProduct.xml:6"
"Quantity","","","resources/views/ProductionOrderWizard.xml:11
resources/views/ProductionOrder.xml:21"
"Real dates","","","resources/views/ManufOrder.xml:85
resources/views/OperationOrder.xml:94"
"Real operations","","","resources/views/menu.xml:73
resources/views/menu.xml:76
resources/views/OperationOrder.xml:14"
"Remains","","","resources/views/BillOfMaterial.xml:27
resources/views/BillOfMaterial.xml:64"
"Resource","","","resources/views/ProdResource.xml:13"
"Resources","","","resources/views/menu.xml:95
resources/views/menu.xml:98
resources/views/ProdResource.xml:6"
"Resume","","","resources/views/ManufOrder.xml:58
resources/views/OperationOrder.xml:70"
"Standby","","","resources/views/Selects.xml:14"
"Start","","","resources/views/OperationOrder.xml:51
resources/views/ManufOrder.xml:21
resources/views/OperationOrder.xml:33
resources/views/ManufOrder.xml:56
resources/views/OperationOrder.xml:66
resources/views/ManufOrder.xml:44"
"Stock moves","","","resources/views/ManufOrder.xml:90
resources/views/OperationOrder.xml:99"
"Timesheet lines","","","resources/views/OperationOrder.xml:107"
"To consume products","","","resources/views/ProdProcessLine.xml:22
resources/views/ManufOrder.xml:187"
"Validate","","","resources/views/ProductionOrderWizard.xml:15"
"Yes (Fixed)","","","resources/views/Selects.xml:32"
"Yes (Real)","","","resources/views/Selects.xml:33"
"update product cost price","","","resources/views/BillOfMaterial.xml:33"
