"key","message","comment","context"
"Canceled","","","resources/views/Selects.xml:105
resources/views/Selects.xml:274
resources/views/Selects.xml:135"
"Candidate","","","resources/views/Candidate.xml:23"
"Candidate.citizenshipCountry","","","java/com/axelor/apps/organisation/report/ITranslation.java:166"
"Candidate.coefficient","","","java/com/axelor/apps/organisation/report/ITranslation.java:180"
"Candidate.comment","","","java/com/axelor/apps/organisation/report/ITranslation.java:198"
"Candidate.competence","","","java/com/axelor/apps/organisation/report/ITranslation.java:183"
"Candidate.competenceAreaSet","","","java/com/axelor/apps/organisation/report/ITranslation.java:185"
"Candidate.criteriaEvaluated","","","java/com/axelor/apps/organisation/report/ITranslation.java:179"
"Candidate.degree","","","java/com/axelor/apps/organisation/report/ITranslation.java:173"
"Candidate.dob","","","java/com/axelor/apps/organisation/report/ITranslation.java:165"
"Candidate.educationTraining","","","java/com/axelor/apps/organisation/report/ITranslation.java:172"
"Candidate.employer","","","java/com/axelor/apps/organisation/report/ITranslation.java:171"
"Candidate.enddate","","","java/com/axelor/apps/organisation/report/ITranslation.java:170"
"Candidate.evaluationLineList","","","java/com/axelor/apps/organisation/report/ITranslation.java:178"
"Candidate.globalGrade","","","java/com/axelor/apps/organisation/report/ITranslation.java:182"
"Candidate.grade","","","java/com/axelor/apps/organisation/report/ITranslation.java:181"
"Candidate.interventionTypeSet","","","java/com/axelor/apps/organisation/report/ITranslation.java:184"
"Candidate.languageAware","","","java/com/axelor/apps/organisation/report/ITranslation.java:191"
"Candidate.languageExpert","","","java/com/axelor/apps/organisation/report/ITranslation.java:189"
"Candidate.languageLavel","","","java/com/axelor/apps/organisation/report/ITranslation.java:188"
"Candidate.languageMaster","","","java/com/axelor/apps/organisation/report/ITranslation.java:190"
"Candidate.languageName","","","java/com/axelor/apps/organisation/report/ITranslation.java:187"
"Candidate.languageSet","","","java/com/axelor/apps/organisation/report/ITranslation.java:186"
"Candidate.maritalStatusSelect","","","java/com/axelor/apps/organisation/report/ITranslation.java:167"
"Candidate.mobilityChoiceSet","","","java/com/axelor/apps/organisation/report/ITranslation.java:168"
"Candidate.personalInfo","","","java/com/axelor/apps/organisation/report/ITranslation.java:163"
"Candidate.positionList","","","java/com/axelor/apps/organisation/report/ITranslation.java:164"
"Candidate.significantDegree","","","java/com/axelor/apps/organisation/report/ITranslation.java:175"
"Candidate.skillAware","","","java/com/axelor/apps/organisation/report/ITranslation.java:197"
"Candidate.skillExpert","","","java/com/axelor/apps/organisation/report/ITranslation.java:195"
"Candidate.skillLavel","","","java/com/axelor/apps/organisation/report/ITranslation.java:194"
"Candidate.skillLineList","","","java/com/axelor/apps/organisation/report/ITranslation.java:192"
"Candidate.skillMaster","","","java/com/axelor/apps/organisation/report/ITranslation.java:196"
"Candidate.skillName","","","java/com/axelor/apps/organisation/report/ITranslation.java:193"
"Candidate.startdate","","","java/com/axelor/apps/organisation/report/ITranslation.java:169"
"Candidate.trainingCenter","","","java/com/axelor/apps/organisation/report/ITranslation.java:176"
"Candidate.trainingLineList","","","java/com/axelor/apps/organisation/report/ITranslation.java:174"
"Candidate.year","","","java/com/axelor/apps/organisation/report/ITranslation.java:177"
"Candidates","","","resources/views/menu.xml:43
resources/views/Candidate.xml:7
resources/views/menu.xml:46"
"Civil Union","","","resources/views/Selects.xml:78"
"Civility","","","resources/views/Candidate.xml:35
resources/views/Employee.xml:29"
"Communication","","","resources/views/Selects.xml:216"
"Company","","","resources/views/Timesheet.xml:36"
"Competences","","","resources/views/Competence.xml:38
resources/views/Competence.xml:21
resources/views/Candidate.xml:127"
"Competences profile","","","resources/views/Employee.xml:86"
"Complete time sheet","","","resources/views/Timesheet.xml:55
resources/views/Planning.xml:26"
"Complete time sheet configuration","","","resources/views/Timesheet.xml:49
resources/views/Planning.xml:20"
"Completed","","","resources/views/Selects.xml:104"
"Compute","","","resources/views/Candidate.xml:117
resources/views/Expense.xml:57"
"Configuration","","","resources/views/Planning.xml:18
resources/views/menu.xml:234
resources/views/Timesheet.xml:41"
"Confirm","","","resources/views/Expense.xml:55
resources/views/Timesheet.xml:62
resources/views/Overtime.xml:44
resources/views/LeaveRequest.xml:58"
"Confirmed","","","resources/views/Selects.xml:272
resources/views/Selects.xml:102"
"Confirmed Manager(5 - 10 ans)","","","resources/views/Selects.xml:43"
"Confirmed Worker (5 - 10 ans)","","","resources/views/Selects.xml:46"
"Contact","","","resources/views/Employee.xml:28
resources/views/Candidate.xml:34"
"Context","","","resources/views/Task.xml:35
resources/views/ExpenseLine.xml:44
resources/views/Task.xml:154"
"Contract Details","","","resources/views/Employee.xml:55"
"Cost","","","resources/views/Selects.xml:242"
"Create pre-sales task","","","resources/views/Business.xml:33"
"Create production order","","","resources/views/Business.xml:35
resources/views/Business.xml:246"
"Current Employees","","","resources/views/Employee.xml:135"
"Customer invoice lines","","","resources/views/Task.xml:284
resources/views/Business.xml:209"
"Dashboard","","","resources/views/portal.xml:7"
"Date","","","resources/views/ExpenseLine.xml:39"
"Day","","","resources/views/Selects.xml:194
resources/views/Selects.xml:114
resources/views/Selects.xml:15
resources/views/Selects.xml:266"
"Day/Hour of generation","","","resources/views/TimesheetPeriodConfig.xml:29
resources/views/TimesheetPeriodConfig.xml:23"
"Department","","","resources/views/Employee.xml:36"
"Description","","","resources/views/Task.xml:132
resources/views/Task.xml:169
resources/views/Project.xml:49
resources/views/Business.xml:47"
"Details","","","resources/views/ExpenseLine.xml:48"
"Details of time spent on project/tasks","","","resources/views/Timesheet.xml:40"
"Divorced","","","resources/views/Selects.xml:79"
"Draft","","","resources/views/Selects.xml:101
resources/views/Selects.xml:184
resources/views/Selects.xml:271
resources/views/Expense.xml:51
resources/views/Selects.xml:153
resources/views/Overtime.xml:40"
"Duration","","","resources/views/TimesheetLine.xml:16
resources/views/TimesheetLine.xml:113
resources/views/TimesheetLine.xml:27
resources/views/TimesheetLine.xml:60
resources/views/TimesheetLine.xml:92
resources/views/TimesheetLine.xml:103
resources/views/TimesheetLine.xml:71
resources/views/TimesheetLine.xml:48
resources/views/TimesheetLine.xml:82
resources/views/TimesheetLine.xml:38"
"Education/Trainings","","","resources/views/Candidate.xml:107"
"Effective Date","","","resources/views/Charts.xml:191"
"Elements to invoice","","","resources/views/Task.xml:123"
"Email","","","resources/views/Employee.xml:44
resources/views/Employee.xml:13"
"Emergency","","","resources/views/Employee.xml:47"
"Employee","","","resources/views/Employee.xml:18
resources/views/TimesheetLine.xml:101
resources/views/TimesheetLine.xml:111
resources/views/Employee.xml:6"
"Employee filters","","","resources/views/Employee.xml:134"
"Employee leave","","","resources/views/EmployeeLeave.xml:13"
"Employee leaves","","","resources/views/EmployeeLeave.xml:6"
"Employee.category","","","java/com/axelor/apps/organisation/report/ITranslation.java:73"
"Employee.citizenshipCountry","","","java/com/axelor/apps/organisation/report/ITranslation.java:76"
"Employee.company","","","java/com/axelor/apps/organisation/report/ITranslation.java:100"
"Employee.companyDepartment","","","java/com/axelor/apps/organisation/report/ITranslation.java:71"
"Employee.competence","","","java/com/axelor/apps/organisation/report/ITranslation.java:102"
"Employee.competenceArea","","","java/com/axelor/apps/organisation/report/ITranslation.java:85"
"Employee.contractDetails","","","java/com/axelor/apps/organisation/report/ITranslation.java:67"
"Employee.dailySalaryCost","","","java/com/axelor/apps/organisation/report/ITranslation.java:68"
"Employee.dob","","","java/com/axelor/apps/organisation/report/ITranslation.java:75"
"Employee.emergencyContact","","","java/com/axelor/apps/organisation/report/ITranslation.java:81"
"Employee.emergencyNumber","","","java/com/axelor/apps/organisation/report/ITranslation.java:82"
"Employee.endDate","","","java/com/axelor/apps/organisation/report/ITranslation.java:99"
"Employee.entryDate","","","java/com/axelor/apps/organisation/report/ITranslation.java:69"
"Employee.exitDate","","","java/com/axelor/apps/organisation/report/ITranslation.java:70"
"Employee.internalContact","","","java/com/axelor/apps/organisation/report/ITranslation.java:79"
"Employee.intervention","","","java/com/axelor/apps/organisation/report/ITranslation.java:84"
"Employee.language","","","java/com/axelor/apps/organisation/report/ITranslation.java:86"
"Employee.languageAware","","","java/com/axelor/apps/organisation/report/ITranslation.java:91"
"Employee.languageExpert","","","java/com/axelor/apps/organisation/report/ITranslation.java:89"
"Employee.languageLavel","","","java/com/axelor/apps/organisation/report/ITranslation.java:88"
"Employee.languageMastered","","","java/com/axelor/apps/organisation/report/ITranslation.java:90"
"Employee.languageName","","","java/com/axelor/apps/organisation/report/ITranslation.java:87"
"Employee.macroCategory","","","java/com/axelor/apps/organisation/report/ITranslation.java:72"
"Employee.maritalStatus","","","java/com/axelor/apps/organisation/report/ITranslation.java:77"
"Employee.mobilityChoice","","","java/com/axelor/apps/organisation/report/ITranslation.java:78"
"Employee.personalInfo","","","java/com/axelor/apps/organisation/report/ITranslation.java:74"
"Employee.phoneAtCustomer","","","java/com/axelor/apps/organisation/report/ITranslation.java:80"
"Employee.positionList","","","java/com/axelor/apps/organisation/report/ITranslation.java:83"
"Employee.positionName","","","java/com/axelor/apps/organisation/report/ITranslation.java:101"
"Employee.skillAware","","","java/com/axelor/apps/organisation/report/ITranslation.java:97"
"Employee.skillExpert","","","java/com/axelor/apps/organisation/report/ITranslation.java:95"
"Employee.skillLavel","","","java/com/axelor/apps/organisation/report/ITranslation.java:94"
"Employee.skillLine","","","java/com/axelor/apps/organisation/report/ITranslation.java:92"
"Employee.skillMastered","","","java/com/axelor/apps/organisation/report/ITranslation.java:96"
"Employee.skillName","","","java/com/axelor/apps/organisation/report/ITranslation.java:93"
"Employee.startDate","","","java/com/axelor/apps/organisation/report/ITranslation.java:98"
"EmployeeConsultant.balance","","","java/com/axelor/apps/organisation/report/ITranslation.java:115"
"EmployeeConsultant.cash","","","java/com/axelor/apps/organisation/report/ITranslation.java:106"
"EmployeeConsultant.cashing","","","java/com/axelor/apps/organisation/report/ITranslation.java:112"
"EmployeeConsultant.company","","","java/com/axelor/apps/organisation/report/ITranslation.java:117"
"EmployeeConsultant.currEur","","","java/com/axelor/apps/organisation/report/ITranslation.java:104"
"EmployeeConsultant.date","","","java/com/axelor/apps/organisation/report/ITranslation.java:107"
"EmployeeConsultant.description","","","java/com/axelor/apps/organisation/report/ITranslation.java:109"
"EmployeeConsultant.disbursed","","","java/com/axelor/apps/organisation/report/ITranslation.java:113"
"EmployeeConsultant.income","","","java/com/axelor/apps/organisation/report/ITranslation.java:110"
"EmployeeConsultant.operation","","","java/com/axelor/apps/organisation/report/ITranslation.java:105"
"EmployeeConsultant.origine","","","java/com/axelor/apps/organisation/report/ITranslation.java:108"
"EmployeeConsultant.outgone","","","java/com/axelor/apps/organisation/report/ITranslation.java:111"
"EmployeeConsultant.situation","","","java/com/axelor/apps/organisation/report/ITranslation.java:118"
"EmployeeConsultant.title","","","java/com/axelor/apps/organisation/report/ITranslation.java:116"
"EmployeeConsultant.totalPeriod","","","java/com/axelor/apps/organisation/report/ITranslation.java:114"
"Employees","","","resources/views/Charts.xml:163
resources/views/menu.xml:12
resources/views/menu.xml:15"
"Employees age pyramid","","","resources/views/portal.xml:122
resources/views/Charts.xml:189"
"Employees by gender","","","resources/views/portal.xml:97
resources/views/Charts.xml:34"
"Employees by macro-category","","","resources/views/portal.xml:101
resources/views/Charts.xml:53
resources/views/portal.xml:105
resources/views/Charts.xml:75"
"Employees contract type distribution","","","resources/views/Charts.xml:103
resources/views/portal.xml:109"
"Employees gender distribution","","","resources/views/portal.xml:93
resources/views/Charts.xml:6"
"Employees turnover per year","","","resources/views/Charts.xml:125
resources/views/portal.xml:113"
"End Date","","","resources/views/Charts.xml:128"
"Evaluation","","","resources/views/Candidate.xml:113"
"Evaluation lines","","","resources/views/EvaluationLine.xml:16
resources/views/EvaluationLine.xml:8"
"Excluded","","","resources/views/Selects.xml:11"
"Expense","","","resources/views/Project.xml:62
resources/views/Expense.xml:36"
"Expense Line","","","resources/views/ExpenseLine.xml:25
resources/views/ExpenseLine.xml:37"
"Expense lines","","","resources/views/Task.xml:326
resources/views/Task.xml:305
resources/views/Business.xml:230"
"Expense.amount","","","java/com/axelor/apps/organisation/report/ITranslation.java:59"
"Expense.client","","","java/com/axelor/apps/organisation/report/ITranslation.java:54"
"Expense.currency","","","java/com/axelor/apps/organisation/report/ITranslation.java:65"
"Expense.date","","","java/com/axelor/apps/organisation/report/ITranslation.java:52"
"Expense.description","","","java/com/axelor/apps/organisation/report/ITranslation.java:56"
"Expense.employeeName","","","java/com/axelor/apps/organisation/report/ITranslation.java:51"
"Expense.employeeSignature","","","java/com/axelor/apps/organisation/report/ITranslation.java:63"
"Expense.employerSignature","","","java/com/axelor/apps/organisation/report/ITranslation.java:64"
"Expense.paymentPeriod","","","java/com/axelor/apps/organisation/report/ITranslation.java:53"
"Expense.product","","","java/com/axelor/apps/organisation/report/ITranslation.java:55"
"Expense.quantity","","","java/com/axelor/apps/organisation/report/ITranslation.java:57"
"Expense.tax","","","java/com/axelor/apps/organisation/report/ITranslation.java:60"
"Expense.timesheetOf","","","java/com/axelor/apps/organisation/report/ITranslation.java:50"
"Expense.totalATI","","","java/com/axelor/apps/organisation/report/ITranslation.java:61"
"Expense.totalExpensesAmount","","","java/com/axelor/apps/organisation/report/ITranslation.java:62"
"Expense.unit","","","java/com/axelor/apps/organisation/report/ITranslation.java:58"
"Expenses","","","resources/views/Employee.xml:102
resources/views/Expense.xml:14
resources/views/Expense.xml:7"
"Expenses to be paid","","","resources/views/menu.xml:201
resources/views/menu.xml:198"
"Expenses to validate by RSC Manager","","","resources/views/menu.xml:154
resources/views/menu.xml:151"
"Expenses to validate by commercial","","","resources/views/menu.xml:161
resources/views/menu.xml:164"
"Expert","","","resources/views/Selects.xml:38"
"Expertises","","","resources/views/Competence.xml:27"
"Financial information","","","resources/views/Task.xml:73
resources/views/Business.xml:68"
"Financial information historical","","","resources/views/FinancialInformationHistoryLine.xml:14"
"Financial information historicals","","","resources/views/FinancialInformationHistoryLine.xml:6"
"Financial information updates","","","resources/views/Task.xml:270
resources/views/Task.xml:312
resources/views/Business.xml:202
resources/views/Task.xml:256
resources/views/Business.xml:181
resources/views/Business.xml:237"
"First Name","","","resources/views/Candidate.xml:39
resources/views/Employee.xml:33"
"First interview","","","resources/views/Selects.xml:174"
"Fixed fee","","","resources/views/Selects.xml:258"
"Fixed salary","","","resources/views/Employee.xml:93"
"Fixed-term","","","resources/views/Selects.xml:201"
"Follow-up","","","resources/views/Candidate.xml:67"
"Function","","","resources/views/Employee.xml:35
resources/views/Candidate.xml:41
resources/views/Employee.xml:34"
"General","","","resources/views/Candidate.xml:53"
"Generate Timesheets","","","resources/views/TimesheetPeriodConfig.xml:45"
"Generate draft invoice","","","resources/views/Task.xml:126
resources/views/Project.xml:35
resources/views/Task.xml:68"
"Generate new project instance","","","resources/views/Project.xml:34"
"Geographical mobility","","","resources/views/MobilityChoice.xml:14
resources/views/MobilityChoice.xml:8"
"Get past time","","","resources/views/Timesheet.xml:45"
"Grade by skills","","","resources/views/Candidate.xml:195"
"Hierarchy","","","resources/views/Employee.xml:66"
"High","","","resources/views/Selects.xml:95"
"History","","","resources/views/Task.xml:83
resources/views/menu.xml:220
resources/views/Employee.xml:111"
"Hour","","","resources/views/Selects.xml:16"
"Human Resources","","","resources/views/menu.xml:9
resources/views/menu.xml:370"
"Human Resources DB 1","","","resources/views/portal.xml:142"
"Human Resources DB 2","","","resources/views/portal.xml:155"
"Human Resources Dashboard","","","resources/views/menu.xml:364"
"Human Resources Db","","","resources/views/menu.xml:361"
"Human Resources Db 1","","","resources/views/menu.xml:373
resources/views/menu.xml:376"
"Human Resources Db 2","","","resources/views/menu.xml:382
resources/views/menu.xml:385"
"Immediate","","","resources/views/Selects.xml:20"
"Included","","","resources/views/Selects.xml:10"
"Initial estimated","","","resources/views/Selects.xml:246
resources/views/Task.xml:103
resources/views/Business.xml:76
resources/views/Task.xml:79
resources/views/Business.xml:94"
"Input forms","","","resources/views/menu.xml:87"
"Internal","","","resources/views/Selects.xml:166"
"International","","","resources/views/Selects.xml:31"
"Invoices","","","resources/views/Task.xml:333"
"Invoicing follow-up","","","resources/views/Task.xml:59"
"Job Offer","","","resources/views/menu.xml:36
resources/views/menu.xml:33"
"Job offer","","","resources/views/JobOffer.xml:15"
"Job offers","","","resources/views/JobOffer.xml:6"
"Junior","","","resources/views/Selects.xml:36"
"Junior Manager (0 - 5 ans)","","","resources/views/Selects.xml:42"
"Junior Worker Junior (0 - 5 ans)","","","resources/views/Selects.xml:45"
"KO","","","resources/views/Selects.xml:134"
"Keywords","","","resources/views/Candidate.xml:95
resources/views/Employee.xml:81"
"Leave period","","","resources/views/LeaveRequest.xml:48"
"Leave request","","","resources/views/LeaveRequest.xml:41"
"Leave request reasons","","","resources/views/menu.xml:273
resources/views/menu.xml:276"
"Leave requests","","","resources/views/LeaveRequest.xml:11
resources/views/LeaveRequest.xml:15"
"Leave requests to validate","","","resources/views/menu.xml:186
resources/views/menu.xml:183"
"Leaves","","","resources/views/Employee.xml:108"
"Limit","","","resources/views/TimesheetPeriodConfig.xml:40"
"Links","","","resources/views/Task.xml:98
resources/views/Business.xml:92"
"Lost","","","resources/views/Selects.xml:190"
"Low","","","resources/views/Selects.xml:97"
"Main Contact details","","","resources/views/Employee.xml:39
resources/views/Candidate.xml:43"
"Manager","","","resources/views/Selects.xml:51"
"Managers","","","resources/views/Employee.xml:141"
"Market","","","resources/views/Selects.xml:125"
"Married","","","resources/views/Selects.xml:77"
"Mastered Skills","","","resources/views/Competence.xml:30"
"Medium","","","resources/views/Selects.xml:96"
"Members","","","resources/views/Project.xml:77"
"Mission information","","","resources/views/MissionOrder.xml:26"
"Mission order","","","resources/views/menu.xml:22
resources/views/menu.xml:25
resources/views/MissionOrder.xml:18
resources/views/MissionOrder.xml:17"
"Mission orders","","","resources/views/MissionOrder.xml:6"
"Mixed opinion (orange)","","","resources/views/Selects.xml:63"
"Models","","","resources/views/Project.xml:139"
"Month","","","resources/views/Selects.xml:115
resources/views/Selects.xml:195"
"Monthly","","","resources/views/TimesheetPeriodConfig.xml:28
resources/views/Selects.xml:110"
"My Expenses","","","resources/views/Expense.xml:25"
"My Leave requests","","","resources/views/LeaveRequest.xml:28"
"My Overtimes","","","resources/views/portal.xml:77
resources/views/Overtime.xml:16"
"My Projects","","","resources/views/Project.xml:136"
"My Tasks","","","resources/views/Task.xml:341"
"My Timesheets","","","resources/views/Timesheet.xml:13
resources/views/portal.xml:61"
"My Today tasks","","","resources/views/Task.xml:344"
"My Travel Expenses","","","resources/views/portal.xml:69"
"My Upcoming Tasks","","","resources/views/Task.xml:347"
"My expenses","","","resources/views/menu.xml:102
resources/views/menu.xml:105"
"My leave requests","","","resources/views/menu.xml:129
resources/views/menu.xml:126
resources/views/portal.xml:85"
"My overtimes","","","resources/views/menu.xml:117
resources/views/menu.xml:114"
"My timesheet","","","resources/views/menu.xml:93
resources/views/menu.xml:90"
"My timesheet calendar","","","resources/views/menu.xml:73
resources/views/menu.xml:76"
"Name","","","resources/views/Candidate.xml:37
resources/views/Employee.xml:31
resources/views/Business.xml:19
resources/views/Project.xml:24"
"National","","","resources/views/Selects.xml:30"
"Need","","","resources/views/Business.xml:122"
"Negative (vert)","","","resources/views/Selects.xml:91"
"New Business","","","resources/views/menu.xml:286
resources/views/menu.xml:289"
"New application","","","resources/views/Selects.xml:172"
"New candidate","","","resources/views/Candidate.xml:76"
"Night","","","resources/views/Selects.xml:267"
"No","","","resources/views/Selects.xml:145"
"No feedback (orange)","","","resources/views/Selects.xml:90"
"None","","","resources/views/Selects.xml:252"
"Not reinvoiceable","","","resources/views/Selects.xml:162"
"Notes","","","resources/views/Task.xml:166
resources/views/Task.xml:70"
"Number of Employees","","","resources/views/portal.xml:117
resources/views/Charts.xml:170"
"OK","","","resources/views/Selects.xml:133"
"OK (red)","","","resources/views/Selects.xml:89"
"OTAN","","","resources/views/Selects.xml:71"
"Offer Line","","","resources/views/OfferLine.xml:16"
"Offer Lines","","","resources/views/OfferLine.xml:6"
"Offer accepted","","","resources/views/Candidate.xml:83
resources/views/Selects.xml:179"
"Offer details","","","resources/views/JobOffer.xml:23"
"Offer proposed","","","resources/views/Candidate.xml:82
resources/views/Selects.xml:178"
"Offer refused","","","resources/views/Selects.xml:180
resources/views/Candidate.xml:84"
"Old Employees","","","resources/views/Employee.xml:138"
"Olds timesheets","","","resources/views/menu.xml:223
resources/views/menu.xml:226"
"On going","","","resources/views/Selects.xml:131"
"On site","","","resources/views/Selects.xml:259"
"Order form market","","","resources/views/Selects.xml:126"
"Organisation Dashboard","","","resources/views/menu.xml:343
resources/views/menu.xml:346"
"Other","","","resources/views/Selects.xml:127"
"Other financial information","","","resources/views/FinancialInformationUpdate.xml:17"
"Other opportunities","","","resources/views/CandidateOtherOpportunity.xml:7
resources/views/Candidate.xml:130"
"Other opportunity","","","resources/views/CandidateOtherOpportunity.xml:15"
"Others financials informations","","","resources/views/FinancialInformationUpdate.xml:6"
"Overtime","","","resources/views/Overtime.xml:26"
"Overtime line","","","resources/views/OvertimeLine.xml:16"
"Overtime lines","","","resources/views/OvertimeLine.xml:6"
"Overtimes","","","resources/views/Overtime.xml:6"
"Overtimes to be paid","","","resources/views/menu.xml:209
resources/views/menu.xml:212"
"Overtimes to validate","","","resources/views/menu.xml:175
resources/views/menu.xml:172"
"PDF","","","resources/views/Selects.xml:149"
"Paid","","","resources/views/Selects.xml:156"
"Participant","","","resources/views/Participant.xml:11"
"Participants","","","resources/views/Participant.xml:6"
"Pay sheet","","","resources/views/PaySheet.xml:23
resources/views/PaySheet.xml:12"
"Pay sheets","","","resources/views/PaySheet.xml:18
resources/views/PaySheet.xml:6"
"Payment forms","","","resources/views/menu.xml:195"
"Period","","","resources/views/TimesheetPeriodConfig.xml:19"
"Permanent","","","resources/views/Selects.xml:200"
"Planification and realization","","","resources/views/Task.xml:163
resources/views/Task.xml:56"
"Planning","","","resources/views/Planning.xml:13
resources/views/Planning.xml:6"
"Planning line","","","resources/views/PlanningLine.xml:41
resources/views/PlanningLine.xml:18"
"Planning lines","","","resources/views/PlanningLine.xml:29
resources/views/PlanningLine.xml:6"
"Plannings","","","resources/views/menu.xml:249
resources/views/menu.xml:246"
"Positive  (green)","","","resources/views/Selects.xml:62"
"Pre-selected","","","resources/views/Selects.xml:173
resources/views/Candidate.xml:77"
"Previous job","","","resources/views/Selects.xml:167"
"Print","","","resources/views/Timesheet.xml:22"
"Print CV","","","resources/views/Employee.xml:20
resources/views/Candidate.xml:25"
"Production informations","","","resources/views/Business.xml:114"
"Professional background","","","resources/views/Position.xml:29
resources/views/Position.xml:8"
"Profil candidat","","","resources/views/JobOffer.xml:38"
"Profile","","","resources/views/Selects.xml:52
resources/views/Candidate.xml:93
resources/views/Employee.xml:79"
"Progress","","","resources/views/Selects.xml:253
resources/views/Task.xml:49"
"Project","","","resources/views/menu.xml:307
resources/views/Timesheet.xml:33
resources/views/Selects.xml:121
resources/views/Project.xml:22"
"Project Dashboard","","","resources/views/portal.xml:127"
"Project filters","","","resources/views/Project.xml:135"
"Project model","","","resources/views/Project.xml:57"
"Project recruitment","","","resources/views/Selects.xml:57"
"Project.amount","","","java/com/axelor/apps/organisation/report/ITranslation.java:124"
"Project.client","","","java/com/axelor/apps/organisation/report/ITranslation.java:122"
"Project.commercial","","","java/com/axelor/apps/organisation/report/ITranslation.java:125"
"Project.cost","","","java/com/axelor/apps/organisation/report/ITranslation.java:128"
"Project.date","","","java/com/axelor/apps/organisation/report/ITranslation.java:121"
"Project.expectedRevenue","","","java/com/axelor/apps/organisation/report/ITranslation.java:120"
"Project.forecastMargin","","","java/com/axelor/apps/organisation/report/ITranslation.java:133"
"Project.productName","","","java/com/axelor/apps/organisation/report/ITranslation.java:123"
