"key","message","comment","context"
"Late Deliveries","","","resources/views/StockMove.xml:270"
"Late customer deliveries","","","resources/views/portal.xml:79"
"Late supplier arrivals","","","resources/views/portal.xml:93"
"Location","","","resources/domains/MinStockRules.xml:12
resources/domains/LocationLine.xml:10
resources/domains/Inventory.xml:11
resources/views/CreateInventoryWizard.xml:9
resources/views/Charts.xml:199"
"Location Details","","","resources/domains/LocationLine.xml:18"
"Location Lines","","","resources/views/Location.xml:34"
"Location content","","","resources/views/Location.xml:64"
"Location lines","","","resources/domains/Location.xml:17"
"Location value","","","resources/views/Charts.xml:187
resources/views/portal.xml:132"
"Manage BackOrder","","","resources/domains/StockMove.xml:32"
"Min. Qty","","","resources/domains/MinStockRules.xml:14"
"Minimum stock rule","","","resources/views/MinStockRules.xml:16"
"Minimum stock rules","","","resources/views/menu.xml:150
resources/views/MinStockRules.xml:6
resources/views/menu.xml:153"
"Month","","","resources/views/Charts.xml:336"
"Move date","","","resources/domains/StockMove.xml:18"
"Moves","","","resources/views/Charts.xml:150
resources/views/Charts.xml:36
resources/views/Charts.xml:183"
"Moves Cancelled","","","resources/views/StockMove.xml:303"
"Moves History","","","resources/views/StockMove.xml:300"
"Moves To Prepare","","","resources/views/StockMove.xml:297"
"Name","","","resources/domains/Location.xml:11
resources/domains/StockMove.xml:13
resources/domains/StockConfig.xml:10
resources/domains/MinStockRules.xml:10"
"Non compliant","","","resources/views/Selects.xml:53"
"Outgoing move","","","resources/views/Selects.xml:36"
"PDF","","","resources/views/Selects.xml:16"
"Parent","","","resources/domains/Location.xml:12"
"Partner","","","resources/domains/Location.xml:14
resources/domains/StockMove.xml:27"
"Periodical processing","","","resources/views/menu.xml:116"
"Plan","","","resources/views/StockMove.xml:96
resources/views/Inventory.xml:44"
"Planned","","","resources/views/Selects.xml:29
resources/views/Selects.xml:22"
"Planned Inventories","","","resources/views/Inventory.xml:134"
"Print","","","resources/views/StockMove.xml:36
resources/views/Location.xml:8
resources/views/Inventory.xml:24
resources/views/StockMove.xml:102
resources/views/StockMove.xml:18
resources/views/Location.xml:22
resources/views/StockMove.xml:54"
"Print StockMove(s)","","","resources/views/StockMove.xml:8
resources/views/StockMove.xml:42
resources/views/StockMove.xml:24"
"Product","","","resources/domains/InventoryLine.xml:11
resources/domains/LocationLine.xml:12
resources/domains/MinStockRules.xml:13
resources/domains/StockMoveLine.xml:14"
"Product category","","","resources/domains/Inventory.xml:20
resources/views/CreateInventoryWizard.xml:15"
"Product deliveries in qty by country","","","resources/views/portal.xml:13
resources/views/Charts.xml:39"
"Product deliveries in qty by country by family","","","resources/views/Charts.xml:77
resources/views/portal.xml:19"
"Product family","","","resources/views/CreateInventoryWizard.xml:14
resources/domains/Inventory.xml:19"
"Product model","","","resources/domains/StockMoveLine.xml:28"
"Product soon out of stock by location","","","resources/views/portal.xml:100"
"Production Stock Move in Planned","","","resources/views/portal.xml:107"
"Production Stock Move out Planned","","","resources/views/portal.xml:113"
"Production forecasts","","","resources/views/menu.xml:66
resources/views/menu.xml:63"
"Production needs","","","resources/views/menu.xml:56
resources/views/menu.xml:53"
"Production order","","","resources/views/Selects.xml:48"
"Production stock move in realized","","","resources/views/portal.xml:119"
"Production stock move out realized","","","resources/views/portal.xml:125"
"Purchase order","","","resources/views/Selects.xml:47"
"Qty","","","resources/domains/StockMoveLine.xml:15"
"Quantity","","","resources/views/Charts.xml:73
resources/views/Charts.xml:306
resources/views/Charts.xml:114
resources/views/Charts.xml:390
resources/views/Charts.xml:246
resources/views/Charts.xml:337
resources/views/Charts.xml:463"
"Real Qty","","","resources/domains/InventoryLine.xml:13"
"RealQty","","","resources/domains/StockMoveLine.xml:16"
"Realize","","","resources/views/StockMove.xml:97
resources/views/Inventory.xml:45"
"Realized","","","resources/views/Selects.xml:23
resources/views/Selects.xml:30"
"Receptions fournisseurs","","","resources/views/menu.xml:73
resources/views/menu.xml:76"
"Ref.","","","resources/domains/StockMove.xml:12"
"Refill Qty","","","resources/domains/MinStockRules.xml:15"
"Refill type","","","resources/domains/MinStockRules.xml:18"
"Retours clients","","","resources/views/menu.xml:106
resources/views/menu.xml:103"
"Retours fournisseurs","","","resources/views/menu.xml:86
resources/views/menu.xml:83"
"Return surplus","","","resources/domains/StockMove.xml:31"
"Ship/Receive all products","","","resources/views/StockMove.xml:86"
"Shipped date","","","resources/domains/StockMoveLine.xml:26"
"Shipped qty","","","resources/domains/StockMoveLine.xml:25"
"Special split","","","resources/views/StockMove.xml:115
resources/views/StockMove.xml:107
resources/views/StockMove.xml:85"
"Split","","","resources/views/StockMove.xml:110"
"Split by unit","","","resources/views/StockMove.xml:84"
"Split in Qty of","","","resources/views/StockMove.xml:109"
"Split/Ship/Receive","","","resources/views/StockMove.xml:83"
"Status","","","resources/domains/StockMove.xml:20
resources/domains/Inventory.xml:12
resources/views/Charts.xml:149"
"Stock","","","resources/views/menu.xml:193
resources/views/portal.xml:138
resources/views/portal.xml:144
resources/views/menu.xml:248
resources/views/Charts.xml:341
resources/views/Charts.xml:203"
"Stock Dashboard","","","resources/views/menu.xml:241"
"Stock Dashboard 1","","","resources/views/menu.xml:254"
"Stock Dashboard 2","","","resources/views/menu.xml:263"
"Stock Db","","","resources/views/menu.xml:238"
"Stock Db 1","","","resources/views/menu.xml:251"
"Stock Db 2","","","resources/views/menu.xml:260"
"Stock Details","","","resources/views/Location.xml:35"
"Stock History","","","resources/views/Charts.xml:401
resources/views/Charts.xml:249
resources/views/portal.xml:148"
"Stock Location","","","resources/views/Location.xml:19"
"Stock Location content","","","resources/views/LocationLine.xml:12
resources/views/LocationLine.xml:50
resources/views/LocationLine.xml:27"
"Stock Locations","","","resources/views/menu.xml:141
resources/views/Location.xml:6
resources/views/menu.xml:144"
"Stock Locations content","","","resources/views/LocationLine.xml:20
resources/views/LocationLine.xml:6
resources/views/LocationLine.xml:36
resources/views/LocationLine.xml:43"
"Stock Move","","","resources/views/StockMoveLine.xml:45"
"Stock Moves Lines","","","resources/views/menu.xml:132
resources/views/menu.xml:129"
"Stock Moves consumption historical","","","resources/views/portal.xml:171"
"Stock Moves consumption planned","","","resources/views/portal.xml:163"
"Stock Moves historical","","","resources/views/portal.xml:179"
"Stock Moves planned","","","resources/views/portal.xml:155"
"Stock Value","","","resources/views/Location.xml:36"
"Stock batches","","","resources/views/menu.xml:171
resources/views/menu.xml:174"
"Stock config","","","resources/domains/Company.xml:10"
"Stock configuration","","","resources/views/StockConfig.xml:12"
"Stock configurations","","","resources/views/menu.xml:184
resources/views/StockConfig.xml:6
resources/views/menu.xml:181"
"Stock management","","","resources/views/menu.xml:7"
"Stock move","","","resources/domains/StockMoveLine.xml:10
resources/views/StockMove.xml:59"
"Stock move content","","","resources/domains/StockMove.xml:29"
"Stock move informations","","","resources/views/StockMove.xml:71
resources/views/StockConfig.xml:23"
"Stock move line","","","resources/views/StockMoveLine.xml:18
resources/views/StockMoveLine.xml:74
resources/views/StockMoveLine.xml:44"
"Stock move lines","","","resources/views/StockMoveLine.xml:31
resources/views/StockMoveLine.xml:6
resources/views/StockMoveLine.xml:65"
"Stock move reference","","","resources/views/StockMove.xml:65"
"Stock moves","","","resources/views/StockMove.xml:40
resources/views/StockMove.xml:22
resources/views/menu.xml:195
resources/views/StockMove.xml:6
resources/views/menu.xml:198"
"StockLocation.accountingValue","","","java/com/axelor/apps/stock/report/ITranslation.java:33"
"StockLocation.code","","","java/com/axelor/apps/stock/report/ITranslation.java:30"
"StockLocation.date","","","java/com/axelor/apps/stock/report/ITranslation.java:23"
"StockLocation.detailsByLocation","","","java/com/axelor/apps/stock/report/ITranslation.java:36"
"StockLocation.location","","","java/com/axelor/apps/stock/report/ITranslation.java:25"
"StockLocation.locationTotalContent","","","java/com/axelor/apps/stock/report/ITranslation.java:28"
"StockLocation.locations","","","java/com/axelor/apps/stock/report/ITranslation.java:24"
"StockLocation.productName","","","java/com/axelor/apps/stock/report/ITranslation.java:29"
"StockLocation.qtyUnit","","","java/com/axelor/apps/stock/report/ITranslation.java:31"
"StockLocation.saleValue","","","java/com/axelor/apps/stock/report/ITranslation.java:32"
"StockLocation.title","","","java/com/axelor/apps/stock/report/ITranslation.java:22"
"StockLocation.total","","","java/com/axelor/apps/stock/report/ITranslation.java:35"
"StockLocation.totalAccountingValue","","","java/com/axelor/apps/stock/report/ITranslation.java:27"
"StockLocation.totalSaleValue","","","java/com/axelor/apps/stock/report/ITranslation.java:26"
"StockLocation.unitValue","","","java/com/axelor/apps/stock/report/ITranslation.java:34"
"StockMove.customer","","","java/com/axelor/apps/stock/report/ITranslation.java:54"
"StockMove.date","","","java/com/axelor/apps/stock/report/ITranslation.java:50"
"StockMove.deliveryAddress","","","java/com/axelor/apps/stock/report/ITranslation.java:58"
"StockMove.deliveryDetails","","","java/com/axelor/apps/stock/report/ITranslation.java:59"
"StockMove.deliveryOrder","","","java/com/axelor/apps/stock/report/ITranslation.java:48"
"StockMove.internalMove","","","java/com/axelor/apps/stock/report/ITranslation.java:47"
"StockMove.lotNoRef","","","java/com/axelor/apps/stock/report/ITranslation.java:62"
"StockMove.movePreparedBy","","","java/com/axelor/apps/stock/report/ITranslation.java:55"
"StockMove.product","","","java/com/axelor/apps/stock/report/ITranslation.java:63"
"StockMove.purchaseOrder","","","java/com/axelor/apps/stock/report/ITranslation.java:52"
"StockMove.qtyUnit","","","java/com/axelor/apps/stock/report/ITranslation.java:61"
"StockMove.receivedBy","","","java/com/axelor/apps/stock/report/ITranslation.java:57"
"StockMove.receptionOrder","","","java/com/axelor/apps/stock/report/ITranslation.java:49"
"StockMove.reference","","","java/com/axelor/apps/stock/report/ITranslation.java:51"
"StockMove.stockPreparedBy","","","java/com/axelor/apps/stock/report/ITranslation.java:56"
"StockMove.variant","","","java/com/axelor/apps/stock/report/ITranslation.java:60"
"StockMove.weight","","","java/com/axelor/apps/stock/report/ITranslation.java:53"
"Supplier Arrivals","","","resources/views/menu.xml:22
resources/views/menu.xml:25"
"Supplier arrivals filters","","","resources/views/StockMove.xml:281"
"Supplier deliveries","","","resources/views/menu.xml:229
resources/views/menu.xml:226"
"Supplier virtual location","","","resources/domains/StockConfig.xml:16"
"Team","","","resources/domains/MinStockRules.xml:21"
"The move doesn't contain any product, do you wish to continue ?","","","resources/views/StockMove.xml:263"
"To","","","resources/views/Charts.xml:252
resources/views/Charts.xml:404"
"To address","","","resources/domains/StockMove.xml:24"
"To location","","","resources/domains/StockMove.xml:15"
"Today","","","resources/views/Charts.xml:343
resources/views/Charts.xml:205"
"Today Arrivals","","","resources/views/StockMove.xml:282"
"Tracking Nbr","","","resources/domains/LocationLine.xml:17"
"Tracking Nbr.","","","resources/domains/StockMoveLine.xml:20"
"Tracking Numbers","","","resources/views/menu.xml:162
resources/views/menu.xml:159"
"TrackingNumber","","","resources/domains/InventoryLine.xml:16"
"Type","","","resources/domains/MinStockRules.xml:16
resources/domains/Location.xml:15
resources/views/StockMove.xml:61"
"Type Status","","","resources/domains/StockMove.xml:21"
"Unit","","","resources/domains/StockMoveLine.xml:17"
"Unit price","","","resources/domains/StockMoveLine.xml:18"
"Upcoming arrivals","","","resources/views/StockMove.xml:285"
"Upcoming deliveries","","","resources/views/portal.xml:73"
"Upcoming supplier arrivals","","","resources/views/portal.xml:86"
"User","","","resources/domains/MinStockRules.xml:20"
"Validate","","","resources/views/CreateInventoryWizard.xml:20"
"Value","","","resources/views/Charts.xml:200"
"View Direction","","","resources/views/StockMove.xml:103
resources/views/StockMove.xml:55
resources/views/StockMove.xml:37"
"View location content","","","resources/views/Location.xml:43"
"Virtual","","","resources/views/Selects.xml:12"
"Virtual locations informations","","","resources/views/StockConfig.xml:18"
"XLS","","","resources/views/Selects.xml:17"
