"name";"object";"can_read";"can_write";"can_create";"can_remove";"can_export";"condition";"conditionParams";"roleName"
"perm.sale.ConfiguratorCreator.rwc";"com.axelor.apps.sale.db.ConfiguratorCreator";"x";"x";"x";;;;;"Sale User"
"perm.sale.SaleConfig.rwc";"com.axelor.apps.sale.db.SaleConfig";"x";"x";"x";;;;;"Sale User"
"perm.sale.SaleOrderScheduleLine.rwc";"com.axelor.apps.sale.db.SaleOrderScheduleLine";"x";"x";"x";;;;;"Sale User"
"perm.sale.ComplementaryProduct.rwc";"com.axelor.apps.sale.db.ComplementaryProduct";"x";"x";"x";;;;;"Sale User"
"perm.sale.ComplementaryProductSelected.rwc";"com.axelor.apps.sale.db.ComplementaryProductSelected";"x";"x";"x";;;;;"Sale User"
"perm.sale.ConfiguratorProductFormula.rwc";"com.axelor.apps.sale.db.ConfiguratorProductFormula";"x";"x";"x";;;;;"Sale User"
"perm.sale.ConfiguratorSOLineFormula.rwc";"com.axelor.apps.sale.db.ConfiguratorSOLineFormula";"x";"x";"x";;;;;"Sale User"
"perm.sale.CustomerCatalog.rwc";"com.axelor.apps.sale.db.CustomerCatalog";"x";"x";"x";;;;;"Sale User"
"perm.sale.Pack.rwc";"com.axelor.apps.sale.db.Pack";"x";"x";"x";;;;;"Sale User"
"perm.sale.PackLine.rwc";"com.axelor.apps.sale.db.PackLine";"x";"x";"x";;;;;"Sale User"
"perm.sale.SaleBatch.rwcde";"com.axelor.apps.sale.db.SaleBatch";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Sale Manager"
"perm.sale.SaleOrder.rwcde";"com.axelor.apps.sale.db.SaleOrder";"x";"x";"x";"x";"x";"self.company.id in (?)";"__user__.companySet.id.plus(0)";"Sale Manager"
"perm.sale.AdvancePayment.rwcde";"com.axelor.apps.sale.db.AdvancePayment";"x";"x";"x";"x";"x";;;"Sale Manager"
"perm.sale.Configurator.rwcde";"com.axelor.apps.sale.db.Configurator";"x";"x";"x";"x";"x";;;"Sale Manager"
"perm.sale.ConfiguratorFormula.rwcde";"com.axelor.apps.sale.db.ConfiguratorFormula";"x";"x";"x";"x";"x";;;"Sale Manager"
"perm.sale.SaleOrderLine.rwcde";"com.axelor.apps.sale.db.SaleOrderLine";"x";"x";"x";"x";"x";;;"Sale Manager"
"perm.sale.SaleOrderLineTax.rwcde";"com.axelor.apps.sale.db.SaleOrderLineTax";"x";"x";"x";"x";"x";;;"Sale Manager"
"perm.sale.ConfiguratorCreator.rwcde";"com.axelor.apps.sale.db.ConfiguratorCreator";"x";"x";"x";"x";"x";;;"Sale Manager"
"perm.sale.SaleConfig.rwcde";"com.axelor.apps.sale.db.SaleConfig";"x";"x";"x";"x";"x";;;"Sale Manager"
"perm.sale.SaleOrderScheduleLine.rwcde";"com.axelor.apps.sale.db.SaleOrderScheduleLine";"x";"x";"x";"x";"x";;;"Sale Manager"
"perm.sale.ComplementaryProduct.rwcde";"com.axelor.apps.sale.db.ComplementaryProduct";"x";"x";"x";"x";"x";;;"Sale Manager"
"perm.sale.ComplementaryProductSelected.rwcde";"com.axelor.apps.sale.db.ComplementaryProductSelected";"x";"x";"x";"x";"x";;;"Sale Manager"
"perm.sale.ConfiguratorProductFormula.rwcde";"com.axelor.apps.sale.db.ConfiguratorProductFormula";"x";"x";"x";"x";"x";;;"Sale Manager"
"perm.sale.ConfiguratorSOLineFormula.rwcde";"com.axelor.apps.sale.db.ConfiguratorSOLineFormula";"x";"x";"x";"x";"x";;;"Sale Manager"
"perm.sale.CustomerCatalog.rwcde";"com.axelor.apps.sale.db.CustomerCatalog";"x";"x";"x";"x";"x";;;"Sale Manager"
"perm.sale.Pack.rwcde";"com.axelor.apps.sale.db.Pack";"x";"x";"x";"x";"x";;;"Sale Manager"
"perm.sale.PackLine.rwcde";"com.axelor.apps.sale.db.PackLine";"x";"x";"x";"x";"x";;;"Sale Manager"
